id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx
2910,parallel5,281.5983,0.125,2.914,0.8745,1.5971,3.5476,3.7008,0.0,0.0,0.0,0.0,0.0,-3.0,8.137495,0
7822,series2x2_parallel1,121.6878,0.25,1.3988,3.2538,0.3501,1.5051,5.9383,0.0,0.0,0.0,0.0,0.0,-2.0,6.9270406,1
9054,series3,313.6267,0.2,0.1949,1.5215,1.5182,0.9526,5.8938,0.0,0.0,0.0,0.0,0.0,-2.321928,8.292905,2
1766,series2x2_parallel1,227.3752,1.5,3.7473,3.6941,5.1206,0.3705,4.3081,0.0,0.0,0.0,0.0,0.0,0.5849625,7.828931,1
9249,series3,305.5685,0.125,2.6585,0.2922,0.48,2.3746,3.7401,0.0,0.0,0.0,0.0,0.0,-3.0,8.255352,2
5430,series3_parallel2,598.6322,0.5,1.3587,1.0109,0.9433,3.3758,4.7372,0.0,0.0,0.0,0.0,0.0,-1.0,9.225526,3
9451,series3_parallel2,284.2316,0.5,0.1841,0.1822,1.4343,0.9272,1.8159,0.0,0.0,0.0,0.0,0.0,-1.0,8.150923,3
9210,series2x2_parallel1,118.4356,0.25,2.8993,2.6842,2.9754,1.7443,1.2129,0.0,0.0,0.0,0.0,0.0,-2.0,6.887959,1
565,series2x2_parallel1,429.1368,0.125,5.9219,1.2259,0.2057,1.694,0.6459,0.0,0.0,0.0,0.0,0.0,-3.0,8.745294,1
8132,parallel5,241.3713,1.0,2.1013,3.1456,1.0173,0.3882,1.432,0.0,0.0,0.0,0.0,0.0,0.0,7.9151106,0
6008,series3_parallel2,190.5837,1.0,4.1269,5.5847,2.7774,0.6554,3.585,0.0,0.0,0.0,0.0,0.0,0.0,7.5742807,3
5230,series3_parallel2,67.8387,0.6667,2.2078,4.9787,3.2917,2.1963,2.9786,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.084037,3
7593,parallel5,113.6413,2.0,0.5027,3.1654,0.1956,2.6085,4.4991,0.0,0.0,0.0,0.0,0.0,1.0,6.8283434,0
5538,series3_parallel2,363.8972,0.1667,1.8346,2.4015,2.6905,0.3792,0.5032,0.0,0.0,0.0,0.0,0.0,-2.584674,8.507387,3
7595,series2x2_parallel1,338.5867,0.5,3.462,2.9247,3.737,1.0768,1.5523,0.0,0.0,0.0,0.0,0.0,-1.0,8.403381,1
6431,series3_parallel2,756.1488,0.6667,1.5637,0.2037,3.6141,1.8689,3.9048,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.562527,3
9956,series3_parallel2,81.6708,4.0,3.1352,2.2382,1.4426,0.5686,2.9822,0.0,0.0,0.0,0.0,0.0,2.0,6.3517485,3
3530,series3,139.0034,0.25,2.6965,2.5276,0.4554,2.7364,0.7037,0.0,0.0,0.0,0.0,0.0,-2.0,7.1189766,2
1736,series2x2_parallel1,208.5119,0.2,1.8063,0.6779,2.7909,1.9495,3.0101,0.0,0.0,0.0,0.0,0.0,-2.321928,7.703986,1
3006,series3_parallel2,470.4383,0.3333,2.9257,3.3824,4.0745,4.1084,2.2264,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.877862,3
1031,parallel5,296.8333,0.2,3.1877,4.81,3.247,1.6828,0.9518,0.0,0.0,0.0,0.0,0.0,-2.321928,8.21351,0
4686,parallel5,230.8394,1.0,3.2022,2.9988,1.1802,3.862,3.5222,0.0,0.0,0.0,0.0,0.0,0.0,7.8507457,0
1485,series2x2_parallel1,528.604,0.5,3.1048,1.3039,0.4575,2.8439,2.1574,0.0,0.0,0.0,0.0,0.0,-1.0,9.046043,1
5907,series3_parallel2,665.3315,1.5,3.087,1.5826,0.9463,0.2794,2.4365,0.0,0.0,0.0,0.0,0.0,0.5849625,9.37793,3
2239,parallel5,259.4012,0.3333,1.3461,3.9939,1.347,1.0257,3.1764,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.019041,0
696,series2x2_parallel1,610.9007,0.6667,2.5998,0.4564,1.4246,0.8805,2.2158,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.254794,1
8547,series3_parallel2,102.5232,0.5,1.1286,0.3726,1.475,0.7085,2.1762,0.0,0.0,0.0,0.0,0.0,-1.0,6.6798067,3
7152,series3,225.5218,0.2,3.2372,1.0161,2.28,0.8141,5.8904,0.0,0.0,0.0,0.0,0.0,-2.321928,7.817123,2
4683,series2x2_parallel1,370.3854,0.5,1.1463,2.5439,2.7756,0.3748,3.1693,0.0,0.0,0.0,0.0,0.0,-1.0,8.532884,1
9172,parallel5,367.9688,2.0,5.4312,3.6642,1.5269,5.2944,0.6595,0.0,0.0,0.0,0.0,0.0,1.0,8.523439,0
2254,series3_parallel2,435.1818,0.3333,0.8561,3.8528,1.8873,1.9811,1.887,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.765474,3
9525,series3,374.4895,1.0,1.398,1.0303,3.9818,3.8414,0.4201,0.0,0.0,0.0,0.0,0.0,0.0,8.548781,2
3324,parallel5,65.9908,0.5,3.1189,3.8641,1.913,1.3455,3.8489,0.0,0.0,0.0,0.0,0.0,-1.0,6.044193,0
8826,series3_parallel2,817.6531,2.0,1.6907,3.1981,0.9712,3.4956,5.3722,0.0,0.0,0.0,0.0,0.0,1.0,9.675345,3
573,series3,236.8886,4.0,4.3118,1.4,2.2304,1.2968,3.5861,0.0,0.0,0.0,0.0,0.0,2.0,7.888065,2
3933,series3,112.1913,0.125,0.6041,1.3025,4.5155,3.4522,1.2681,0.0,0.0,0.0,0.0,0.0,-3.0,6.809817,2
4322,series2x2_parallel1,206.6508,3.0,1.5069,3.2751,1.8142,3.7768,2.1036,0.0,0.0,0.0,0.0,0.0,1.5849625,7.691051,1
2349,series3_parallel2,311.9464,0.5,3.6186,0.805,2.1746,1.8432,0.8905,0.0,0.0,0.0,0.0,0.0,-1.0,8.285154,3
1332,series2x2_parallel1,450.6987,0.25,3.9697,1.7225,0.8814,1.1594,1.8792,0.0,0.0,0.0,0.0,0.0,-2.0,8.816019,1
1145,series3,388.9082,0.125,5.476,2.7717,1.2619,0.2512,3.0701,0.0,0.0,0.0,0.0,0.0,-3.0,8.603286,2
4830,series2x2_parallel1,225.7218,4.0,4.1268,4.8919,1.2506,1.4966,1.2625,0.0,0.0,0.0,0.0,0.0,2.0,7.818402,1
9904,series2x2_parallel1,163.9461,1.5,3.9893,1.2527,3.4018,3.0935,5.1025,0.0,0.0,0.0,0.0,0.0,0.5849625,7.3570776,1
6964,parallel5,88.3462,3.0,2.282,1.5725,2.9865,0.681,4.0011,0.0,0.0,0.0,0.0,0.0,1.5849625,6.465096,0
3823,series3,598.9986,0.2,5.5831,5.5603,4.9761,0.2477,0.6988,0.0,0.0,0.0,0.0,0.0,-2.321928,9.226409,2
2402,series3,688.3099,3.0,4.0602,5.5988,5.938,3.6892,3.0405,0.0,0.0,0.0,0.0,0.0,1.5849625,9.426914,2
8274,series3,611.2487,0.125,0.1579,1.2762,0.7408,2.6778,1.5978,0.0,0.0,0.0,0.0,0.0,-3.0,9.255616,2
4722,parallel5,70.0922,1.0,2.7157,0.6414,3.0781,1.2015,3.0668,0.0,0.0,0.0,0.0,0.0,0.0,6.131182,0
5946,series3_parallel2,136.0041,0.1667,1.31,0.9565,0.1794,0.8981,0.9255,0.0,0.0,0.0,0.0,0.0,-2.584674,7.0875063,3
3679,series3_parallel2,163.8581,1.5,1.9259,5.1801,2.2731,2.2745,5.5141,0.0,0.0,0.0,0.0,0.0,0.5849625,7.356303,3
811,series2x2_parallel1,348.9278,0.1667,4.172,0.8443,2.321,3.6303,5.6613,0.0,0.0,0.0,0.0,0.0,-2.584674,8.446785,1
483,series2x2_parallel1,515.4502,2.0,1.7949,4.5319,0.9675,0.8468,0.2679,0.0,0.0,0.0,0.0,0.0,1.0,9.009689,1
4972,series2x2_parallel1,225.1045,4.0,3.0984,1.891,1.4743,2.3346,3.0444,0.0,0.0,0.0,0.0,0.0,2.0,7.814451,1
5104,series3_parallel2,247.0013,3.0,2.6534,2.8898,1.0129,0.4466,3.9453,0.0,0.0,0.0,0.0,0.0,1.5849625,7.9483747,3
8852,parallel5,93.4061,0.5,1.7356,1.0699,0.6582,3.0041,2.0901,0.0,0.0,0.0,0.0,0.0,-1.0,6.545445,0
8868,series3_parallel2,204.0145,0.1667,3.4996,0.8591,3.9728,2.4443,2.1097,0.0,0.0,0.0,0.0,0.0,-2.584674,7.672528,3
3631,series3_parallel2,302.0623,2.0,2.342,0.892,0.2745,2.8108,1.3644,0.0,0.0,0.0,0.0,0.0,1.0,8.238702,3
9903,series2x2_parallel1,175.5923,0.125,3.3809,0.5783,3.0632,0.2949,1.5862,0.0,0.0,0.0,0.0,0.0,-3.0,7.4560857,1
9850,parallel5,100.7485,0.1667,3.0633,1.152,2.016,0.9579,0.3542,0.0,0.0,0.0,0.0,0.0,-2.584674,6.6546144,0
3554,series2x2_parallel1,83.4296,0.25,4.9624,0.9501,0.8904,1.349,2.4106,0.0,0.0,0.0,0.0,0.0,-2.0,6.3824873,1
5924,series2x2_parallel1,498.9439,4.0,4.4132,3.5949,2.2009,0.5777,3.2996,0.0,0.0,0.0,0.0,0.0,2.0,8.962734,1
8034,series3_parallel2,71.9653,0.1667,1.9004,5.2751,2.4395,2.4593,2.5627,0.0,0.0,0.0,0.0,0.0,-2.584674,6.1692295,3
8386,series3,89.2324,0.125,5.7967,0.715,2.6573,4.4879,0.7617,0.0,0.0,0.0,0.0,0.0,-3.0,6.4794955,2
2157,parallel5,373.3291,0.3333,5.0729,3.8537,2.9459,3.7797,0.2062,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.544304,0
8206,parallel5,235.9161,0.5,5.9146,5.2526,1.2326,1.4944,0.2252,0.0,0.0,0.0,0.0,0.0,-1.0,7.88213,0
2270,series3_parallel2,161.2275,0.5,4.1271,1.6676,2.482,1.8042,2.927,0.0,0.0,0.0,0.0,0.0,-1.0,7.332954,3
4483,series3,290.5217,2.0,1.2701,2.1552,3.2427,2.3964,4.4583,0.0,0.0,0.0,0.0,0.0,1.0,8.182502,2
5813,series3,104.0994,0.1667,1.0585,1.4322,1.7235,1.1262,4.5476,0.0,0.0,0.0,0.0,0.0,-2.584674,6.701818,2
4236,series3_parallel2,221.7004,1.0,1.542,0.8533,5.8369,5.0314,1.4892,0.0,0.0,0.0,0.0,0.0,0.0,7.7924676,3
2719,series3,135.4149,2.0,0.6573,0.5598,3.0052,1.8667,2.606,0.0,0.0,0.0,0.0,0.0,1.0,7.0812426,2
3795,series3,453.8805,2.0,5.3076,3.7417,1.6112,3.5484,0.2918,0.0,0.0,0.0,0.0,0.0,1.0,8.826169,2
8540,series3,245.4359,0.2,3.241,0.9342,0.4847,2.6126,1.0101,0.0,0.0,0.0,0.0,0.0,-2.321928,7.9392023,2
6062,parallel5,134.2357,0.2,0.7582,3.2263,3.9512,0.3668,2.2046,0.0,0.0,0.0,0.0,0.0,-2.321928,7.0686245,0
7545,parallel5,295.8751,0.1667,1.5094,2.4364,5.4826,3.9976,1.428,0.0,0.0,0.0,0.0,0.0,-2.584674,8.208844,0
8436,parallel5,173.4269,0.5,1.6545,5.2901,1.0486,1.5452,2.7308,0.0,0.0,0.0,0.0,0.0,-1.0,7.438184,0
583,parallel5,180.3835,1.5,1.3014,1.6371,0.8716,3.8807,2.6221,0.0,0.0,0.0,0.0,0.0,0.5849625,7.4949236,0
8011,series3_parallel2,98.446,3.0,4.1565,2.2764,1.8907,0.8098,4.1139,0.0,0.0,0.0,0.0,0.0,1.5849625,6.6212606,3
7089,series3_parallel2,736.0357,4.0,2.8287,0.8614,0.5655,2.2776,3.9642,0.0,0.0,0.0,0.0,0.0,2.0,9.523632,3
5665,series2x2_parallel1,70.1091,2.0,3.246,2.4845,1.6387,4.8147,0.4343,0.0,0.0,0.0,0.0,0.0,1.0,6.13153,1
551,series3_parallel2,88.8699,0.6667,1.3997,1.6727,1.6372,0.5944,1.1315,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.473623,3
6271,series3_parallel2,253.9178,3.0,5.2451,1.3134,1.7013,4.0836,0.3754,0.0,0.0,0.0,0.0,0.0,1.5849625,7.988218,3
8914,parallel5,84.5293,1.0,4.3849,5.1702,1.9733,5.3885,2.5324,0.0,0.0,0.0,0.0,0.0,0.0,6.4013796,0
2040,parallel5,78.7231,1.0,4.0858,2.0777,0.8204,3.1463,0.1794,0.0,0.0,0.0,0.0,0.0,0.0,6.298715,0
8148,series3_parallel2,187.3417,0.1667,2.0163,0.4575,2.9853,3.6325,1.7234,0.0,0.0,0.0,0.0,0.0,-2.584674,7.549528,3
8637,series3,491.4084,0.5,0.6517,1.7577,1.8307,3.3054,1.0792,0.0,0.0,0.0,0.0,0.0,-1.0,8.940779,2
4698,series3,66.8093,0.1667,1.5357,1.7987,2.0715,2.9132,3.7653,0.0,0.0,0.0,0.0,0.0,-2.584674,6.061977,2
3633,parallel5,165.8061,0.3333,2.3786,2.914,4.5637,2.5856,4.0452,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.3733535,0
5704,parallel5,771.203,0.125,3.9071,1.7497,2.9524,3.5123,1.0673,0.0,0.0,0.0,0.0,0.0,-3.0,9.590967,0
382,series3,92.2566,1.0,2.6389,0.8539,3.4562,1.0328,0.9788,0.0,0.0,0.0,0.0,0.0,0.0,6.5275803,2
7,series2x2_parallel1,576.3843,0.2,1.8315,2.6012,2.9936,3.7753,4.1049,0.0,0.0,0.0,0.0,0.0,-2.321928,9.170887,1
8363,series3_parallel2,192.6665,0.2,3.4598,0.4956,4.8497,4.1007,3.3481,0.0,0.0,0.0,0.0,0.0,-2.321928,7.589962,3
4481,parallel5,544.2771,2.0,1.575,2.3355,1.0293,1.3652,5.8188,0.0,0.0,0.0,0.0,0.0,1.0,9.088198,0
3904,series3_parallel2,746.7069,0.125,1.7132,5.0136,3.6734,0.5945,4.4631,0.0,0.0,0.0,0.0,0.0,-3.0,9.544398,3
1220,series2x2_parallel1,183.7838,0.2,1.1017,1.1677,3.1348,1.8066,2.9311,0.0,0.0,0.0,0.0,0.0,-2.321928,7.521866,1
2935,parallel5,521.2365,3.0,5.4395,0.604,1.6222,0.1961,3.8395,0.0,0.0,0.0,0.0,0.0,1.5849625,9.025794,0
3011,series3_parallel2,83.5878,0.125,5.0336,1.0991,2.2679,3.8922,2.9824,0.0,0.0,0.0,0.0,0.0,-3.0,6.3852205,3
2138,series3_parallel2,850.5588,3.0,1.4487,1.3534,3.7173,3.2322,1.6758,0.0,0.0,0.0,0.0,0.0,1.5849625,9.732267,3
4898,parallel5,233.1078,4.0,2.4149,2.7234,2.7723,3.8973,5.6752,0.0,0.0,0.0,0.0,0.0,2.0,7.8648534,0
6365,series3,779.3975,0.125,0.3319,1.0437,5.281,1.1587,0.2218,0.0,0.0,0.0,0.0,0.0,-3.0,9.6062155,2
3247,series3_parallel2,257.4929,0.2,0.7819,2.0797,3.8748,1.5745,1.4846,0.0,0.0,0.0,0.0,0.0,-2.321928,8.0083885,3
2156,parallel5,163.9314,3.0,2.874,1.8628,1.2268,2.3101,5.2642,0.0,0.0,0.0,0.0,0.0,1.5849625,7.3569484,0
9079,series2x2_parallel1,281.009,0.1667,0.2586,2.4388,5.509,1.6853,0.3753,0.0,0.0,0.0,0.0,0.0,-2.584674,8.134473,1
7467,parallel5,77.571,1.0,5.0389,3.1211,0.3607,0.97,0.3565,0.0,0.0,0.0,0.0,0.0,0.0,6.2774453,0
5936,parallel5,429.9732,4.0,4.3781,4.7657,0.8298,1.3959,0.642,0.0,0.0,0.0,0.0,0.0,2.0,8.748103,0
8069,series2x2_parallel1,161.3519,0.6667,3.1998,2.5531,0.7234,0.434,3.9935,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.334067,1
1480,series3_parallel2,176.6502,0.25,1.6979,2.3822,1.272,1.1,5.1318,0.0,0.0,0.0,0.0,0.0,-2.0,7.4647517,3
2558,series3,879.4519,0.25,4.8757,4.6421,0.6083,3.332,3.1135,0.0,0.0,0.0,0.0,0.0,-2.0,9.780461,2
6783,series3,208.6027,4.0,0.5983,4.7646,1.4698,4.2149,2.8103,0.0,0.0,0.0,0.0,0.0,2.0,7.704614,2
1463,series3,208.3555,4.0,1.4887,4.4706,2.5908,2.3681,2.6994,0.0,0.0,0.0,0.0,0.0,2.0,7.7029033,2
9462,series3,540.0878,1.5,2.7786,1.239,2.2015,2.4812,3.8924,0.0,0.0,0.0,0.0,0.0,0.5849625,9.07705,2
470,series3_parallel2,215.8832,0.3333,0.9751,0.7841,1.2264,3.3389,1.2466,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.754107,3
5077,series3_parallel2,248.7702,0.2,0.2323,0.5012,2.0246,4.1349,1.0514,0.0,0.0,0.0,0.0,0.0,-2.321928,7.9586697,3
8108,series3,826.6938,0.25,1.0665,0.8868,0.6221,1.5757,1.5091,0.0,0.0,0.0,0.0,0.0,-2.0,9.691209,2
3946,parallel5,608.7017,0.2,0.3825,5.4236,2.9676,0.7078,2.2938,0.0,0.0,0.0,0.0,0.0,-2.321928,9.249592,0
7647,parallel5,481.0935,4.0,4.1228,4.1225,3.0826,0.2349,0.3714,0.0,0.0,0.0,0.0,0.0,2.0,8.910173,0
345,parallel5,122.2799,3.0,3.0456,2.295,3.0874,4.1934,1.1141,0.0,0.0,0.0,0.0,0.0,1.5849625,6.9340434,0
1850,parallel5,622.4751,0.3333,0.9253,0.7128,2.7744,1.9715,1.3122,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.281873,0
1142,series2x2_parallel1,102.1864,0.1667,4.2128,3.6811,2.0666,1.9329,2.8179,0.0,0.0,0.0,0.0,0.0,-2.584674,6.6750593,1
8537,series2x2_parallel1,435.6685,0.1667,0.4495,2.4565,1.9789,3.3366,3.1876,0.0,0.0,0.0,0.0,0.0,-2.584674,8.767087,1
9157,series3,108.952,0.3333,3.8188,1.1386,5.5734,2.7204,1.5955,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.767549,2
9620,series3,127.1808,1.5,2.9925,0.3189,1.0187,0.7318,4.2736,0.0,0.0,0.0,0.0,0.0,0.5849625,6.990737,2
6529,parallel5,187.254,0.3333,2.5878,2.4433,0.552,3.994,1.3325,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.548853,0
5630,series3_parallel2,198.3963,0.25,2.5857,3.3221,0.9385,0.9016,3.6936,0.0,0.0,0.0,0.0,0.0,-2.0,7.6322412,3
7523,series3_parallel2,869.5785,3.0,0.8528,3.0158,1.8686,1.335,1.4957,0.0,0.0,0.0,0.0,0.0,1.5849625,9.764173,3
2267,parallel5,674.7054,0.2,4.4331,3.6348,3.9924,3.689,3.7331,0.0,0.0,0.0,0.0,0.0,-2.321928,9.398114,0
4696,series3_parallel2,724.9029,1.5,2.7844,1.3578,1.051,4.8729,4.2837,0.0,0.0,0.0,0.0,0.0,0.5849625,9.501644,3
315,series3,718.9984,3.0,0.9166,1.8248,1.2771,3.4425,1.414,0.0,0.0,0.0,0.0,0.0,1.5849625,9.489844,2
8426,series2x2_parallel1,238.8242,0.25,1.3404,3.0242,3.3845,1.2549,0.8881,0.0,0.0,0.0,0.0,0.0,-2.0,7.899805,1
3134,series2x2_parallel1,164.0379,0.3333,0.6702,1.2082,0.3468,1.8003,2.5061,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.3578854,1
1126,series3_parallel2,81.6632,0.5,1.9949,5.2846,2.5088,2.1978,0.2118,0.0,0.0,0.0,0.0,0.0,-1.0,6.351614,3
6642,series3,474.9908,1.5,2.018,1.2092,2.1623,2.7087,0.7278,0.0,0.0,0.0,0.0,0.0,0.5849625,8.891756,2
3050,parallel5,795.657,0.6667,2.3803,5.6939,0.658,1.4218,5.3546,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.636003,0
3428,series3,827.4149,1.5,2.7846,2.2994,5.5588,0.5305,0.7438,0.0,0.0,0.0,0.0,0.0,0.5849625,9.692467,2
9573,series3_parallel2,855.8668,0.1667,2.7844,4.3772,0.8464,5.878,5.2309,0.0,0.0,0.0,0.0,0.0,-2.584674,9.741242,3
2098,series3_parallel2,84.029,0.6667,1.5792,2.5547,1.4356,2.4912,1.6047,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.3928156,3
4355,series2x2_parallel1,143.3065,0.5,1.8168,1.0687,1.997,0.2644,0.8293,0.0,0.0,0.0,0.0,0.0,-1.0,7.16296,1
7445,series2x2_parallel1,69.6858,0.5,5.4701,0.8967,5.8032,3.6736,3.0481,0.0,0.0,0.0,0.0,0.0,-1.0,6.1227927,1
234,series3,75.1869,3.0,1.6099,4.9518,4.9079,5.7786,0.5359,0.0,0.0,0.0,0.0,0.0,1.5849625,6.2324095,2
4350,series3_parallel2,142.7659,0.125,4.9485,0.6917,0.9822,2.5869,4.3968,0.0,0.0,0.0,0.0,0.0,-3.0,7.1575074,3
1672,series3,219.6968,0.25,3.3489,1.2812,0.7768,2.5327,2.8363,0.0,0.0,0.0,0.0,0.0,-2.0,7.77937,2
7067,series3_parallel2,711.11,4.0,2.6629,3.5579,1.5929,5.9958,1.7171,0.0,0.0,0.0,0.0,0.0,2.0,9.473928,3
3065,series3_parallel2,131.7291,0.6667,1.6162,2.6187,0.3038,1.5287,4.947,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.04143,3
1737,series3_parallel2,202.5177,0.2,1.9188,1.2308,0.1891,0.5998,0.2166,0.0,0.0,0.0,0.0,0.0,-2.321928,7.6619043,3
9141,series2x2_parallel1,395.5631,0.125,4.0618,2.572,4.0833,0.4296,2.3593,0.0,0.0,0.0,0.0,0.0,-3.0,8.627764,1
8673,parallel5,164.1501,0.25,2.8148,0.622,5.2665,2.1035,0.5818,0.0,0.0,0.0,0.0,0.0,-2.0,7.358872,0
9662,parallel5,101.2506,0.3333,1.2333,4.9473,0.3644,1.2209,0.9454,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.6617866,0
6746,series2x2_parallel1,268.6068,0.1667,1.2777,0.8645,2.3825,2.0937,3.7374,0.0,0.0,0.0,0.0,0.0,-2.584674,8.069352,1
9871,series3,294.5717,4.0,3.3782,4.9945,4.0114,0.3654,1.0649,0.0,0.0,0.0,0.0,0.0,2.0,8.202475,2
2562,series3_parallel2,738.6614,1.0,3.9518,0.8193,0.3413,0.1781,1.2324,0.0,0.0,0.0,0.0,0.0,0.0,9.5287695,3
5508,series3_parallel2,178.6394,0.6667,3.6874,5.7638,2.9862,3.2874,4.6405,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.4809065,3
462,series3,541.1255,2.0,2.4193,2.477,1.3843,1.038,0.376,0.0,0.0,0.0,0.0,0.0,1.0,9.07982,2
7297,series3,315.0295,0.3333,0.5435,0.9691,3.6608,0.5358,3.9241,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.299343,2
9176,series3,754.5699,0.3333,0.5106,1.4331,4.3228,1.593,2.0476,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.55951,2
1813,parallel5,820.2767,0.125,2.0171,3.8694,1.7937,3.8085,0.7207,0.0,0.0,0.0,0.0,0.0,-3.0,9.679967,0
7471,series3,568.4524,0.1667,0.6457,5.0446,0.6887,2.3972,1.3182,0.0,0.0,0.0,0.0,0.0,-2.584674,9.150896,2
7722,series3_parallel2,158.3406,3.0,5.5119,1.061,1.7803,2.6936,1.6563,0.0,0.0,0.0,0.0,0.0,1.5849625,7.3068876,3
5065,series2x2_parallel1,425.7269,3.0,1.2255,1.0282,0.1713,0.2064,3.5543,0.0,0.0,0.0,0.0,0.0,1.5849625,8.733785,1
9815,series3,100.9877,0.3333,0.2417,0.9177,1.8269,5.2718,3.989,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.6580358,2
7054,parallel5,348.8465,0.3333,4.127,2.6866,0.6482,2.2415,2.8156,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.446448,0
7147,series3_parallel2,223.378,4.0,2.9609,3.7103,5.6291,4.7351,4.9832,0.0,0.0,0.0,0.0,0.0,2.0,7.8033433,3
1868,series3_parallel2,98.2386,3.0,0.9335,0.6496,2.54,1.492,2.7127,0.0,0.0,0.0,0.0,0.0,1.5849625,6.618218,3
6563,series3,379.5686,1.5,0.5817,2.8957,2.6433,3.8841,3.4731,0.0,0.0,0.0,0.0,0.0,0.5849625,8.568217,2
1318,parallel5,158.3126,0.25,3.9205,1.9554,4.171,1.89,5.6227,0.0,0.0,0.0,0.0,0.0,-2.0,7.3066325,0
9232,parallel5,375.1178,0.5,1.2102,5.1292,5.7766,0.7062,0.6522,0.0,0.0,0.0,0.0,0.0,-1.0,8.5512,0
9515,series2x2_parallel1,173.9281,0.6667,3.2526,3.7931,1.085,3.3187,4.111,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.442347,1
2163,parallel5,276.9598,0.3333,1.3337,2.4545,4.4837,5.9685,1.8548,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.113533,0
2235,parallel5,243.5728,4.0,3.7106,2.7937,0.9097,5.4341,3.3604,0.0,0.0,0.0,0.0,0.0,2.0,7.9282093,0
9756,series3,118.7874,3.0,2.1823,2.2133,1.4744,1.3418,0.7756,0.0,0.0,0.0,0.0,0.0,1.5849625,6.892238,2
7906,series3,492.1151,0.5,1.4915,0.2609,1.7192,3.1221,1.0338,0.0,0.0,0.0,0.0,0.0,-1.0,8.942852,2
5089,series3,130.1431,0.3333,0.3252,5.4343,5.9084,1.5785,3.6074,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.023955,2
8102,series2x2_parallel1,376.9286,0.5,3.8681,1.4066,3.287,0.7984,2.7999,0.0,0.0,0.0,0.0,0.0,-1.0,8.558147,1
1933,series3,79.1426,0.6667,2.9391,3.2111,1.5279,1.4743,1.5827,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.3063827,2
295,parallel5,139.3754,2.0,0.4931,0.6471,3.5141,1.3734,3.3793,0.0,0.0,0.0,0.0,0.0,1.0,7.1228323,0
8263,series2x2_parallel1,94.0902,0.5,3.8656,1.6668,5.0711,0.4728,1.3365,0.0,0.0,0.0,0.0,0.0,-1.0,6.5559726,1
5368,series3_parallel2,283.8269,4.0,5.9306,0.4628,3.4381,0.6876,0.8374,0.0,0.0,0.0,0.0,0.0,2.0,8.148868,3
8966,series3_parallel2,718.6339,0.3333,3.4089,1.7486,5.1377,1.2508,1.1249,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.489113,3
4495,series3_parallel2,156.2176,0.1667,4.0977,1.1667,5.3012,1.8878,2.5346,0.0,0.0,0.0,0.0,0.0,-2.584674,7.287413,3
6687,series3_parallel2,234.5414,0.125,2.435,4.165,3.4632,2.0299,0.6799,0.0,0.0,0.0,0.0,0.0,-3.0,7.8736987,3
9698,parallel5,774.112,1.0,3.5957,1.0924,1.6916,3.8975,1.1019,0.0,0.0,0.0,0.0,0.0,0.0,9.596398,0
7607,series3,745.8554,2.0,0.3902,4.0434,2.295,2.849,2.53,0.0,0.0,0.0,0.0,0.0,1.0,9.542752,2
8159,parallel5,196.1587,0.25,0.5329,1.5825,2.7799,2.5114,1.2103,0.0,0.0,0.0,0.0,0.0,-2.0,7.6158776,0
2421,series2x2_parallel1,528.1902,0.2,3.384,0.2808,0.1844,2.5039,2.7039,0.0,0.0,0.0,0.0,0.0,-2.321928,9.044913,1
9569,series3_parallel2,170.8231,2.0,2.3424,1.5245,3.1254,3.5797,3.3946,0.0,0.0,0.0,0.0,0.0,1.0,7.4163594,3
7366,parallel5,306.6774,3.0,5.871,2.0924,0.287,0.526,0.5329,0.0,0.0,0.0,0.0,0.0,1.5849625,8.260578,0
