id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,detune_carrier_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head
948,series3,77.7797,1.5,1.6322,2.4934,2.6739,4.4822,0.1896,4.1236,0.1739,8.1846,21.2664,0.0157,0.006,0.2617,0.6663,0.0943,0.002,0.1997,0.5261,0.0385,2,0.5849625,6.281322,1.6322,2.4934,2.6739,4.4822,0.1896,4.1236,0.1739,8.1846,21.2664,0.0157,-7.3808217,-1.9340142,0.6663,-3.4065983,-8.965784,-2.3240938,0.5261,-4.698998
1534,parallel5,424.4804,0.1667,3.4979,1.8449,1.6108,1.309,3.3683,10.3925,0.2607,6.5719,9.6899,0.0593,0.0259,0.4959,0.496,0.0511,0.0279,0.0492,0.5501,0.1957,0,-2.584674,8.729554,3.4979,1.8449,1.6108,1.309,3.3683,10.3925,0.2607,6.5719,9.6899,0.0593,-5.270904,-1.0118788,0.496,-4.290533,-5.163591,-4.3451977,0.5501,-2.3532844
1586,series2x2_parallel1,626.062,1.5,3.0978,0.5579,0.7335,4.3271,0.8506,4.5349,0.2009,6.4247,5.6068,0.0641,0.004,0.0433,0.3524,0.5975,0.0056,0.2984,0.1912,0.0788,1,0.5849625,9.290162,3.0978,0.5579,0.7335,4.3271,0.8506,4.5349,0.2009,6.4247,5.6068,0.0641,-7.965784,-4.529489,0.3524,-0.74298936,-7.4803576,-1.7446805,0.1912,-3.6656606
333,series2x2_parallel1,292.5232,0.5,1.405,2.5579,0.8447,0.578,1.5685,-1.1272,0.3824,8.9561,20.9379,0.3647,0.0324,0.1663,0.3414,0.2259,0.0025,0.1748,0.2364,0.1083,1,-1.0,8.192408,1.405,2.5579,0.8447,0.578,1.5685,-1.1272,0.3824,8.9561,20.9379,0.3647,-4.947862,-2.58814,0.3414,-2.1462438,-8.643856,-2.516223,0.2364,-3.2068949
450,parallel5,82.9345,0.6667,0.3325,1.2343,2.4619,1.1353,1.2344,-1.3015,0.1448,8.898,12.0444,0.6225,0.0634,0.3484,0.4548,0.0822,0.0399,0.0692,0.4715,0.0567,0,-0.58489037,6.3739004,0.3325,1.2343,2.4619,1.1353,1.2344,-1.3015,0.1448,8.898,12.0444,0.6225,-3.9793735,-1.5211835,0.4548,-3.6047177,-4.6474676,-3.853084,0.4715,-4.1405077
1567,series3,402.3997,4.0,0.4275,1.7236,2.7015,3.4815,2.4941,7.2081,0.1973,0.2619,1.7948,0.2197,0.0159,0.1273,0.3008,0.2447,0.0017,0.3663,0.4682,0.0415,2,2.0,8.652486,0.4275,1.7236,2.7015,3.4815,2.4941,7.2081,0.1973,0.2619,1.7948,0.2197,-5.974829,-2.9736958,0.3008,-2.030914,-9.20025,-1.4489025,0.4682,-4.590745
298,parallel5,399.6394,3.0,2.9705,1.916,2.056,0.8739,4.6858,-11.5227,0.0907,3.7157,12.8726,0.7953,0.0787,0.0375,0.6902,0.2503,0.0156,0.0692,0.8661,0.1123,0,1.5849625,8.642555,2.9705,1.916,2.056,0.8739,4.6858,-11.5227,0.0907,3.7157,12.8726,0.7953,-3.6674926,-4.7369657,0.6902,-1.9982699,-6.0023103,-3.853084,0.8661,-3.15457
436,parallel5,426.3789,0.25,2.8246,0.1632,1.0038,1.3223,3.4743,-5.3523,0.2527,3.2134,7.8069,0.7994,0.0206,0.137,0.2285,0.0234,0.0663,0.2036,0.21,0.2177,0,-2.0,8.735992,2.8246,0.1632,1.0038,1.3223,3.4743,-5.3523,0.2527,3.2134,7.8069,0.7994,-5.601212,-2.8677523,0.2285,-5.417348,-3.9148474,-2.2961905,0.21,-2.1995866
574,series2x2_parallel1,164.8042,3.0,1.4045,0.7795,2.9654,2.8752,0.3712,10.0833,0.0203,0.9238,7.9151,0.411,0.0105,0.0884,0.8632,0.1128,0.0515,0.2158,0.2303,0.0338,1,1.5849625,7.3646092,1.4045,0.7795,2.9654,2.8752,0.3712,10.0833,0.0203,0.9238,7.9151,0.411,-6.573467,-3.4998097,0.8632,-3.148161,-4.2792835,-2.2122333,0.2303,-4.886833
71,parallel5,331.9887,0.2,3.2933,2.9894,1.0828,2.8066,0.2446,-8.3216,0.1825,2.2505,2.0998,0.6345,0.0607,0.0601,0.2432,0.498,0.0122,0.0454,0.3437,0.632,0,-2.321928,8.37499,3.2933,2.9894,1.0828,2.8066,0.2446,-8.3216,0.1825,2.2505,2.0998,0.6345,-4.0421596,-4.0564914,0.2432,-1.0057824,-6.356975,-4.461164,0.3437,-0.66200346
688,series2x2_parallel1,107.4615,3.0,5.9435,1.2956,1.698,3.3181,3.4993,-2.7326,0.3384,1.2063,2.235,0.1606,0.0032,0.0526,0.3568,0.2346,0.0411,0.1273,0.7997,0.4528,1,1.5849625,6.747676,5.9435,1.2956,1.698,3.3181,3.4993,-2.7326,0.3384,1.2063,2.235,0.1606,-8.287712,-4.2487936,0.3568,-2.091725,-4.6047177,-2.9736958,0.7997,-1.1430541
273,series3,827.9621,3.0,0.1599,1.2867,0.2925,1.0285,3.1015,-10.278,0.2501,2.0895,10.3999,0.4575,0.0112,0.5466,0.7746,0.5274,0.1004,0.2298,0.8579,0.5745,2,1.5849625,9.693421,0.1599,1.2867,0.2925,1.0285,3.1015,-10.278,0.2501,2.0895,10.3999,0.4575,-6.4803576,-0.8714427,0.7746,-0.9230305,-3.3161688,-2.1215494,0.8579,-0.79962116
850,series3,291.8176,0.125,0.7133,1.1079,2.3175,5.6861,1.5436,3.1344,0.3996,4.0131,17.7924,0.362,0.0561,0.4793,0.5477,0.1379,0.0265,0.4622,0.2876,0.6847,2,-3.0,8.188923,0.7133,1.1079,2.3175,5.6861,1.5436,3.1344,0.3996,4.0131,17.7924,0.362,-4.1558557,-1.0609992,0.5477,-2.8583057,-5.237864,-1.1134108,0.2876,-0.54645604
822,series2x2_parallel1,139.1932,0.125,1.0916,3.1487,2.1746,0.9575,1.3099,-6.0969,0.014,7.1604,12.0479,0.4713,0.0751,0.1138,0.4774,0.046,0.0214,0.1427,0.622,0.0871,1,-3.0,7.120945,1.0916,3.1487,2.1746,0.9575,1.3099,-6.0969,0.014,7.1604,12.0479,0.4713,-3.7350433,-3.1354275,0.4774,-4.442222,-5.546245,-2.8089428,0.622,-3.5211835
137,series2x2_parallel1,498.3074,1.5,1.3582,1.3159,3.1634,1.2007,0.4094,-10.7057,0.4063,1.1954,1.9649,0.3955,0.0073,0.0331,0.4502,0.3565,0.002,0.1431,0.4505,0.4034,1,0.5849625,8.960892,1.3582,1.3159,3.1634,1.2007,0.4094,-10.7057,0.4063,1.1954,1.9649,0.3955,-7.097888,-4.917025,0.4502,-1.488026,-8.965784,-2.8049045,0.4505,-1.3097169
1359,series3_parallel2,307.4507,0.25,1.7516,2.3089,1.8059,5.1062,2.0377,4.6158,0.1826,5.8825,2.5092,0.1684,0.0192,0.1212,0.326,0.503,0.0011,0.1197,0.181,0.222,3,-2.0,8.264212,1.7516,2.3089,1.8059,5.1062,2.0377,4.6158,0.1826,5.8825,2.5092,0.1684,-5.7027497,-3.0445383,0.326,-0.9913696,-9.82828,-3.062505,0.181,-2.1713684
1407,series2x2_parallel1,449.3049,0.5,1.4348,1.4383,1.2563,0.5104,1.7678,-11.9672,0.0765,1.3363,18.5421,0.6482,0.041,0.3378,0.6196,0.3347,0.0665,0.0513,0.5888,0.0861,1,-1.0,8.811551,1.4348,1.4383,1.2563,0.5104,1.7678,-11.9672,0.0765,1.3363,18.5421,0.6482,-4.608232,-1.5657587,0.6196,-1.5790596,-3.910502,-4.2848973,0.5888,-3.537843
433,series2x2_parallel1,239.1162,4.0,3.723,2.3131,1.4698,2.9517,0.8547,10.1372,0.2226,6.7398,12.3635,0.582,0.0618,0.1894,0.7548,0.2004,0.0012,0.2318,0.5141,0.7791,1,2.0,7.901568,3.723,2.3131,1.4698,2.9517,0.8547,10.1372,0.2226,6.7398,12.3635,0.582,-4.016249,-2.4004917,0.7548,-2.3190455,-9.70275,-2.1090474,0.5141,-0.36011958
61,series3,195.5229,0.3333,0.4041,3.8429,3.5426,0.5176,3.5062,-1.944,0.2408,6.2416,14.512,0.3982,0.0037,0.1566,0.5728,0.1552,0.0064,0.2194,0.7727,0.7982,2,-1.5851068,7.6111937,0.4041,3.8429,3.5426,0.5176,3.5062,-1.944,0.2408,6.2416,14.512,0.3982,-8.078259,-2.6748438,0.5728,-2.6877995,-7.2877126,-2.1883645,0.7727,-0.3251778
958,series3,468.139,0.1667,4.2089,1.1858,1.2871,2.589,1.4606,0.7521,0.4241,3.3505,9.1593,0.6559,0.0041,0.0625,0.2875,0.0625,0.0025,0.266,0.3548,0.149,2,-2.584674,8.870793,4.2089,1.1858,1.2871,2.589,1.4606,0.7521,0.4241,3.3505,9.1593,0.6559,-7.9301605,-4.0,0.2875,-4.0,-8.643856,-1.9105018,0.3548,-2.7466156
859,series3,260.7158,1.5,3.8732,0.9284,1.97,0.4979,0.5262,-6.1603,0.08,0.9529,18.5635,0.5089,0.0451,0.1386,0.2019,0.1963,0.0035,0.3641,0.2083,0.1772,2,0.5849625,8.026334,3.8732,0.9284,1.97,0.4979,0.5262,-6.1603,0.08,0.9529,18.5635,0.5089,-4.470729,-2.8510008,0.2019,-2.348868,-8.158429,-1.4575933,0.2083,-2.4965494
67,series3_parallel2,782.3926,0.5,0.9264,0.265,2.3293,3.7358,2.9831,9.1597,0.1426,3.8443,17.639,0.6524,0.0072,0.2043,0.4641,0.0477,0.0839,0.2661,0.8846,0.3932,3,-1.0,9.611749,0.9264,0.265,2.3293,3.7358,2.9831,9.1597,0.1426,3.8443,17.639,0.6524,-7.1177874,-2.2912388,0.4641,-4.389867,-3.5751855,-1.9099597,0.8846,-1.3466647
1873,series3,129.0763,0.5,0.8423,1.7537,3.7767,5.6329,1.41,9.5516,0.127,2.3917,12.0134,0.1927,0.0265,0.0396,0.687,0.1503,0.0734,0.0425,0.4695,0.0315,2,-1.0,7.01208,0.8423,1.7537,3.7767,5.6329,1.41,9.5516,0.127,2.3917,12.0134,0.1927,-5.237864,-4.6583557,0.687,-2.7340832,-3.7680762,-4.556393,0.4695,-4.9885044
1389,series3,875.2278,4.0,0.8333,2.3175,3.072,2.2724,3.0175,0.5242,0.4485,4.4941,18.9401,0.3949,0.0084,0.0304,0.4231,0.021,0.014,0.1205,0.7531,0.1308,2,2.0,9.773515,0.8333,2.3175,3.072,2.2724,3.0175,0.5242,0.4485,4.4941,18.9401,0.3949,-6.895395,-5.039785,0.4231,-5.573467,-6.158429,-3.052895,0.7531,-2.9345655
1089,series2x2_parallel1,89.6677,1.5,0.8805,1.1515,2.7468,0.8621,0.7365,-7.8466,0.3446,1.0207,18.029,0.1639,0.018,0.0432,0.3755,0.4066,0.0015,0.0565,0.7755,0.0584,1,0.5849625,6.4865165,0.8805,1.1515,2.7468,0.8621,0.7365,-7.8466,0.3446,1.0207,18.029,0.1639,-5.7958593,-4.532825,0.3755,-1.2983179,-9.380822,-4.1456056,0.7755,-4.097888
1884,series2x2_parallel1,206.2702,0.6667,5.6597,5.6496,1.9952,2.5803,3.6541,2.9527,0.2094,4.7545,10.8753,0.5713,0.0337,0.4825,0.4641,0.0922,0.0021,0.2338,0.6618,0.045,1,-0.58489037,7.6883917,5.6597,5.6496,1.9952,2.5803,3.6541,2.9527,0.2094,4.7545,10.8753,0.5713,-4.8911076,-1.0513992,0.4641,-3.4390893,-8.895395,-2.0966532,0.6618,-4.4739313
1003,parallel5,313.7657,4.0,4.9257,0.2317,1.7065,3.4756,2.6893,-8.8759,0.1302,0.027,8.49,0.5679,0.0041,0.051,0.3221,0.0497,0.009,0.0521,0.8071,0.4933,0,2.0,8.293544,4.9257,0.2317,1.7065,3.4756,2.6893,-8.8759,0.1302,0.027,8.49,0.5679,-7.9301605,-4.293359,0.3221,-4.3306103,-6.7958593,-4.262573,0.8071,-1.0194628
343,series3_parallel2,613.8373,4.0,0.577,4.1456,0.5652,1.0939,0.3086,1.9133,0.2633,5.4882,5.9909,0.0719,0.0052,0.4647,0.452,0.1305,0.0267,0.0492,0.8592,0.0449,3,2.0,9.261712,0.577,4.1456,0.5652,1.0939,0.3086,1.9133,0.2633,5.4882,5.9909,0.0719,-7.5872726,-1.1056284,0.452,-2.9378781,-5.2270164,-4.3451977,0.8592,-4.477141
1615,series3,171.1001,2.0,3.5723,0.2617,0.2071,2.8045,0.2073,-6.1091,0.188,6.0369,0.9745,0.3835,0.0687,0.3201,0.2846,0.4308,0.0044,0.4431,0.4861,0.1136,2,1.0,7.418697,3.5723,0.2617,0.2071,2.8045,0.2073,-6.1091,0.188,6.0369,0.9745,0.3835,-3.8635461,-1.6434053,0.2846,-1.2149099,-7.828281,-1.1742958,0.4861,-3.1379652
1201,series3_parallel2,603.1948,0.125,0.5883,3.159,1.1053,1.3651,3.3714,8.0951,0.0978,7.8969,14.0854,0.1425,0.0241,0.2996,0.3806,0.5603,0.0199,0.0768,0.7873,0.087,3,-3.0,9.23648,0.5883,3.159,1.1053,1.3651,3.3714,8.0951,0.0978,7.8969,14.0854,0.1425,-5.374823,-1.7388904,0.3806,-0.83572865,-5.6510878,-3.7027497,0.7873,-3.5228407
697,parallel5,483.232,0.2,2.9626,0.9918,0.638,5.1343,0.6386,1.8617,0.3085,3.9797,5.9398,0.1399,0.0023,0.0596,0.8106,0.0399,0.0056,0.5627,0.609,0.1863,0,-2.321928,8.916573,2.9626,0.9918,0.638,5.1343,0.6386,1.8617,0.3085,3.9797,5.9398,0.1399,-8.764151,-4.068544,0.8106,-4.6474676,-7.4803576,-0.8295622,0.609,-2.4243004
580,series3_parallel2,116.3903,0.25,1.1395,5.1906,0.5357,1.2114,2.9368,7.2812,0.2104,1.5016,21.0793,0.2142,0.0366,0.33,0.241,0.1775,0.0671,0.1321,0.4507,0.0891,3,-2.0,6.862827,1.1395,5.1906,0.5357,1.2114,2.9368,7.2812,0.2104,1.5016,21.0793,0.2142,-4.7720127,-1.599462,0.241,-2.4941092,-3.8975434,-2.9202976,0.4507,-3.4884307
528,series2x2_parallel1,163.9014,0.2,2.7495,1.7664,0.2385,5.5722,3.8041,7.5965,0.1183,2.0369,0.7086,0.192,0.0029,0.5323,0.5475,0.0226,0.0016,0.3078,0.9412,0.2952,1,-2.321928,7.356684,2.7495,1.7664,0.2385,5.5722,3.8041,7.5965,0.1183,2.0369,0.7086,0.192,-8.429731,-0.90968853,0.5475,-5.4675336,-9.287712,-1.6999348,0.9412,-1.7602354
2007,parallel5,153.4125,0.1667,2.6171,0.9977,3.1566,4.9673,5.279,-9.7198,0.0406,1.2536,2.2157,0.6621,0.0238,0.4867,0.5401,0.3678,0.0648,0.1611,0.7123,0.7185,0,-2.584674,7.2612724,2.6171,0.9977,3.1566,4.9673,5.279,-9.7198,0.0406,1.2536,2.2157,0.6621,-5.3928947,-1.0388954,0.5401,-1.4430066,-3.9478624,-2.6339717,0.7123,-0.47693992
1748,parallel5,268.9694,0.2,1.6349,0.72,1.1191,1.7167,1.8092,-10.1593,0.0191,4.7761,3.4576,0.3593,0.0657,0.1327,0.3799,0.0497,0.0014,0.2773,0.8298,0.057,0,-2.321928,8.071299,1.6349,0.72,1.1191,1.7167,1.8092,-10.1593,0.0191,4.7761,3.4576,0.3593,-3.9279628,-2.9137597,0.3799,-4.3306103,-9.480357,-1.8504804,0.8298,-4.132894
96,series3_parallel2,94.3968,1.0,0.4942,5.0363,5.4201,5.1411,2.0046,11.535,0.2119,4.4033,11.3178,0.5894,0.0361,0.1846,0.5217,0.1196,0.0027,0.0884,0.6311,0.1707,3,0.0,6.560666,0.4942,5.0363,5.4201,5.1411,2.0046,11.535,0.2119,4.4033,11.3178,0.5894,-4.7918572,-2.4375255,0.5217,-3.0637107,-8.5328245,-3.4998097,0.6311,-2.550465
1914,series3,245.203,0.125,1.5975,0.5345,1.9625,4.2016,0.5036,-3.4658,0.0492,0.977,8.5809,0.2804,0.0082,0.2295,0.4899,0.0665,0.0185,0.1468,0.5288,0.4249,2,-3.0,7.937833,1.5975,0.5345,1.9625,4.2016,0.5036,-3.4658,0.0492,0.977,8.5809,0.2804,-6.9301605,-2.123434,0.4899,-3.910502,-5.756331,-2.7680762,0.5288,-1.2348047
1919,series3,119.585,0.5,0.9904,0.3872,1.1602,1.2331,0.9725,9.5964,0.023,5.585,6.7018,0.2403,0.0034,0.123,0.6576,0.0222,0.0021,0.0523,0.4586,0.0512,2,-1.0,6.9018927,0.9904,0.3872,1.1602,1.2331,0.9725,9.5964,0.023,5.585,6.7018,0.2403,-8.20025,-3.0232697,0.6576,-5.4932966,-8.895395,-4.2570453,0.4586,-4.2877126
1762,series3_parallel2,725.176,0.125,0.3545,2.3993,4.1548,1.3958,2.1488,5.4987,0.1088,1.0573,18.8641,0.5897,0.0282,0.1083,0.7275,0.0379,0.046,0.5705,0.7679,0.3205,3,-3.0,9.502188,0.3545,2.3993,4.1548,1.3958,2.1488,5.4987,0.1088,1.0573,18.8641,0.5897,-5.148161,-3.2068949,0.7275,-4.721658,-4.442222,-0.80970114,0.7679,-1.6416038
1222,parallel5,132.8068,1.5,0.9923,0.7777,0.7766,1.8318,0.7122,4.6435,0.0387,5.0092,9.2848,0.4145,0.0605,0.4122,0.6217,0.0663,0.0116,0.4896,0.1954,0.3423,0,0.5849625,7.053185,0.9923,0.7777,0.7766,1.8318,0.7122,4.6435,0.0387,5.0092,9.2848,0.4145,-4.0469213,-1.2785835,0.6217,-3.9148474,-6.4297314,-1.0303246,0.1954,-1.5466669
1621,series2x2_parallel1,73.4319,3.0,1.0293,1.0621,1.2605,5.597,5.12,10.9899,0.0545,1.0179,12.3187,0.6749,0.06,0.0404,0.2055,0.3457,0.0757,0.3631,0.3192,0.7177,1,1.5849625,6.198335,1.0293,1.0621,1.2605,5.597,5.12,10.9899,0.0545,1.0179,12.3187,0.6749,-4.0588937,-4.629501,0.2055,-1.5324075,-3.723563,-1.4615612,0.3192,-0.47854716
1657,parallel5,351.1887,0.1667,1.7695,2.9491,3.4796,4.5698,0.734,-11.0788,0.2694,1.3104,20.2412,0.6021,0.0304,0.1444,0.2552,0.0746,0.0154,0.0608,0.5606,0.0681,0,-2.584674,8.456102,1.7695,2.9491,3.4796,4.5698,0.734,-11.0788,0.2694,1.3104,20.2412,0.6021,-5.039785,-2.7918572,0.2552,-3.7446804,-6.020926,-4.039785,0.5606,-3.8762014
1000,series3_parallel2,582.5347,0.1667,0.2141,1.7642,0.826,1.6638,1.0258,-6.8031,0.4198,6.2019,6.352,0.314,0.0026,0.1598,0.7245,0.0298,0.0054,0.5717,0.5079,0.1466,3,-2.584674,9.1862,0.2141,1.7642,0.826,1.6638,1.0258,-6.8031,0.4198,6.2019,6.352,0.314,-8.587273,-2.6456606,0.7245,-5.068544,-7.532825,-0.8066699,0.5079,-2.7700431
58,series3,241.3996,0.5,1.5432,2.5945,2.1586,0.7083,1.4452,6.6513,0.1729,4.7914,4.4439,0.708,0.0237,0.115,0.809,0.0416,0.0013,0.1554,0.2779,0.0434,2,-1.0,7.9152794,1.5432,2.5945,2.1586,0.7083,1.4452,6.6513,0.1729,4.7914,4.4439,0.708,-5.398969,-3.120294,0.809,-4.5872726,-9.587273,-2.6859417,0.2779,-4.526161
102,series3_parallel2,398.7787,1.5,1.8395,1.5233,1.7638,2.8054,0.3128,5.773,0.2842,4.254,15.4201,0.3981,0.0082,0.0673,0.6144,0.2011,0.002,0.1996,0.2827,0.0334,3,0.5849625,8.639444,1.8395,1.5233,1.7638,2.8054,0.3128,5.773,0.2842,4.254,15.4201,0.3981,-6.9301605,-3.8932498,0.6144,-2.314015,-8.965784,-2.3248165,0.2827,-4.904008
1965,series3,854.0779,0.1667,1.6796,0.2058,4.8679,1.505,3.2503,2.777,0.1454,1.9737,0.6384,0.7613,0.0087,0.1329,0.2991,0.032,0.0232,0.5466,0.4646,0.0311,2,-2.584674,9.738224,1.6796,0.2058,4.8679,1.505,3.2503,2.777,0.1454,1.9737,0.6384,0.7613,-6.844769,-2.911587,0.2991,-4.965784,-5.4297314,-0.8714427,0.4646,-5.006942
889,parallel5,98.068,0.25,1.0612,1.1159,2.0861,1.8662,4.4689,-2.4636,0.1684,3.3997,16.9322,0.6558,0.0035,0.0537,0.5252,0.074,0.0988,0.2746,0.429,0.1639,0,-2.0,6.6157107,1.0612,1.1159,2.0861,1.8662,4.4689,-2.4636,0.1684,3.3997,16.9322,0.6558,-8.158429,-4.218934,0.5252,-3.756331,-3.339345,-1.8645965,0.429,-2.6091123
549,series3_parallel2,228.772,0.2,1.6583,1.6924,0.2697,3.5014,5.5842,-11.2389,0.1046,4.2474,17.9937,0.3813,0.0099,0.0876,0.4912,0.0452,0.0064,0.0865,0.6254,0.6234,3,-2.321928,7.8377666,1.6583,1.6924,0.2697,3.5014,5.5842,-11.2389,0.1046,4.2474,17.9937,0.3813,-6.6583557,-3.5129254,0.4912,-4.4675336,-7.2877126,-3.531156,0.6254,-0.68177
912,series2x2_parallel1,189.6384,2.0,4.6255,2.9284,0.3688,2.487,3.9616,-0.3408,0.2107,6.6023,12.4847,0.4493,0.007,0.2646,0.4265,0.0801,0.0092,0.1674,0.1761,0.0786,1,1.0,7.567107,4.6255,2.9284,0.3688,2.487,3.9616,-0.3408,0.2107,6.6023,12.4847,0.4493,-7.158429,-1.918115,0.4265,-3.6420538,-6.7641506,-2.5786285,0.1761,-3.669327
1952,series3_parallel2,91.019,1.0,2.4718,5.7302,0.9837,0.4262,3.215,-0.0756,0.1888,8.779,2.9769,0.5194,0.0037,0.1243,0.8782,0.3563,0.0074,0.1108,0.2162,0.4564,3,0.0,6.5080957,2.4718,5.7302,0.9837,0.4262,3.215,-0.0756,0.1888,8.779,2.9769,0.5194,-8.078259,-3.0081017,0.8782,-1.4888356,-7.078259,-3.1739702,0.2162,-1.1316292
1356,series3,113.6597,0.5,1.1989,1.173,3.7194,4.9687,2.2334,-0.0291,0.3888,0.9616,1.2242,0.1453,0.002,0.0425,0.5394,0.2911,0.0072,0.4145,0.3372,0.0598,2,-1.0,6.828577,1.1989,1.173,3.7194,4.9687,2.2334,-0.0291,0.3888,0.9616,1.2242,0.1453,-8.965784,-4.556393,0.5394,-1.7804133,-7.1177874,-1.270556,0.3372,-4.0637107
1131,series3,106.1804,0.1667,5.3285,1.7425,3.1744,2.4079,3.2591,-2.1467,0.1376,1.3786,20.1506,0.1915,0.0338,0.3256,0.2991,0.6311,0.007,0.4237,0.6356,0.097,2,-2.584674,6.730374,5.3285,1.7425,3.1744,2.4079,3.2591,-2.1467,0.1376,1.3786,20.1506,0.1915,-4.886833,-1.6188273,0.2991,-0.66405946,-7.158429,-1.2388849,0.6356,-3.3658714
1225,series3_parallel2,560.5913,0.2,1.5801,3.899,1.916,4.1409,5.5345,-7.0893,0.3334,7.5864,4.0632,0.4677,0.0083,0.1547,0.8199,0.2584,0.0124,0.2826,0.2892,0.0728,3,-2.321928,9.130806,1.5801,3.899,1.916,4.1409,5.5345,-7.0893,0.3334,7.5864,4.0632,0.4677,-6.912673,-2.692455,0.8199,-1.952322,-6.333516,-1.8231667,0.2892,-3.7799177
56,series3_parallel2,849.0306,4.0,0.6957,1.6831,2.5056,3.2367,2.7752,-2.5959,0.0627,2.2426,5.0301,0.1676,0.0031,0.0475,0.4709,0.0376,0.0678,0.233,0.3479,0.5651,3,2.0,9.729672,0.6957,1.6831,2.5056,3.2367,2.7752,-2.5959,0.0627,2.2426,5.0301,0.1676,-8.333516,-4.395929,0.4709,-4.733124,-3.882571,-2.1015983,0.3479,-0.8234219
1140,series2x2_parallel1,842.8823,1.5,1.1628,1.5706,4.4692,3.2274,2.2034,6.6574,0.3835,1.0371,1.2984,0.3384,0.0032,0.077,0.7022,0.3603,0.0243,0.2506,0.3524,0.7057,1,0.5849625,9.719188,1.1628,1.5706,4.4692,3.2274,2.2034,6.6574,0.3835,1.0371,1.2984,0.3384,-8.287712,-3.6989977,0.7022,-1.4727294,-5.3629,-1.9965416,0.3524,-0.5028731
567,series2x2_parallel1,108.5099,1.0,1.786,1.7758,3.8158,0.8781,3.1243,-5.2796,0.4295,8.3044,4.1802,0.6467,0.0387,0.0602,0.8518,0.1399,0.0182,0.2546,0.2656,0.3226,1,0.0,6.761683,1.786,1.7758,3.8158,0.8781,3.1243,-5.2796,0.4295,8.3044,4.1802,0.6467,-4.6915226,-4.054093,0.8518,-2.837532,-5.7799177,-1.9736958,0.2656,-1.6321816
2008,series3,531.9599,1.0,2.9972,0.3481,1.1511,3.878,0.1908,4.4472,0.1215,6.5056,11.1987,0.4664,0.0641,0.1513,0.3789,0.1307,0.003,0.2866,0.2522,0.2072,2,0.0,9.055174,2.9972,0.3481,1.1511,3.878,0.1908,4.4472,0.1215,6.5056,11.1987,0.4664,-3.963532,-2.7245162,0.3789,-2.935669,-8.380822,-1.8028895,0.2522,-2.270904
1398,series2x2_parallel1,78.6246,0.2,2.1954,4.1067,2.1235,1.3218,3.3367,8.2547,0.2016,6.8423,10.0699,0.0107,0.0753,0.3905,0.6188,0.2501,0.019,0.0614,0.5923,0.0585,1,-2.321928,6.296909,2.1954,4.1067,2.1235,1.3218,3.3367,8.2547,0.2016,6.8423,10.0699,0.0107,-3.7312064,-1.3566055,0.6188,-1.9994231,-5.717857,-4.0256176,0.5923,-4.0954194
862,parallel5,109.6553,0.5,2.4489,1.1414,1.0249,3.8415,2.0135,9.9639,0.3562,7.3086,18.293,0.496,0.0113,0.0757,0.3447,0.024,0.1166,0.1725,0.256,0.2923,0,-1.0,6.7768316,2.4489,1.1414,1.0249,3.8415,2.0135,9.9639,0.3562,7.3086,18.293,0.496,-6.4675336,-3.723563,0.3447,-5.3808217,-3.1003604,-2.5353317,0.256,-1.7744783
525,series2x2_parallel1,402.0176,0.1667,1.3699,1.9605,4.0752,0.7301,4.1676,-8.5794,0.1186,0.0518,16.0747,0.0779,0.0034,0.3121,0.2025,0.1843,0.0039,0.2255,0.2004,0.0758,1,-2.584674,8.651114,1.3699,1.9605,4.0752,0.7301,4.1676,-8.5794,0.1186,0.0518,16.0747,0.0779,-8.20025,-1.6799197,0.2025,-2.439872,-8.00231,-2.1488006,0.2004,-3.7216582
1442,series2x2_parallel1,92.6196,0.25,1.6454,1.501,0.2555,0.8637,0.7127,-6.0251,0.2408,1.8576,13.0155,0.497,0.027,0.0886,0.6911,0.5042,0.096,0.0473,0.8987,0.4765,1,-2.0,6.5332456,1.6454,1.501,0.2555,0.8637,0.7127,-6.0251,0.2408,1.8576,13.0155,0.497,-5.210897,-3.4965494,0.6911,-0.987932,-3.3808217,-4.402016,0.8987,-1.0694519
1500,series3_parallel2,226.953,0.6667,4.5794,1.3579,3.1625,5.388,4.4741,2.2508,0.3988,0.7872,5.5919,0.388,0.0113,0.1791,0.6099,0.6474,0.032,0.1207,0.1227,0.3109,3,-0.58489037,7.8262496,4.5794,1.3579,3.1625,5.388,4.4741,2.2508,0.3988,0.7872,5.5919,0.388,-6.4675336,-2.4811628,0.6099,-0.6272707,-4.965784,-3.0505023,0.1227,-1.6854775
