id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,algorithm_idx,algorithm_prefix_idx,algorithm_suffix_idx
654,parallel5,465.9486,0.6667,1.8462,2.9813,3.4731,1.8963,2.3012,0.0,0.0,0.0,0.0,0.0,0,0,3
416,series3,854.7033,1.0,4.0188,2.1384,1.534,1.8656,5.9277,0.0,0.0,0.0,0.0,0.0,2,2,0
2233,series3,161.6309,0.125,1.775,3.301,1.6879,1.1774,3.6113,0.0,0.0,0.0,0.0,0.0,2,2,0
1895,series3_parallel2,561.032,4.0,2.0367,0.1825,2.4654,1.6319,1.9211,0.0,0.0,0.0,0.0,0.0,3,2,2
4021,parallel5,231.0257,0.25,1.5826,4.987,0.709,3.1179,0.6438,0.0,0.0,0.0,0.0,0.0,0,0,3
2425,series3,129.5772,1.5,2.8172,5.3772,5.5469,0.4803,0.3745,0.0,0.0,0.0,0.0,0.0,2,2,0
1276,series2x2_parallel1,701.2847,0.1667,3.2416,3.7537,0.5272,0.7577,0.9358,0.0,0.0,0.0,0.0,0.0,1,1,1
2508,parallel5,137.5959,2.0,1.4531,1.7017,0.4425,3.4949,3.5319,0.0,0.0,0.0,0.0,0.0,0,0,3
726,parallel5,77.4561,0.125,5.8793,1.24,1.3422,0.3846,4.3677,0.0,0.0,0.0,0.0,0.0,0,0,3
3187,series2x2_parallel1,276.074,0.2,4.3043,3.3571,5.8967,1.7739,5.2446,0.0,0.0,0.0,0.0,0.0,1,1,1
2448,series2x2_parallel1,286.4575,0.2,4.131,4.8179,1.9639,5.0575,0.1935,0.0,0.0,0.0,0.0,0.0,1,1,1
3068,series2x2_parallel1,164.1798,3.0,3.8952,1.7056,4.6475,0.933,2.445,0.0,0.0,0.0,0.0,0.0,1,1,1
3661,series3_parallel2,269.1579,2.0,4.9327,0.2095,2.8631,0.2075,0.3471,0.0,0.0,0.0,0.0,0.0,3,2,2
3911,series2x2_parallel1,737.055,0.2,1.7414,0.9588,2.4877,1.7102,1.4474,0.0,0.0,0.0,0.0,0.0,1,1,1
753,series2x2_parallel1,119.8515,3.0,5.2094,1.0494,1.2804,1.2173,4.2372,0.0,0.0,0.0,0.0,0.0,1,1,1
1089,series3_parallel2,744.7793,0.125,5.4329,5.4569,0.3402,1.4204,0.4608,0.0,0.0,0.0,0.0,0.0,3,2,2
2320,series3_parallel2,213.762,1.5,0.2393,1.1879,1.9379,2.5538,1.6173,0.0,0.0,0.0,0.0,0.0,3,2,2
2131,parallel5,573.6801,0.25,4.1043,5.4152,3.2268,1.3405,1.3507,0.0,0.0,0.0,0.0,0.0,0,0,3
2302,series2x2_parallel1,66.757,0.3333,0.7751,3.6216,4.053,2.4438,4.8995,0.0,0.0,0.0,0.0,0.0,1,1,1
1980,series3,344.2145,0.125,0.9039,3.1784,5.5815,1.7286,1.1501,0.0,0.0,0.0,0.0,0.0,2,2,0
1188,series3,80.472,0.3333,0.6915,2.5182,5.8658,3.6958,2.2947,0.0,0.0,0.0,0.0,0.0,2,2,0
3252,series3_parallel2,85.7458,0.5,3.4136,1.4744,4.1643,1.7152,4.0328,0.0,0.0,0.0,0.0,0.0,3,2,2
2727,series3_parallel2,291.3292,0.25,2.1581,2.0758,4.0073,2.2678,1.1913,0.0,0.0,0.0,0.0,0.0,3,2,2
2360,series2x2_parallel1,98.9729,1.0,1.5231,0.6835,0.4184,5.9307,2.62,0.0,0.0,0.0,0.0,0.0,1,1,1
3643,series3,178.2268,0.125,1.0287,2.0834,0.6214,1.5579,0.7513,0.0,0.0,0.0,0.0,0.0,2,2,0
370,parallel5,162.583,0.125,2.6143,3.6881,1.4083,0.8,5.3612,0.0,0.0,0.0,0.0,0.0,0,0,3
1031,series3,305.0761,0.2,2.8164,0.2266,4.6325,3.9175,3.9234,0.0,0.0,0.0,0.0,0.0,2,2,0
3713,series3_parallel2,851.9614,1.0,1.1471,2.7011,0.2871,4.1036,4.272,0.0,0.0,0.0,0.0,0.0,3,2,2
3196,series3,173.6464,1.0,2.3438,2.3243,5.906,1.9029,3.3233,0.0,0.0,0.0,0.0,0.0,2,2,0
1823,series2x2_parallel1,703.661,0.25,2.348,1.1877,3.1457,1.5102,4.1383,0.0,0.0,0.0,0.0,0.0,1,1,1
3669,series3,395.1502,0.5,1.042,3.4962,1.8065,2.0126,3.4524,0.0,0.0,0.0,0.0,0.0,2,2,0
954,series3,75.7199,0.1667,2.9466,1.3,1.2964,0.2661,1.2766,0.0,0.0,0.0,0.0,0.0,2,2,0
3532,series3,218.3041,2.0,3.4269,4.1149,1.2453,3.5736,5.9384,0.0,0.0,0.0,0.0,0.0,2,2,0
1442,series3,107.4181,0.2,2.3795,1.1745,4.4775,0.3469,1.9424,0.0,0.0,0.0,0.0,0.0,2,2,0
2751,series3_parallel2,92.5838,0.3333,0.3314,3.2435,0.1734,2.5767,3.2226,0.0,0.0,0.0,0.0,0.0,3,2,2
3510,series3,482.2605,1.5,3.4493,3.4275,0.2696,3.7979,3.8412,0.0,0.0,0.0,0.0,0.0,2,2,0
3943,series3_parallel2,649.3084,1.5,1.6028,4.1923,3.3675,1.0878,0.737,0.0,0.0,0.0,0.0,0.0,3,2,2
2881,series3,255.565,0.25,4.349,0.4762,1.1715,4.0897,0.2359,0.0,0.0,0.0,0.0,0.0,2,2,0
551,series3_parallel2,108.0019,0.3333,2.3325,1.3601,1.1415,1.5689,3.7206,0.0,0.0,0.0,0.0,0.0,3,2,2
2193,series3,114.4554,0.2,1.0061,0.6022,1.2869,1.832,1.4638,0.0,0.0,0.0,0.0,0.0,2,2,0
4006,series3_parallel2,704.4169,0.125,1.7355,3.8735,1.6138,1.102,1.9494,0.0,0.0,0.0,0.0,0.0,3,2,2
2460,series3,128.2377,0.6667,0.6382,3.86,4.3919,4.0115,3.928,0.0,0.0,0.0,0.0,0.0,2,2,0
1515,series2x2_parallel1,291.9855,0.2,5.5463,0.4842,5.559,1.6742,0.3204,0.0,0.0,0.0,0.0,0.0,1,1,1
340,parallel5,167.6492,0.5,5.7621,3.6721,0.6084,0.6568,3.3561,0.0,0.0,0.0,0.0,0.0,0,0,3
269,series3_parallel2,694.4775,2.0,4.3804,3.5442,3.2479,0.1842,3.6323,0.0,0.0,0.0,0.0,0.0,3,2,2
3942,series3_parallel2,82.4865,4.0,0.5242,1.04,2.5227,1.2324,0.7571,0.0,0.0,0.0,0.0,0.0,3,2,2
1747,series3,702.9557,4.0,2.1123,1.7734,3.997,1.8323,4.6684,0.0,0.0,0.0,0.0,0.0,2,2,0
3009,series3_parallel2,128.1664,2.0,0.8173,1.8451,3.4799,1.9555,2.3456,0.0,0.0,0.0,0.0,0.0,3,2,2
1693,series2x2_parallel1,80.4734,0.125,2.1079,0.9417,1.849,2.8712,4.1734,0.0,0.0,0.0,0.0,0.0,1,1,1
3425,series2x2_parallel1,579.7734,0.6667,5.1877,1.8901,1.4138,3.551,2.924,0.0,0.0,0.0,0.0,0.0,1,1,1
994,parallel5,673.4352,0.3333,0.3797,0.9106,0.6687,5.029,3.4946,0.0,0.0,0.0,0.0,0.0,0,0,3
1391,series2x2_parallel1,65.247,0.5,1.3743,3.7386,1.528,1.3352,3.4058,0.0,0.0,0.0,0.0,0.0,1,1,1
422,series3,636.8162,2.0,5.7429,1.8077,1.0703,0.4439,0.5841,0.0,0.0,0.0,0.0,0.0,2,2,0
1984,series2x2_parallel1,65.6114,0.6667,0.3082,0.6745,1.1562,3.2767,4.9483,0.0,0.0,0.0,0.0,0.0,1,1,1
2874,series3,107.7403,0.1667,0.6055,5.8094,3.106,0.9497,0.2929,0.0,0.0,0.0,0.0,0.0,2,2,0
2672,series3_parallel2,678.0591,0.5,1.2854,3.6658,2.3861,3.9258,1.4194,0.0,0.0,0.0,0.0,0.0,3,2,2
3720,series3_parallel2,395.225,0.25,5.1405,2.8347,4.0234,2.3582,2.0568,0.0,0.0,0.0,0.0,0.0,3,2,2
1374,parallel5,704.8356,3.0,4.0832,2.3168,3.5635,2.7596,3.5043,0.0,0.0,0.0,0.0,0.0,0,0,3
3724,series3_parallel2,279.2658,4.0,2.8858,1.4942,1.3352,0.5151,1.9562,0.0,0.0,0.0,0.0,0.0,3,2,2
3427,parallel5,393.564,3.0,1.7351,3.7017,1.9998,3.9274,1.4073,0.0,0.0,0.0,0.0,0.0,0,0,3
2126,parallel5,385.7972,0.6667,0.2993,1.0677,4.4258,2.4813,2.8763,0.0,0.0,0.0,0.0,0.0,0,0,3
2092,series2x2_parallel1,77.7327,0.125,1.4158,3.4606,4.9695,0.4563,1.502,0.0,0.0,0.0,0.0,0.0,1,1,1
23,series2x2_parallel1,542.8257,0.5,1.5637,0.5238,0.3649,1.2898,1.9866,0.0,0.0,0.0,0.0,0.0,1,1,1
1087,series3,187.2026,0.3333,3.0557,0.4222,2.9613,1.1432,2.1164,0.0,0.0,0.0,0.0,0.0,2,2,0
971,series3,449.6076,4.0,1.8737,3.1322,0.43,0.9333,3.3721,0.0,0.0,0.0,0.0,0.0,2,2,0
2836,series2x2_parallel1,209.097,0.5,0.362,0.7904,0.8923,1.6865,4.0664,0.0,0.0,0.0,0.0,0.0,1,1,1
2305,series2x2_parallel1,131.2979,0.125,5.4159,0.9992,2.5219,5.1375,0.9774,0.0,0.0,0.0,0.0,0.0,1,1,1
1969,series3_parallel2,182.0491,0.1667,0.3905,0.64,1.8161,2.6273,3.1627,0.0,0.0,0.0,0.0,0.0,3,2,2
1451,parallel5,156.257,0.6667,0.5934,0.7922,0.1718,0.2197,1.3933,0.0,0.0,0.0,0.0,0.0,0,0,3
3486,series3_parallel2,560.1809,0.1667,0.8836,4.1231,1.8624,3.3676,5.2903,0.0,0.0,0.0,0.0,0.0,3,2,2
338,series2x2_parallel1,362.3778,4.0,2.2941,1.7534,0.1717,1.5005,0.3225,0.0,0.0,0.0,0.0,0.0,1,1,1
2134,parallel5,270.0548,2.0,2.6076,2.3788,5.4044,5.2072,3.5472,0.0,0.0,0.0,0.0,0.0,0,0,3
1679,series3,646.2096,1.0,3.0551,3.3292,1.5378,1.0828,2.0063,0.0,0.0,0.0,0.0,0.0,2,2,0
766,series3_parallel2,523.1055,0.1667,0.6062,3.1205,3.8622,3.1174,3.4572,0.0,0.0,0.0,0.0,0.0,3,2,2
924,series3_parallel2,203.2107,0.125,1.5083,1.1155,3.7937,2.94,1.7667,0.0,0.0,0.0,0.0,0.0,3,2,2
2930,series3,476.9793,2.0,1.583,1.1017,5.6981,3.5075,2.2093,0.0,0.0,0.0,0.0,0.0,2,2,0
449,series2x2_parallel1,253.2657,0.6667,3.9199,4.0929,5.7005,3.8157,2.9762,0.0,0.0,0.0,0.0,0.0,1,1,1
309,series3,103.0582,1.0,3.1026,1.5444,2.85,1.1736,5.7426,0.0,0.0,0.0,0.0,0.0,2,2,0
3365,series2x2_parallel1,810.7145,0.25,1.0958,1.5871,0.4314,2.3452,2.3803,0.0,0.0,0.0,0.0,0.0,1,1,1
3040,series2x2_parallel1,446.0787,2.0,1.7489,4.7039,5.1935,0.2024,2.5671,0.0,0.0,0.0,0.0,0.0,1,1,1
2534,series3,502.633,4.0,3.2638,2.0185,2.1786,4.25,0.3081,0.0,0.0,0.0,0.0,0.0,2,2,0
1774,series2x2_parallel1,235.0544,2.0,1.4784,4.0543,0.7269,0.4573,1.9073,0.0,0.0,0.0,0.0,0.0,1,1,1
3744,series3_parallel2,234.6932,0.6667,4.736,4.7898,1.5202,0.9785,0.6527,0.0,0.0,0.0,0.0,0.0,3,2,2
3746,series2x2_parallel1,112.8993,0.25,3.0507,3.6474,1.4419,0.9229,1.7354,0.0,0.0,0.0,0.0,0.0,1,1,1
2790,series2x2_parallel1,412.1325,0.1667,3.2382,0.926,3.3109,2.2376,4.0934,0.0,0.0,0.0,0.0,0.0,1,1,1
987,series2x2_parallel1,203.2424,2.0,0.1822,2.8462,5.4032,0.3018,1.2181,0.0,0.0,0.0,0.0,0.0,1,1,1
3437,series3_parallel2,92.144,1.5,5.0099,1.5253,4.1378,2.8451,0.1884,0.0,0.0,0.0,0.0,0.0,3,2,2
669,parallel5,659.7266,1.5,2.7788,4.3556,0.3771,5.3618,3.0941,0.0,0.0,0.0,0.0,0.0,0,0,3
192,parallel5,233.8984,0.6667,5.8925,4.8717,3.3385,2.7811,1.6706,0.0,0.0,0.0,0.0,0.0,0,0,3
3220,series3,268.594,0.1667,4.9663,1.679,2.1118,4.1253,0.8364,0.0,0.0,0.0,0.0,0.0,2,2,0
3032,series2x2_parallel1,206.9172,0.25,0.5191,1.2942,4.8493,0.7602,0.4611,0.0,0.0,0.0,0.0,0.0,1,1,1
3681,series2x2_parallel1,338.2058,2.0,0.5457,1.1495,3.4529,5.6769,1.1233,0.0,0.0,0.0,0.0,0.0,1,1,1
432,series3_parallel2,131.3517,3.0,0.2719,3.6297,0.1743,3.2517,1.3642,0.0,0.0,0.0,0.0,0.0,3,2,2
3931,series3,356.5706,0.1667,3.5293,3.2852,0.3548,5.5413,0.7412,0.0,0.0,0.0,0.0,0.0,2,2,0
3543,series3_parallel2,824.3017,1.5,3.0687,2.4698,1.3599,3.6573,2.208,0.0,0.0,0.0,0.0,0.0,3,2,2
2818,series2x2_parallel1,277.2051,0.25,0.6418,4.6173,0.4882,1.0224,0.8932,0.0,0.0,0.0,0.0,0.0,1,1,1
2656,series3,363.1478,0.1667,3.3714,2.6603,0.2929,5.3812,0.7331,0.0,0.0,0.0,0.0,0.0,2,2,0
791,series3,200.2398,2.0,3.8007,0.7738,0.208,1.5408,0.29,0.0,0.0,0.0,0.0,0.0,2,2,0
3997,series2x2_parallel1,65.5691,0.125,2.3256,3.1566,1.0824,0.2283,3.7518,0.0,0.0,0.0,0.0,0.0,1,1,1
1871,series3,187.0906,0.125,2.8736,1.5116,1.3402,1.032,2.5017,0.0,0.0,0.0,0.0,0.0,2,2,0
2022,series2x2_parallel1,713.7639,3.0,0.2418,3.9227,3.3657,0.6116,1.9299,0.0,0.0,0.0,0.0,0.0,1,1,1
1659,series3_parallel2,828.3794,0.1667,3.7771,3.203,0.2793,4.0156,0.7398,0.0,0.0,0.0,0.0,0.0,3,2,2
217,series3,180.4144,0.6667,5.3867,4.1786,2.6098,4.1768,2.7386,0.0,0.0,0.0,0.0,0.0,2,2,0
3615,parallel5,141.7367,4.0,0.6652,2.0849,0.2675,1.3416,4.2597,0.0,0.0,0.0,0.0,0.0,0,0,3
2412,parallel5,300.6558,0.5,3.3464,4.4438,4.3905,5.5325,2.1356,0.0,0.0,0.0,0.0,0.0,0,0,3
640,parallel5,198.7713,1.0,0.3636,1.3458,3.8738,1.7512,0.8877,0.0,0.0,0.0,0.0,0.0,0,0,3
1979,parallel5,870.95,3.0,0.547,1.3806,1.8068,5.4054,3.9052,0.0,0.0,0.0,0.0,0.0,0,0,3
144,series2x2_parallel1,146.2327,0.3333,5.5959,0.6593,0.7586,1.1176,1.9376,0.0,0.0,0.0,0.0,0.0,1,1,1
1627,series3,720.9001,4.0,3.3201,0.2961,2.7454,3.3425,3.7459,0.0,0.0,0.0,0.0,0.0,2,2,0
2462,parallel5,766.3228,1.0,2.8716,4.0986,0.8022,2.8482,4.148,0.0,0.0,0.0,0.0,0.0,0,0,3
81,parallel5,138.6322,3.0,1.6469,2.1567,1.6398,3.0554,0.2288,0.0,0.0,0.0,0.0,0.0,0,0,3
3310,series3_parallel2,346.6417,0.3333,4.8202,3.8604,1.4333,2.0199,1.3987,0.0,0.0,0.0,0.0,0.0,3,2,2
3058,series3,93.0107,0.2,3.2455,4.6537,0.3335,4.4863,1.4819,0.0,0.0,0.0,0.0,0.0,2,2,0
2862,series2x2_parallel1,378.1909,1.5,0.5815,2.4486,2.8448,0.7313,0.6872,0.0,0.0,0.0,0.0,0.0,1,1,1
1813,series3_parallel2,107.5915,4.0,0.5021,3.689,2.8657,0.9173,1.4813,0.0,0.0,0.0,0.0,0.0,3,2,2
2312,series2x2_parallel1,281.5763,0.3333,2.9419,1.3219,1.5594,3.4604,0.6106,0.0,0.0,0.0,0.0,0.0,1,1,1
3276,series3_parallel2,160.1967,1.0,5.9868,3.9315,0.9714,0.7194,5.1835,0.0,0.0,0.0,0.0,0.0,3,2,2
556,series2x2_parallel1,571.4977,2.0,1.7395,1.6229,1.3704,4.4733,1.2592,0.0,0.0,0.0,0.0,0.0,1,1,1
1053,series3,121.293,0.2,1.7434,5.905,4.536,0.245,2.3398,0.0,0.0,0.0,0.0,0.0,2,2,0
3594,series2x2_parallel1,120.345,3.0,1.8354,2.3644,1.8585,1.3645,1.7427,0.0,0.0,0.0,0.0,0.0,1,1,1
3251,series2x2_parallel1,771.7873,2.0,2.0764,5.2077,3.0839,1.801,2.6597,0.0,0.0,0.0,0.0,0.0,1,1,1
966,series3_parallel2,74.7171,0.6667,2.3491,2.9489,0.7204,2.7261,1.9154,0.0,0.0,0.0,0.0,0.0,3,2,2
821,parallel5,169.5209,4.0,2.1214,0.6635,0.3532,3.6525,1.0397,0.0,0.0,0.0,0.0,0.0,0,0,3
1266,series3_parallel2,66.6161,0.6667,0.49,0.5187,3.4948,1.6723,3.4224,0.0,0.0,0.0,0.0,0.0,3,2,2
390,series2x2_parallel1,118.517,4.0,2.3058,1.497,1.7636,3.3598,2.0742,0.0,0.0,0.0,0.0,0.0,1,1,1
3072,series3,618.2863,4.0,2.0237,2.4068,2.6582,4.9329,1.7649,0.0,0.0,0.0,0.0,0.0,2,2,0
2561,series3_parallel2,102.4575,0.3333,2.2114,4.0791,1.3458,3.9402,2.1922,0.0,0.0,0.0,0.0,0.0,3,2,2
1809,series3_parallel2,365.9182,0.1667,3.3822,2.961,1.7053,3.0012,0.3214,0.0,0.0,0.0,0.0,0.0,3,2,2
1698,series3,162.8086,1.5,3.5876,2.0481,3.2611,1.6579,2.0128,0.0,0.0,0.0,0.0,0.0,2,2,0
378,series3_parallel2,173.1878,0.25,0.2789,2.5157,0.5304,2.5942,1.702,0.0,0.0,0.0,0.0,0.0,3,2,2
1430,parallel5,510.6006,0.1667,0.2385,4.6864,3.8845,3.6207,2.8273,0.0,0.0,0.0,0.0,0.0,0,0,3
1198,parallel5,827.8897,3.0,2.8325,1.7268,2.3911,3.8659,2.3746,0.0,0.0,0.0,0.0,0.0,0,0,3
1315,parallel5,106.9305,0.3333,1.9507,3.8641,0.6744,1.3377,1.1101,0.0,0.0,0.0,0.0,0.0,0,0,3
3305,series2x2_parallel1,222.7205,0.25,1.5935,2.8266,2.2594,4.1448,0.6739,0.0,0.0,0.0,0.0,0.0,1,1,1
2159,parallel5,342.5606,0.2,2.7679,4.1771,2.9305,3.7892,3.0765,0.0,0.0,0.0,0.0,0.0,0,0,3
1571,series3,261.6426,1.0,0.697,1.361,2.8655,2.0838,1.3989,0.0,0.0,0.0,0.0,0.0,2,2,0
748,series2x2_parallel1,320.5964,1.0,2.8439,5.6405,3.5259,3.0931,1.9068,0.0,0.0,0.0,0.0,0.0,1,1,1
3802,series3,614.76,0.6667,5.4307,1.1159,5.5488,3.0475,4.2989,0.0,0.0,0.0,0.0,0.0,2,2,0
1348,series2x2_parallel1,184.213,3.0,2.5558,4.7808,1.2567,0.3778,3.4667,0.0,0.0,0.0,0.0,0.0,1,1,1
149,parallel5,70.2271,2.0,0.4373,5.4939,1.0649,0.1855,3.9856,0.0,0.0,0.0,0.0,0.0,0,0,3
3027,series2x2_parallel1,76.3916,1.5,2.5516,2.7938,3.2621,3.3089,4.8909,0.0,0.0,0.0,0.0,0.0,1,1,1
1765,series3_parallel2,154.5181,4.0,2.6699,4.0854,0.2143,0.6571,0.8776,0.0,0.0,0.0,0.0,0.0,3,2,2
3476,series3_parallel2,526.872,3.0,1.1652,4.6672,5.5764,0.8501,3.4863,0.0,0.0,0.0,0.0,0.0,3,2,2
348,series3_parallel2,549.0165,0.6667,4.177,3.0606,0.3919,0.6526,2.8863,0.0,0.0,0.0,0.0,0.0,3,2,2
1655,series3,105.2553,1.0,2.548,1.6098,0.9156,1.2782,2.3581,0.0,0.0,0.0,0.0,0.0,2,2,0
1734,series3_parallel2,629.2774,0.5,4.9701,0.771,3.034,3.31,2.3985,0.0,0.0,0.0,0.0,0.0,3,2,2
380,series3,183.9323,1.0,1.3009,0.9271,4.6735,0.7078,0.702,0.0,0.0,0.0,0.0,0.0,2,2,0
2070,series2x2_parallel1,107.4405,0.1667,3.8611,2.887,3.641,0.6955,0.7381,0.0,0.0,0.0,0.0,0.0,1,1,1
302,parallel5,77.8547,0.6667,0.6423,3.8911,3.4071,1.5204,1.6377,0.0,0.0,0.0,0.0,0.0,0,0,3
1885,series2x2_parallel1,128.5417,0.6667,0.2045,1.1393,1.4048,2.4442,4.1389,0.0,0.0,0.0,0.0,0.0,1,1,1
214,parallel5,215.8327,0.1667,1.7058,2.9996,3.2435,1.2478,3.4871,0.0,0.0,0.0,0.0,0.0,0,0,3
1373,series3_parallel2,211.9883,0.5,5.2501,1.6227,1.7757,5.9064,2.1704,0.0,0.0,0.0,0.0,0.0,3,2,2
2347,series2x2_parallel1,170.2539,4.0,2.3109,1.4117,2.3202,0.799,1.4664,0.0,0.0,0.0,0.0,0.0,1,1,1
1193,series3_parallel2,464.2291,2.0,3.5976,3.4054,1.261,1.3783,0.5479,0.0,0.0,0.0,0.0,0.0,3,2,2
1516,series3_parallel2,223.9785,0.25,0.9051,4.0416,5.5409,2.3391,1.7013,0.0,0.0,0.0,0.0,0.0,3,2,2
1000,series2x2_parallel1,99.3821,0.2,2.5874,3.6901,0.2968,4.0688,2.2386,0.0,0.0,0.0,0.0,0.0,1,1,1
3580,parallel5,81.2141,0.2,5.6922,2.0516,4.9496,0.9769,3.0148,0.0,0.0,0.0,0.0,0.0,0,0,3
2578,series3_parallel2,859.4644,4.0,0.2228,5.5708,1.7717,1.6818,2.7975,0.0,0.0,0.0,0.0,0.0,3,2,2
298,series2x2_parallel1,600.0807,0.6667,0.411,0.2704,0.9128,0.9187,3.9603,0.0,0.0,0.0,0.0,0.0,1,1,1
314,series3_parallel2,310.3084,1.5,1.7326,4.6353,4.5468,3.7885,3.1868,0.0,0.0,0.0,0.0,0.0,3,2,2
1020,series3_parallel2,787.5343,0.3333,4.1276,1.8293,3.1895,0.7245,5.7809,0.0,0.0,0.0,0.0,0.0,3,2,2
3638,parallel5,233.797,0.125,0.8869,0.323,3.4593,2.919,5.4213,0.0,0.0,0.0,0.0,0.0,0,0,3
2760,parallel5,131.5816,0.25,0.7863,3.4955,2.5751,2.1124,0.5231,0.0,0.0,0.0,0.0,0.0,0,0,3
408,series2x2_parallel1,93.1598,0.5,0.6234,0.2845,1.7724,3.3183,3.9597,0.0,0.0,0.0,0.0,0.0,1,1,1
3376,series3_parallel2,130.655,0.6667,1.8858,1.078,5.9868,0.7019,4.9233,0.0,0.0,0.0,0.0,0.0,3,2,2
1073,parallel5,498.4719,0.1667,0.524,0.987,5.0452,0.2308,4.282,0.0,0.0,0.0,0.0,0.0,0,0,3
3454,parallel5,441.2357,2.0,2.6653,1.1014,2.5911,3.9997,2.5213,0.0,0.0,0.0,0.0,0.0,0,0,3
1797,series3_parallel2,160.0835,0.25,0.8378,0.5543,0.7984,2.8498,4.0353,0.0,0.0,0.0,0.0,0.0,3,2,2
1926,series2x2_parallel1,80.6711,1.5,0.795,1.0602,3.8587,0.4062,1.4688,0.0,0.0,0.0,0.0,0.0,1,1,1
3845,parallel5,110.5689,2.0,2.9419,0.8046,2.5747,0.3808,5.4724,0.0,0.0,0.0,0.0,0.0,0,0,3
3514,series2x2_parallel1,394.3227,1.0,3.0492,4.3398,1.7588,2.6378,4.0181,0.0,0.0,0.0,0.0,0.0,1,1,1
2587,parallel5,144.7414,2.0,4.0014,0.9522,3.7133,0.2962,0.7925,0.0,0.0,0.0,0.0,0.0,0,0,3
3658,series3,69.4573,0.125,3.5232,4.2968,2.4764,4.78,3.3243,0.0,0.0,0.0,0.0,0.0,2,2,0
501,parallel5,190.6033,0.5,1.6564,2.3042,1.2094,1.6337,2.3873,0.0,0.0,0.0,0.0,0.0,0,0,3
1819,series3_parallel2,108.8675,2.0,1.7998,1.2618,1.0199,0.9569,2.1188,0.0,0.0,0.0,0.0,0.0,3,2,2
1002,series3_parallel2,75.7849,0.25,1.0781,4.0771,1.0977,5.2988,3.9262,0.0,0.0,0.0,0.0,0.0,3,2,2
3015,series3,202.8541,1.0,2.8269,3.718,0.9554,3.2499,1.5155,0.0,0.0,0.0,0.0,0.0,2,2,0
218,parallel5,257.1615,0.2,1.299,1.5628,0.366,3.1929,3.8395,0.0,0.0,0.0,0.0,0.0,0,0,3
3000,series3,841.4892,2.0,0.4944,0.5954,2.8233,0.4323,3.8524,0.0,0.0,0.0,0.0,0.0,2,2,0
3496,series2x2_parallel1,83.1252,3.0,4.588,1.1269,3.2101,3.23,1.8983,0.0,0.0,0.0,0.0,0.0,1,1,1
1841,series3_parallel2,118.5956,0.3333,2.5153,3.2917,0.8236,1.6109,0.2894,0.0,0.0,0.0,0.0,0.0,3,2,2
3671,series2x2_parallel1,80.3857,4.0,4.2224,3.6203,0.958,3.2441,1.3804,0.0,0.0,0.0,0.0,0.0,1,1,1
1393,parallel5,146.3448,4.0,4.411,0.1803,3.2501,3.1102,1.477,0.0,0.0,0.0,0.0,0.0,0,0,3
2139,series2x2_parallel1,68.687,0.5,0.5558,1.9458,3.6044,1.3274,3.6035,0.0,0.0,0.0,0.0,0.0,1,1,1
3795,series2x2_parallel1,151.8929,0.125,1.3791,0.6703,3.0932,1.5481,2.9722,0.0,0.0,0.0,0.0,0.0,1,1,1
3201,series2x2_parallel1,376.3149,3.0,3.7315,2.1429,0.3293,5.0303,4.507,0.0,0.0,0.0,0.0,0.0,1,1,1
3577,parallel5,115.9452,0.125,2.4357,2.3182,2.879,1.5159,0.4394,0.0,0.0,0.0,0.0,0.0,0,0,3
3487,parallel5,560.2611,2.0,0.3104,3.9642,0.5523,0.8104,0.7255,0.0,0.0,0.0,0.0,0.0,0,0,3
3758,series2x2_parallel1,84.4478,0.3333,0.2806,0.7105,3.0071,3.8667,4.6974,0.0,0.0,0.0,0.0,0.0,1,1,1
1264,series3,219.2517,1.0,2.7959,2.0519,2.7311,5.569,5.4307,0.0,0.0,0.0,0.0,0.0,2,2,0
1963,parallel5,158.9897,0.1667,3.0808,5.3431,0.8995,0.7779,2.9066,0.0,0.0,0.0,0.0,0.0,0,0,3
858,series3,104.0169,0.3333,2.5869,1.787,3.3829,0.7028,5.8867,0.0,0.0,0.0,0.0,0.0,2,2,0
1223,series3,351.6486,4.0,0.7148,1.1197,2.1406,4.0476,3.2,0.0,0.0,0.0,0.0,0.0,2,2,0
3706,series2x2_parallel1,612.6062,0.25,4.3929,1.9867,0.8216,5.0542,1.5119,0.0,0.0,0.0,0.0,0.0,1,1,1
777,series3,254.7855,1.0,0.3322,0.6177,1.4189,3.6303,0.8998,0.0,0.0,0.0,0.0,0.0,2,2,0
1111,parallel5,572.073,0.5,4.4941,3.2628,0.7949,1.3902,3.6093,0.0,0.0,0.0,0.0,0.0,0,0,3
2913,series3_parallel2,262.3622,0.1667,3.4428,1.3837,1.0698,2.3458,0.3257,0.0,0.0,0.0,0.0,0.0,3,2,2
2813,series3_parallel2,197.6203,0.2,0.7838,2.7328,1.6944,1.4984,1.3772,0.0,0.0,0.0,0.0,0.0,3,2,2
1242,parallel5,264.7975,0.3333,0.9865,5.3747,3.2315,4.1236,1.6196,0.0,0.0,0.0,0.0,0.0,0,0,3
1431,series2x2_parallel1,194.2912,1.5,1.6779,2.8313,1.5406,0.818,3.3897,0.0,0.0,0.0,0.0,0.0,1,1,1
