id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,detune_carrier_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head
124,series3_parallel2,731.5055,4.0,0.8452,1.8166,4.9177,0.6743,0.7137,-4.6321,0.1353,5.3238,8.1519,0.2354,0.005,0.1193,0.3181,0.3396,0.0192,0.5809,0.1655,0.5021,3,2.0,9.514725,0.8452,1.8166,4.9177,0.6743,0.7137,-4.6321,0.1353,5.3238,8.1519,0.2354,-7.643856,-3.067334,0.3181,-1.5580916,-5.7027497,-0.78363824,0.1655,-0.9939534
291,parallel5,190.5837,0.125,4.1269,5.5847,2.7774,0.6554,3.585,3.0833,0.0747,7.9009,7.0022,0.2273,0.0069,0.3916,0.4971,0.0897,0.0022,0.0917,0.6085,0.0547,0,-3.0,7.5742807,4.1269,5.5847,2.7774,0.6554,3.585,3.0833,0.0747,7.9009,7.0022,0.2273,-7.179188,-1.3525473,0.4971,-3.4787483,-8.82828,-3.4469345,0.6085,-4.1923156
642,series2x2_parallel1,362.0734,1.5,2.4441,3.0056,5.8351,3.9374,0.8712,-2.8619,0.0527,1.5738,3.5631,0.7871,0.0034,0.0408,0.4493,0.1577,0.0101,0.3749,0.3825,0.4417,1,0.5849625,8.500138,2.4441,3.0056,5.8351,3.9374,0.8712,-2.8619,0.0527,1.5738,3.5631,0.7871,-8.20025,-4.615287,0.4493,-2.6647453,-6.629501,-1.4154222,0.3825,-1.1788613
293,series2x2_parallel1,245.4721,4.0,1.931,1.8021,1.663,3.4031,1.6793,10.397,0.4338,4.7451,11.4083,0.5039,0.009,0.0857,0.5539,0.0228,0.0015,0.3921,0.5541,0.0695,1,2.0,7.9394155,1.931,1.8021,1.663,3.4031,1.6793,10.397,0.4338,4.7451,11.4083,0.5039,-6.7958593,-3.544561,0.5539,-5.4548225,-9.380822,-1.3507065,0.5541,-3.8468432
193,series2x2_parallel1,133.4347,1.0,2.1477,3.6491,2.9217,4.6789,1.3287,-4.3953,0.4066,3.716,1.864,0.1209,0.0438,0.3316,0.4978,0.2911,0.0021,0.0557,0.677,0.2852,1,0.0,7.05999,2.1477,3.6491,2.9217,4.6789,1.3287,-4.3953,0.4066,3.716,1.864,0.1209,-4.512925,-1.592484,0.4978,-1.7804133,-8.895395,-4.1661787,0.677,-1.8099542
536,series3_parallel2,80.4972,3.0,0.3167,1.483,3.1405,1.1559,3.9507,8.8142,0.0876,2.25,0.5614,0.0984,0.005,0.0727,0.5435,0.0385,0.0012,0.1321,0.773,0.374,3,1.5849625,6.330867,0.3167,1.483,3.1405,1.1559,3.9507,8.8142,0.0876,2.25,0.5614,0.0984,-7.643856,-3.781901,0.5435,-4.698998,-9.70275,-2.9202976,0.773,-1.4188898
56,series3_parallel2,849.0306,4.0,0.6957,1.6831,2.5056,3.2367,2.7752,-2.5959,0.0627,2.2426,5.0301,0.1676,0.0031,0.0475,0.4709,0.0376,0.0678,0.233,0.3479,0.5651,3,2.0,9.729672,0.6957,1.6831,2.5056,3.2367,2.7752,-2.5959,0.0627,2.2426,5.0301,0.1676,-8.333516,-4.395929,0.4709,-4.733124,-3.882571,-2.1015983,0.3479,-0.8234219
681,parallel5,150.9131,0.5,2.7553,4.4823,2.1847,2.6131,0.46,-0.9866,0.0335,2.8281,0.1483,0.0862,0.004,0.2894,0.1818,0.055,0.0043,0.1775,0.2639,0.0972,0,-1.0,7.237574,2.7553,4.4823,2.1847,2.6131,0.46,-0.9866,0.0335,2.8281,0.1483,0.0862,-7.965784,-1.7888632,0.1818,-4.1844244,-7.861448,-2.4941092,0.2639,-3.3628998
375,series3,135.3556,0.2,1.4949,0.7181,1.7844,1.0826,0.756,-6.0461,0.1976,3.2602,5.3095,0.2796,0.0387,0.3388,0.3634,0.1672,0.0024,0.1673,0.5049,0.088,2,-2.321928,7.0806108,1.4949,0.7181,1.7844,1.0826,0.756,-6.0461,0.1976,3.2602,5.3095,0.2796,-4.6915226,-1.5614941,0.3634,-2.5803533,-8.70275,-2.5794907,0.5049,-3.5063527
216,series3,212.4746,0.1667,4.0047,3.2009,2.0697,3.6553,3.4601,11.8323,0.0883,5.6462,18.8137,0.6959,0.0041,0.08,0.5004,0.2635,0.01,0.0523,0.158,0.0728,2,-2.584674,7.7311463,4.0047,3.2009,2.0697,3.6553,3.4601,11.8323,0.0883,5.6462,18.8137,0.6959,-7.9301605,-3.6438563,0.5004,-1.9241251,-6.643856,-4.2570453,0.158,-3.7799177
428,series3_parallel2,80.2104,0.6667,2.4551,1.4532,3.0749,3.2049,0.9064,-10.3091,0.0476,6.5592,8.9318,0.0023,0.002,0.5318,0.4134,0.104,0.0101,0.1183,0.2657,0.0748,3,-0.58489037,6.3257174,2.4551,1.4532,3.0749,3.2049,0.9064,-10.3091,0.0476,6.5592,8.9318,0.0023,-8.965784,-0.9110444,0.4134,-3.2653446,-6.629501,-3.079478,0.2657,-3.740818
484,series3_parallel2,227.4717,0.1667,1.7496,3.3555,1.4803,2.0995,0.6025,-0.8475,0.3653,8.6361,7.0559,0.4783,0.0297,0.1698,0.5061,0.238,0.0018,0.5526,0.2377,0.4999,3,-2.584674,7.829543,1.7496,3.3555,1.4803,2.0995,0.6025,-0.8475,0.3653,8.6361,7.0559,0.4783,-5.0733933,-2.5580916,0.5061,-2.0709665,-9.117787,-0.85569245,0.2377,-1.0002885
648,series3,517.0307,0.1667,2.6936,2.4931,1.0968,2.9747,4.6441,-10.9707,0.2053,7.0369,20.1885,0.3367,0.0021,0.1302,0.3491,0.1467,0.0213,0.365,0.6393,0.2588,2,-2.584674,9.014106,2.6936,2.4931,1.0968,2.9747,4.6441,-10.9707,0.2053,7.0369,20.1885,0.3367,-8.895395,-2.9411986,0.3491,-2.7690592,-5.553003,-1.4540316,0.6393,-1.9500905
195,series3,129.7621,3.0,1.9142,1.7406,3.5311,0.9961,0.6403,-5.5713,0.295,7.5651,0.3477,0.1971,0.0052,0.2388,0.5494,0.262,0.0516,0.0769,0.8083,0.3479,2,1.5849625,7.0197253,1.9142,1.7406,3.5311,0.9961,0.6403,-5.5713,0.295,7.5651,0.3477,0.1971,-7.5872726,-2.0661252,0.5494,-1.9323614,-4.276485,-3.7008727,0.8083,-1.5232553
616,series3_parallel2,310.7873,0.3333,2.5124,1.1478,1.6092,4.3827,0.6417,10.1678,0.2675,2.0717,13.4561,0.7965,0.0109,0.1536,0.6298,0.098,0.0242,0.0667,0.7072,0.0573,3,-1.5851068,8.279783,2.5124,1.1478,1.6092,4.3827,0.6417,10.1678,0.2675,2.0717,13.4561,0.7965,-6.519528,-2.7027497,0.6298,-3.3510745,-5.3688493,-3.9061694,0.7072,-4.125321
97,parallel5,176.1252,0.5,0.4049,1.7934,2.5583,3.8583,0.7949,8.3797,0.4444,6.787,4.1688,0.4142,0.017,0.0448,0.2552,0.4656,0.0164,0.4486,0.7042,0.4345,0,-1.0,7.4604573,0.4049,1.7934,2.5583,3.8583,0.7949,8.3797,0.4444,6.787,4.1688,0.4142,-5.878321,-4.4803576,0.2552,-1.102837,-5.9301605,-1.1564986,0.7042,-1.2025719
379,parallel5,725.7149,1.0,5.089,4.0289,2.9999,0.5516,3.3301,-6.2788,0.0753,8.6753,5.2705,0.0294,0.0043,0.0335,0.3304,0.1395,0.0775,0.0535,0.1626,0.0497,0,0.0,9.503259,5.089,4.0289,2.9999,0.5516,3.3301,-6.2788,0.0753,8.6753,5.2705,0.0294,-7.861448,-4.899695,0.3304,-2.841663,-3.6896598,-4.224317,0.1626,-4.3306103
659,parallel5,82.8808,3.0,0.8969,3.7864,2.794,3.8003,5.9646,2.0416,0.1607,5.3938,4.7874,0.4446,0.0228,0.0976,0.6633,0.0304,0.0018,0.2157,0.4439,0.1938,0,1.5849625,6.372966,0.8969,3.7864,2.794,3.8003,5.9646,2.0416,0.1607,5.3938,4.7874,0.4446,-5.4548225,-3.356975,0.6633,-5.039785,-9.117787,-2.2129018,0.4439,-2.3673594
569,series3_parallel2,71.1877,4.0,4.4589,4.0107,3.718,2.9235,2.5241,-1.8572,0.2341,1.6274,10.1814,0.5447,0.0075,0.2674,0.5266,0.0582,0.0056,0.1024,0.3186,0.7418,3,2.0,6.153556,4.4589,4.0107,3.718,2.9235,2.5241,-1.8572,0.2341,1.6274,10.1814,0.5447,-7.0588937,-1.9029286,0.5266,-4.102837,-7.4803576,-3.2877123,0.3186,-0.43089783
373,parallel5,437.9408,0.2,2.685,3.2112,1.0655,5.3313,1.5567,-1.3292,0.2341,2.1828,7.7832,0.6796,0.0021,0.0405,0.2207,0.0345,0.0336,0.4782,0.6784,0.1081,0,-2.321928,8.774592,2.685,3.2112,1.0655,5.3313,1.5567,-1.3292,0.2341,2.1828,7.7832,0.6796,-8.895395,-4.625934,0.2207,-4.8572598,-4.895395,-1.064314,0.6784,-3.2095616
407,series3,197.424,0.25,0.7036,2.9258,0.6786,1.604,2.0622,-8.7668,0.4402,1.5235,15.6782,0.1572,0.0039,0.0332,0.621,0.0275,0.0263,0.502,0.7976,0.0835,2,-2.0,7.6251535,0.7036,2.9258,0.6786,1.604,2.0622,-8.7668,0.4402,1.5235,15.6782,0.1572,-8.00231,-4.912673,0.621,-5.1844244,-5.2487936,-0.9942408,0.7976,-3.5820801
555,series2x2_parallel1,97.2342,0.25,3.3266,0.6584,4.1999,2.2216,4.0795,4.5478,0.0318,1.2905,12.5896,0.2271,0.0051,0.0485,0.2308,0.0482,0.0208,0.2486,0.4724,0.0366,1,-2.0,6.603392,3.3266,0.6584,4.1999,2.2216,4.0795,4.5478,0.0318,1.2905,12.5896,0.2271,-7.615287,-4.3658714,0.2308,-4.374823,-5.5872726,-2.0081017,0.4724,-4.7720127
346,parallel5,77.3553,3.0,5.4671,1.3061,0.9235,1.5171,0.7383,-7.3123,0.3411,8.0797,0.534,0.1201,0.0027,0.1334,0.5311,0.2027,0.0072,0.2079,0.1501,0.1954,0,1.5849625,6.2734284,5.4671,1.3061,0.9235,1.5171,0.7383,-7.3123,0.3411,8.0797,0.534,0.1201,-8.5328245,-2.9061694,0.5311,-2.302582,-7.1177874,-2.2660384,0.1501,-2.3554976
653,series3,527.1576,0.25,2.006,1.7424,1.7144,5.4563,1.3653,6.3239,0.3983,7.3258,18.0809,0.3544,0.0062,0.3028,0.8384,0.0306,0.0206,0.1144,0.1549,0.1263,2,-2.0,9.04209,2.006,1.7424,1.7144,5.4563,1.3653,6.3239,0.3983,7.3258,18.0809,0.3544,-7.333516,-1.723563,0.8384,-5.0303245,-5.601212,-3.127841,0.1549,-2.9850733
10,series3_parallel2,218.6503,0.125,1.0261,1.158,3.081,5.0943,0.3132,-3.2998,0.1609,4.6701,0.1776,0.5259,0.0204,0.0408,0.5443,0.024,0.1104,0.6154,0.4631,0.0376,3,-3.0,7.7724814,1.0261,1.158,3.081,5.0943,0.3132,-3.2998,0.1609,4.6701,0.1776,0.5259,-5.615287,-4.615287,0.5443,-5.3808217,-3.179188,-0.70040363,0.4631,-4.733124
283,series3_parallel2,95.8955,0.1667,4.1311,2.3395,0.3239,1.2633,0.4996,1.4923,0.1059,8.8936,21.9118,0.262,0.0066,0.0358,0.1983,0.351,0.0151,0.0686,0.5568,0.39,3,-2.584674,6.583391,4.1311,2.3395,0.3239,1.2633,0.4996,1.4923,0.1059,8.8936,21.9118,0.262,-7.243318,-4.8038964,0.1983,-1.510457,-6.049308,-3.8656476,0.5568,-1.358454
417,parallel5,235.1749,3.0,1.4551,1.6787,2.0261,1.5899,0.21,2.7332,0.2313,1.5108,6.5281,0.6156,0.0203,0.2761,0.843,0.1073,0.003,0.5088,0.8563,0.0601,0,1.5849625,7.87759,1.4551,1.6787,2.0261,1.5899,0.21,2.7332,0.2313,1.5108,6.5281,0.6156,-5.6223764,-1.8567371,0.843,-3.220278,-8.380822,-0.9748293,0.8563,-4.0564914
349,series3_parallel2,716.9319,2.0,1.415,5.7605,1.5322,3.8988,3.6474,-2.3641,0.3841,3.8035,14.6927,0.3275,0.026,0.1417,0.8753,0.063,0.0085,0.1282,0.3939,0.142,3,1.0,9.485692,1.415,5.7605,1.5322,3.8988,3.6474,-2.3641,0.3841,3.8035,14.6927,0.3275,-5.2653446,-2.8190885,0.8753,-3.9885044,-6.878321,-2.963532,0.3939,-2.8160372
242,series3,185.7419,0.5,0.1962,1.2958,1.058,4.1196,0.3552,-10.7979,0.0271,1.6392,19.6006,0.4439,0.0037,0.2265,0.7708,0.0541,0.02,0.1355,0.9028,0.0961,2,-1.0,7.5371556,0.1962,1.2958,1.058,4.1196,0.3552,-10.7979,0.0271,1.6392,19.6006,0.4439,-8.078259,-2.142417,0.7708,-4.2082276,-5.643856,-2.8836353,0.9028,-3.3793197
420,parallel5,408.6275,0.1667,0.8266,0.9413,1.2502,4.0581,1.4054,-7.8592,0.0723,3.2232,3.8258,0.2491,0.0042,0.2351,0.6259,0.0772,0.0023,0.0473,0.3838,0.602,0,-2.584674,8.674643,0.8266,0.9413,1.2502,4.0581,1.4054,-7.8592,0.0723,3.2232,3.8258,0.2491,-7.895395,-2.0886536,0.6259,-3.6952553,-8.764151,-4.402016,0.3838,-0.7321646
618,series2x2_parallel1,125.5959,1.0,0.574,5.9453,0.9834,2.8469,0.4417,-9.3989,0.4185,1.9894,12.8131,0.7006,0.0096,0.0475,0.5327,0.0662,0.0027,0.1164,0.8365,0.1093,1,0.0,6.9726458,0.574,5.9453,0.9834,2.8469,0.4417,-9.3989,0.4185,1.9894,12.8131,0.7006,-6.7027497,-4.395929,0.5327,-3.9170249,-8.5328245,-3.102837,0.8365,-3.1936347
173,series3_parallel2,222.339,0.5,3.9577,3.331,0.1916,0.4327,2.8604,2.7821,0.2674,8.2945,16.2193,0.5907,0.0109,0.0928,0.3525,0.5207,0.0012,0.1629,0.9215,0.485,3,-1.0,7.796617,3.9577,3.331,0.1916,0.4327,2.8604,2.7821,0.2674,8.2945,16.2193,0.5907,-6.519528,-3.4297314,0.3525,-0.94147575,-9.70275,-2.6179414,0.9215,-1.0439433
537,series2x2_parallel1,248.1073,3.0,3.5794,1.7314,1.5779,1.9209,0.7189,-4.9964,0.4339,8.1114,11.6208,0.2282,0.0092,0.1678,0.8561,0.066,0.0211,0.4782,0.7339,0.3096,1,1.5849625,7.95482,3.5794,1.7314,1.5779,1.9209,0.7189,-4.9964,0.4339,8.1114,11.6208,0.2282,-6.7641506,-2.5751855,0.8561,-3.92139,-5.566613,-1.064314,0.7339,-1.6915227
306,series2x2_parallel1,171.1412,0.25,5.4486,2.8648,2.7636,1.5738,3.893,1.131,0.1365,2.2869,4.3204,0.3697,0.0442,0.0473,0.2384,0.2879,0.0937,0.1678,0.8201,0.3976,1,-2.0,7.4190435,5.4486,2.8648,2.7636,1.5738,3.893,1.131,0.1365,2.2869,4.3204,0.3697,-4.4998097,-4.402016,0.2384,-1.7963603,-3.4158072,-2.5751855,0.8201,-1.3306104
634,series3_parallel2,443.0996,0.5,1.8603,0.3634,1.7105,3.4207,4.5707,0.4665,0.2621,0.5063,8.5562,0.5054,0.0174,0.159,0.6307,0.0779,0.0065,0.1947,0.8439,0.0308,3,-1.0,8.791488,1.8603,0.3634,1.7105,3.4207,4.5707,0.4665,0.2621,0.5063,8.5562,0.5054,-5.844769,-2.6529014,0.6307,-3.6822329,-7.2653446,-2.360675,0.8439,-5.020926
13,series2x2_parallel1,171.3624,0.6667,2.9534,2.9178,4.8208,1.2098,2.4714,-2.0974,0.2611,0.9286,3.2979,0.241,0.0417,0.0456,0.2581,0.561,0.0021,0.0644,0.3723,0.2186,1,-0.58489037,7.4209065,2.9534,2.9178,4.8208,1.2098,2.4714,-2.0974,0.2611,0.9286,3.2979,0.241,-4.583809,-4.4548225,0.2581,-0.83392733,-8.895395,-3.9567955,0.3723,-2.1936347
444,series2x2_parallel1,89.466,0.3333,2.0443,3.6235,0.6934,5.4487,2.6781,4.7309,0.4002,6.3697,11.1065,0.3756,0.057,0.3747,0.5695,0.6182,0.0768,0.2377,0.1554,0.0447,1,-1.5851068,6.483268,2.0443,3.6235,0.6934,5.4487,2.6781,4.7309,0.4002,6.3697,11.1065,0.3756,-4.132894,-1.416192,0.5695,-0.69385445,-3.7027497,-2.072786,0.1554,-4.4835815
319,series3,209.2304,0.2,5.3094,1.2058,2.1512,1.1608,5.5419,7.0959,0.4299,8.0839,3.0981,0.0534,0.0129,0.3681,0.5216,0.0796,0.0135,0.4728,0.9186,0.11,2,-2.321928,7.7089486,5.3094,1.2058,2.1512,1.1608,5.5419,7.0959,0.4299,8.0839,3.0981,0.0534,-6.276485,-1.4418304,0.5216,-3.6510878,-6.210897,-1.0806981,0.9186,-3.1844246
574,series2x2_parallel1,164.8042,3.0,1.4045,0.7795,2.9654,2.8752,0.3712,10.0833,0.0203,0.9238,7.9151,0.411,0.0105,0.0884,0.8632,0.1128,0.0515,0.2158,0.2303,0.0338,1,1.5849625,7.3646092,1.4045,0.7795,2.9654,2.8752,0.3712,10.0833,0.0203,0.9238,7.9151,0.411,-6.573467,-3.4998097,0.8632,-3.148161,-4.2792835,-2.2122333,0.2303,-4.886833
584,series3,65.8768,0.5,1.8066,1.495,3.6673,2.2222,1.3336,-10.5189,0.3476,1.8698,11.9623,0.1371,0.0078,0.0788,0.2752,0.5077,0.0218,0.1366,0.7591,0.0565,2,-1.0,6.0416985,1.8066,1.495,3.6673,2.2222,1.3336,-10.5189,0.3476,1.8698,11.9623,0.1371,-7.0023103,-3.6656606,0.2752,-0.97795177,-5.519528,-2.8719707,0.7591,-4.1456056
126,series3,229.5748,3.0,2.0389,4.1336,2.4891,1.343,2.4064,-6.5783,0.2108,6.135,14.7617,0.6459,0.0115,0.132,0.3944,0.6186,0.0058,0.0452,0.5841,0.1242,2,1.5849625,7.8428206,2.0389,4.1336,2.4891,1.343,2.4064,-6.5783,0.2108,6.135,14.7617,0.6459,-6.442222,-2.92139,0.3944,-0.6929212,-7.4297314,-4.4675336,0.5841,-3.0092628
668,series2x2_parallel1,104.1472,0.3333,5.0931,2.0534,3.7662,0.6564,4.14,-5.6591,0.1075,6.7078,9.8041,0.2912,0.0033,0.1624,0.8206,0.1194,0.1012,0.2939,0.745,0.1519,1,-1.5851068,6.7024803,5.0931,2.0534,3.7662,0.6564,4.14,-5.6591,0.1075,6.7078,9.8041,0.2912,-8.243319,-2.6223764,0.8206,-3.0661252,-3.3047187,-1.7666026,0.745,-2.7188063
31,series3_parallel2,799.3734,1.0,2.9284,3.9589,3.5071,4.1596,3.4196,-10.0177,0.2378,5.6282,14.328,0.0856,0.0051,0.0816,0.5305,0.3742,0.0072,0.1085,0.2632,0.6271,3,0.0,9.642726,2.9284,3.9589,3.5071,4.1596,3.4196,-10.0177,0.2378,5.6282,14.328,0.0856,-7.615287,-3.615287,0.5305,-1.4181186,-7.1177874,-3.2042332,0.2632,-0.67323256
114,series3,482.1113,1.5,1.4928,1.8646,1.1032,3.2524,2.8519,8.6234,0.0615,6.7442,19.3482,0.6146,0.0024,0.139,0.1915,0.0468,0.0019,0.0534,0.9444,0.6829,2,0.5849625,8.913222,1.4928,1.8646,1.1032,3.2524,2.8519,8.6234,0.0615,6.7442,19.3482,0.6146,-8.70275,-2.8468432,0.1915,-4.417348,-9.039784,-4.2270164,0.9444,-0.55025375
205,parallel5,711.1501,0.5,3.2825,1.0928,3.5195,3.7784,3.6055,4.2259,0.2432,7.8001,17.359,0.785,0.0313,0.133,0.7322,0.0669,0.0029,0.1522,0.6848,0.1421,0,-1.0,9.47401,3.2825,1.0928,3.5195,3.7784,3.6055,4.2259,0.2432,7.8001,17.359,0.785,-4.9976935,-2.910502,0.7322,-3.90185,-8.429731,-2.7159598,0.6848,-2.8150215
229,series3,102.0035,0.2,1.3859,0.8611,1.7984,1.7345,3.7652,1.2271,0.4222,7.2289,16.5952,0.5465,0.0028,0.0968,0.8583,0.2629,0.0061,0.4557,0.7599,0.0438,2,-2.321928,6.672475,1.3859,0.8611,1.7984,1.7345,3.7652,1.2271,0.4222,7.2289,16.5952,0.5465,-8.480357,-3.368849,0.8583,-1.927414,-7.356975,-1.1338437,0.7599,-4.512925
683,series2x2_parallel1,71.0836,0.25,0.4461,3.9082,3.4988,0.8005,3.6979,9.1646,0.0383,4.5208,20.7582,0.071,0.034,0.0667,0.518,0.3838,0.0357,0.4256,0.7224,0.5866,1,-2.0,6.151445,0.4461,3.9082,3.4988,0.8005,3.6979,9.1646,0.0383,4.5208,20.7582,0.071,-4.878321,-3.9061694,0.518,-1.3815734,-4.807932,-1.23243,0.7224,-0.769551
69,series3_parallel2,729.8341,0.6667,0.4984,3.6847,3.4165,3.1509,1.1485,-3.9263,0.0537,0.5947,5.6152,0.7159,0.0027,0.1496,0.6935,0.5007,0.0493,0.0638,0.594,0.0318,3,-0.58489037,9.511425,0.4984,3.6847,3.4165,3.1509,1.1485,-3.9263,0.0537,0.5947,5.6152,0.7159,-8.5328245,-2.740818,0.6935,-0.99798167,-4.3422685,-3.9702997,0.594,-4.974829
342,series3,316.6183,0.1667,4.6806,2.596,0.4899,0.357,3.6682,11.7666,0.0074,5.7268,16.3538,0.017,0.0374,0.0484,0.4157,0.0706,0.0198,0.3055,0.6575,0.0975,2,-2.584674,8.306601,4.6806,2.596,0.4899,0.357,3.6682,11.7666,0.0074,5.7268,16.3538,0.017,-4.740818,-4.3688493,0.4157,-3.824188,-5.6583557,-1.7107557,0.6575,-3.358454
362,series2x2_parallel1,295.1959,0.3333,2.3211,5.8603,4.1165,2.3242,0.7005,-3.6608,0.4328,5.979,16.7316,0.685,0.0421,0.1231,0.4548,0.0937,0.0012,0.0667,0.7891,0.0508,1,-1.5851068,8.205529,2.3211,5.8603,4.1165,2.3242,0.7005,-3.6608,0.4328,5.979,16.7316,0.685,-4.570036,-3.0220973,0.4548,-3.4158072,-9.70275,-3.9061694,0.7891,-4.299028
71,parallel5,331.9887,0.2,3.2933,2.9894,1.0828,2.8066,0.2446,-8.3216,0.1825,2.2505,2.0998,0.6345,0.0607,0.0601,0.2432,0.498,0.0122,0.0454,0.3437,0.632,0,-2.321928,8.37499,3.2933,2.9894,1.0828,2.8066,0.2446,-8.3216,0.1825,2.2505,2.0998,0.6345,-4.0421596,-4.0564914,0.2432,-1.0057824,-6.356975,-4.461164,0.3437,-0.66200346
374,parallel5,209.8213,0.2,0.8886,5.4134,4.3303,1.4248,1.6208,-11.7822,0.018,6.5059,19.8388,0.2914,0.015,0.0923,0.7535,0.5026,0.002,0.1366,0.2898,0.0468,0,-2.321928,7.7130175,0.8886,5.4134,4.3303,1.4248,1.6208,-11.7822,0.018,6.5059,19.8388,0.2914,-6.0588937,-3.4375255,0.7535,-0.9925174,-8.965784,-2.8719707,0.2898,-4.417348
451,parallel5,230.2288,0.2,0.9364,4.991,3.8716,1.5385,3.0237,-1.234,0.406,2.3142,6.9894,0.4221,0.0558,0.2561,0.7328,0.0302,0.0074,0.0536,0.3199,0.0741,0,-2.321928,7.8469243,0.9364,4.991,3.8716,1.5385,3.0237,-1.234,0.406,2.3142,6.9894,0.4221,-4.163591,-1.9652208,0.7328,-5.049308,-7.078259,-4.2216234,0.3199,-3.7543826
402,parallel5,82.0305,2.0,1.6171,2.7473,3.3189,5.9698,4.1106,10.5014,0.3907,3.3183,19.6554,0.7937,0.0149,0.0527,0.3634,0.1355,0.001,0.1207,0.2254,0.2137,0,1.0,6.3580885,1.6171,2.7473,3.3189,5.9698,4.1106,10.5014,0.3907,3.3183,19.6554,0.7937,-6.068544,-4.246053,0.3634,-2.8836353,-9.965784,-3.0505023,0.2254,-2.2263412
585,parallel5,133.965,3.0,3.3405,5.0589,1.3356,0.9359,2.2692,7.8448,0.3514,3.136,16.061,0.5008,0.0107,0.035,0.462,0.0221,0.0092,0.0608,0.3184,0.1695,0,1.5849625,7.0657125,3.3405,5.0589,1.3356,0.9359,2.2692,7.8448,0.3514,3.136,16.061,0.5008,-6.546245,-4.836501,0.462,-5.4998097,-6.7641506,-4.039785,0.3184,-2.560643
624,parallel5,663.45,0.25,1.2959,2.6854,5.009,5.7463,2.7176,-7.6591,0.136,5.8275,19.5635,0.0041,0.0204,0.0352,0.7003,0.6388,0.0266,0.5847,0.5373,0.1498,0,-2.0,9.373844,1.2959,2.6854,5.009,5.7463,2.7176,-7.6591,0.136,5.8275,19.5635,0.0041,-5.615287,-4.828281,0.7003,-0.6465637,-5.23243,-0.77423155,0.5373,-2.7388904
383,series2x2_parallel1,722.5373,0.125,5.0668,2.0873,4.9808,2.1012,5.6339,1.0029,0.3342,8.2845,9.5913,0.3035,0.0041,0.0945,0.6377,0.4761,0.1056,0.122,0.1612,0.0515,1,-3.0,9.496928,5.0668,2.0873,4.9808,2.1012,5.6339,1.0029,0.3342,8.2845,9.5913,0.3035,-7.9301605,-3.4035418,0.6377,-1.0706635,-3.2433183,-3.0350468,0.1612,-4.2792835
36,series3_parallel2,131.8637,0.2,2.6396,0.5805,3.5902,1.2536,5.8686,6.502,0.3287,4.5874,17.1633,0.4929,0.0056,0.0753,0.449,0.3662,0.0149,0.1374,0.6689,0.6124,3,-2.321928,7.0429034,2.6396,0.5805,3.5902,1.2536,5.8686,6.502,0.3287,4.5874,17.1633,0.4929,-7.4803576,-3.7312064,0.449,-1.4492964,-6.068544,-2.8635461,0.6689,-0.70745385
600,series3,75.2316,0.1667,3.1033,1.0079,3.172,3.1904,3.3982,-0.1586,0.0924,7.2009,14.3887,0.3371,0.0403,0.0522,0.5722,0.0334,0.0014,0.0502,0.3002,0.0385,2,-2.584674,6.233267,3.1033,1.0079,3.172,3.1904,3.3982,-0.1586,0.0924,7.2009,14.3887,0.3371,-4.633076,-4.259806,0.5722,-4.904008,-9.480357,-4.316169,0.3002,-4.698998
192,parallel5,213.747,0.3333,1.3009,3.5474,0.4824,3.5268,2.8055,-10.8737,0.0617,4.6851,15.0943,0.3231,0.026,0.454,0.2488,0.0318,0.1176,0.0438,0.6642,0.2953,0,-1.5851068,7.7397604,1.3009,3.5474,0.4824,3.5268,2.8055,-10.8737,0.0617,4.6851,15.0943,0.3231,-5.2653446,-1.1392359,0.2488,-4.974829,-3.08804,-4.512925,0.6642,-1.7597467
684,series3_parallel2,765.7654,0.6667,0.7378,0.9861,0.9773,3.8012,2.2751,-8.8851,0.116,8.1017,11.6424,0.6295,0.0027,0.0952,0.3239,0.054,0.002,0.1784,0.6255,0.3196,3,-0.58489037,9.580759,0.7378,0.9861,0.9773,3.8012,2.2751,-8.8851,0.116,8.1017,11.6424,0.6295,-8.5328245,-3.3928945,0.3239,-4.210897,-8.965784,-2.4868126,0.6255,-1.6456608
292,parallel5,121.4097,0.6667,1.6238,2.9384,1.575,2.5583,1.0376,-8.593,0.3995,4.2624,0.9144,0.3345,0.0688,0.3863,0.5012,0.0295,0.0028,0.3169,0.503,0.5898,0,-0.58489037,6.92374,1.6238,2.9384,1.575,2.5583,1.0376,-8.593,0.3995,4.2624,0.9144,0.3345,-3.8614476,-1.3722064,0.5012,-5.0831413,-8.480357,-1.6579003,0.503,-0.76170224
