id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx
12945,series3,126.5987,0.125,3.8615,5.884,1.8421,3.9127,5.1264,0.0,0.0,0.0,0.0,0.0,-3.0,6.984119,2
2337,series2x2_parallel1,68.8675,0.125,1.1082,1.4409,0.7244,1.7097,0.2182,0.0,0.0,0.0,0.0,0.0,-3.0,6.1057515,1
13061,parallel5,210.9171,0.1667,3.3924,0.8863,2.8575,5.3864,0.6027,0.0,0.0,0.0,0.0,0.0,-2.584674,7.7205324,0
37333,parallel5,165.7222,3.0,0.7231,1.1854,2.2589,3.6718,2.7548,0.0,0.0,0.0,0.0,0.0,1.5849625,7.372623,0
32684,parallel5,72.9879,2.0,0.7642,3.4218,1.8469,3.2218,2.194,0.0,0.0,0.0,0.0,0.0,1.0,6.189585,0
21934,series3_parallel2,333.7238,0.5,0.282,2.3394,4.1057,1.2838,2.9829,0.0,0.0,0.0,0.0,0.0,-1.0,8.382511,3
47372,series3_parallel2,764.6289,0.1667,0.6392,4.1032,2.9286,1.2831,1.6334,0.0,0.0,0.0,0.0,0.0,-2.584674,9.578616,3
5935,series3_parallel2,149.4479,3.0,1.1787,3.4385,1.3602,2.204,1.6837,0.0,0.0,0.0,0.0,0.0,1.5849625,7.223499,3
42064,series2x2_parallel1,128.9769,0.125,1.3834,0.2163,0.6676,4.7025,4.9227,0.0,0.0,0.0,0.0,0.0,-3.0,7.0109687,1
46393,series3,501.1416,0.6667,2.8751,2.4652,2.2043,0.7939,5.2666,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.969074,2
33467,parallel5,124.396,0.125,4.0517,1.2071,1.6561,0.6521,2.758,0.0,0.0,0.0,0.0,0.0,-3.0,6.9587965,0
19817,parallel5,234.4765,1.0,3.6253,0.2979,5.2496,3.2492,5.4469,0.0,0.0,0.0,0.0,0.0,0.0,7.8732996,0
2551,series3,87.4536,1.5,3.6533,2.0546,1.124,2.7311,3.7015,0.0,0.0,0.0,0.0,0.0,0.5849625,6.4504457,2
24041,series2x2_parallel1,93.8663,0.6667,1.8163,0.8619,5.2488,3.385,0.9055,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.5525355,1
46128,series3,659.0998,0.6667,3.0789,1.6445,3.6189,1.299,0.9754,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.364353,2
45753,parallel5,561.5291,3.0,3.9271,5.9335,0.9894,3.6199,4.609,0.0,0.0,0.0,0.0,0.0,1.5849625,9.133217,0
26606,series3_parallel2,640.0197,1.0,1.4824,2.4103,5.6361,3.0307,1.6578,0.0,0.0,0.0,0.0,0.0,0.0,9.321973,3
43781,series3_parallel2,125.5411,0.2,0.4566,5.6425,3.5501,3.7199,3.125,0.0,0.0,0.0,0.0,0.0,-2.321928,6.972016,3
44132,series2x2_parallel1,347.2514,0.6667,2.3481,1.7647,4.1863,1.5165,4.9147,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.4398365,1
12663,series2x2_parallel1,272.4916,0.5,2.209,2.4928,0.2237,0.8786,3.726,0.0,0.0,0.0,0.0,0.0,-1.0,8.090068,1
32237,series3_parallel2,601.8016,0.125,3.277,3.0723,0.5491,5.9752,3.0393,0.0,0.0,0.0,0.0,0.0,-3.0,9.233144,3
30353,series3,170.5976,3.0,0.6814,2.791,5.9452,5.2851,3.6209,0.0,0.0,0.0,0.0,0.0,1.5849625,7.4144535,2
22040,series2x2_parallel1,72.385,0.6667,0.7692,1.0751,0.437,1.8388,4.1693,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.177619,1
19759,parallel5,177.9917,0.5,1.0895,0.5463,2.1406,5.9669,3.8053,0.0,0.0,0.0,0.0,0.0,-1.0,7.475666,0
31345,series3,206.5852,1.5,3.7035,0.2972,2.4997,3.5073,1.3655,0.0,0.0,0.0,0.0,0.0,0.5849625,7.6905932,2
30444,parallel5,325.5712,0.1667,2.959,1.8413,2.0723,3.6896,3.0728,0.0,0.0,0.0,0.0,0.0,-2.584674,8.346829,0
34228,series3,169.3763,4.0,5.3795,1.2936,1.6773,2.6742,0.9256,0.0,0.0,0.0,0.0,0.0,2.0,7.404088,2
24259,series3_parallel2,106.3574,3.0,2.3271,2.4244,1.5345,2.1324,4.0544,0.0,0.0,0.0,0.0,0.0,1.5849625,6.7327766,3
32108,series3_parallel2,140.4776,4.0,1.1078,1.1527,0.4851,1.2826,1.2604,0.0,0.0,0.0,0.0,0.0,2.0,7.1341963,3
2315,parallel5,786.6421,0.6667,0.7036,3.0158,0.6556,5.7345,2.7098,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.619563,0
31312,parallel5,79.7995,0.6667,1.9647,0.9882,4.6271,2.4303,1.9433,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.318308,0
10399,series2x2_parallel1,410.9495,1.5,0.3027,3.2163,4.4111,2.4745,0.4498,0.0,0.0,0.0,0.0,0.0,0.5849625,8.682817,1
25994,series2x2_parallel1,247.989,2.0,0.4419,1.1802,0.7623,4.0271,4.4193,0.0,0.0,0.0,0.0,0.0,1.0,7.954132,1
49342,series3,314.9429,4.0,1.0279,0.872,4.1686,1.7076,1.0308,0.0,0.0,0.0,0.0,0.0,2.0,8.298946,2
27402,series3_parallel2,350.5106,0.2,0.8791,3.3862,4.674,3.5273,4.8434,0.0,0.0,0.0,0.0,0.0,-2.321928,8.453314,3
19275,series2x2_parallel1,217.4266,3.0,1.9277,0.5734,1.0851,3.939,0.9673,0.0,0.0,0.0,0.0,0.0,1.5849625,7.7643847,1
16368,parallel5,149.9773,0.5,4.3346,5.3271,0.1778,3.5544,3.2227,0.0,0.0,0.0,0.0,0.0,-1.0,7.2286005,0
39776,parallel5,463.0523,0.1667,1.8621,2.4129,1.0095,2.0768,4.3811,0.0,0.0,0.0,0.0,0.0,-2.584674,8.855031,0
29882,series2x2_parallel1,86.2049,2.0,0.3726,0.2491,0.5021,0.3146,4.4146,0.0,0.0,0.0,0.0,0.0,1.0,6.429698,1
44944,parallel5,118.3266,3.0,3.9254,0.6015,1.0366,1.0699,0.3557,0.0,0.0,0.0,0.0,0.0,1.5849625,6.8866305,0
12637,series3_parallel2,95.4465,0.3333,4.6272,2.1116,1.5875,3.7359,4.0699,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.5766206,3
25678,series2x2_parallel1,332.8306,4.0,1.0217,5.3131,1.7499,1.4076,1.1381,0.0,0.0,0.0,0.0,0.0,2.0,8.378644,1
42861,series2x2_parallel1,90.2495,0.1667,3.074,0.3231,2.7331,0.8318,1.9943,0.0,0.0,0.0,0.0,0.0,-2.584674,6.4958467,1
21152,series3_parallel2,77.712,0.5,2.7471,1.9493,4.5724,2.8968,1.2484,0.0,0.0,0.0,0.0,0.0,-1.0,6.2800655,3
1003,parallel5,97.2296,4.0,1.0244,1.1158,5.5698,2.4298,1.7204,0.0,0.0,0.0,0.0,0.0,2.0,6.6033235,0
34754,series2x2_parallel1,218.0843,0.3333,2.9112,2.1006,0.5154,3.5765,0.9783,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.768742,1
22723,series3_parallel2,85.4352,3.0,0.3307,0.2606,1.8762,2.2864,1.9245,0.0,0.0,0.0,0.0,0.0,1.5849625,6.4167585,3
46512,series3_parallel2,241.7071,0.5,5.6331,3.5486,5.3602,1.0563,0.9571,0.0,0.0,0.0,0.0,0.0,-1.0,7.917116,3
11622,parallel5,81.1828,0.1667,2.4243,1.5703,2.1127,0.2233,1.789,0.0,0.0,0.0,0.0,0.0,-2.584674,6.343102,0
1068,series3,212.6501,0.3333,5.0315,0.1938,0.1505,1.8793,4.0653,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.732338,2
46561,series2x2_parallel1,139.3026,2.0,2.4309,0.8768,1.8617,1.379,1.7468,0.0,0.0,0.0,0.0,0.0,1.0,7.1220784,1
16242,parallel5,85.3856,0.5,0.6345,4.7731,4.2227,2.3461,4.7102,0.0,0.0,0.0,0.0,0.0,-1.0,6.4159207,0
19159,series2x2_parallel1,439.1491,2.0,3.4084,2.8937,1.0002,3.1674,1.9316,0.0,0.0,0.0,0.0,0.0,1.0,8.778567,1
19601,series2x2_parallel1,201.9449,1.0,3.7652,0.2589,2.9288,4.4404,3.6734,0.0,0.0,0.0,0.0,0.0,0.0,7.657818,1
8603,series2x2_parallel1,790.3799,0.6667,0.9682,2.9315,1.5598,4.7342,0.238,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.626403,1
23376,series2x2_parallel1,155.8689,0.3333,1.9195,1.1862,3.2746,3.0816,3.7272,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.284189,1
39920,series3,320.3934,0.25,0.4786,1.2193,0.514,0.2481,0.9973,0.0,0.0,0.0,0.0,0.0,-2.0,8.323701,2
42792,series2x2_parallel1,190.8579,0.125,1.3312,0.2872,3.4141,1.2705,1.6667,0.0,0.0,0.0,0.0,0.0,-3.0,7.576355,1
10042,series3_parallel2,76.9722,4.0,2.088,2.3016,1.4028,2.6917,1.2451,0.0,0.0,0.0,0.0,0.0,2.0,6.2662654,3
3754,series3,149.6021,4.0,4.3604,2.2607,3.0339,1.5691,3.503,0.0,0.0,0.0,0.0,0.0,2.0,7.2249866,2
2463,series3,72.5044,3.0,3.7817,0.887,4.8551,4.1459,4.7483,0.0,0.0,0.0,0.0,0.0,1.5849625,6.1799965,2
16027,parallel5,508.4517,2.0,0.3039,0.761,4.4726,3.2665,0.4388,0.0,0.0,0.0,0.0,0.0,1.0,8.989967,0
23697,series3_parallel2,222.8668,0.6667,0.3966,0.9359,3.9259,4.9503,1.4036,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.800038,3
13107,series3_parallel2,149.9995,0.3333,0.7655,1.5323,0.8576,0.5697,1.8849,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.2288136,3
33368,series3_parallel2,236.8272,3.0,1.2588,2.9961,0.4778,3.9766,3.9541,0.0,0.0,0.0,0.0,0.0,1.5849625,7.887691,3
5256,series3,155.3151,0.5,1.7423,5.3987,1.5179,2.0938,0.9344,0.0,0.0,0.0,0.0,0.0,-1.0,7.279054,2
47895,series3,74.9786,0.3333,3.7838,0.1602,3.1949,2.8134,1.761,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.228407,2
37548,series3,749.8466,4.0,1.6735,3.3801,3.6382,2.755,0.5604,0.0,0.0,0.0,0.0,0.0,2.0,9.550451,2
8242,series3_parallel2,72.9651,4.0,1.4985,5.7881,4.9892,1.0088,5.7814,0.0,0.0,0.0,0.0,0.0,2.0,6.1891346,3
7582,parallel5,157.8995,0.5,1.8874,1.4228,4.18,4.0209,0.3832,0.0,0.0,0.0,0.0,0.0,-1.0,7.3028626,0
16423,series2x2_parallel1,183.7572,1.5,0.7636,1.4781,0.8466,1.7444,4.0797,0.0,0.0,0.0,0.0,0.0,0.5849625,7.521657,1
10233,series2x2_parallel1,855.4735,0.1667,1.7084,0.9919,1.7051,3.4459,5.7981,0.0,0.0,0.0,0.0,0.0,-2.584674,9.74058,1
22044,series3_parallel2,133.9943,0.125,3.8122,1.187,1.9987,4.801,5.1522,0.0,0.0,0.0,0.0,0.0,-3.0,7.0660276,3
2312,series2x2_parallel1,304.8406,0.125,3.9245,0.4689,1.0858,0.7074,0.6976,0.0,0.0,0.0,0.0,0.0,-3.0,8.251911,1
13288,series3_parallel2,504.8969,3.0,2.6789,1.1514,0.9339,3.5665,1.0465,0.0,0.0,0.0,0.0,0.0,1.5849625,8.979845,3
32634,series2x2_parallel1,189.4912,2.0,4.2648,2.0862,0.4645,2.8864,0.912,0.0,0.0,0.0,0.0,0.0,1.0,7.565987,1
13661,series3_parallel2,67.8947,4.0,1.1628,1.059,0.5257,0.2533,1.8479,0.0,0.0,0.0,0.0,0.0,2.0,6.085227,3
29247,series3,293.7735,1.5,1.9572,0.222,1.2974,2.5108,5.0227,0.0,0.0,0.0,0.0,0.0,0.5849625,8.198561,2
6694,series3_parallel2,73.1587,4.0,1.0866,5.1573,1.8173,1.4568,3.5024,0.0,0.0,0.0,0.0,0.0,2.0,6.1929574,3
32619,series2x2_parallel1,364.8744,0.6667,1.6252,0.7111,1.9945,1.5038,3.4618,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.511256,1
26298,parallel5,386.3939,0.2,1.4947,0.5466,2.836,0.4609,3.46,0.0,0.0,0.0,0.0,0.0,-2.321928,8.593928,0
45096,series3,143.8115,0.25,2.958,4.1514,0.5928,0.7982,1.1189,0.0,0.0,0.0,0.0,0.0,-2.0,7.168035,2
47727,parallel5,634.4808,0.125,1.2234,1.8853,0.232,5.2442,3.2436,0.0,0.0,0.0,0.0,0.0,-3.0,9.309433,0
41854,series3_parallel2,480.4779,4.0,0.2264,0.3407,1.6381,3.08,1.7058,0.0,0.0,0.0,0.0,0.0,2.0,8.908326,3
7077,series2x2_parallel1,497.3163,0.2,2.2778,5.578,4.4452,0.952,1.3319,0.0,0.0,0.0,0.0,0.0,-2.321928,8.95802,1
17605,parallel5,529.8496,0.1667,2.8806,3.9259,1.7255,1.8446,4.1441,0.0,0.0,0.0,0.0,0.0,-2.584674,9.049439,0
12389,series2x2_parallel1,528.6469,3.0,3.8246,1.6916,3.9701,5.2278,2.7677,0.0,0.0,0.0,0.0,0.0,1.5849625,9.046161,1
27161,series3_parallel2,183.1325,0.3333,4.5408,2.1681,1.9351,2.6402,2.5442,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.516744,3
4749,series3,523.3559,0.125,0.6772,0.9927,2.842,3.7258,1.2467,0.0,0.0,0.0,0.0,0.0,-3.0,9.031649,2
376,parallel5,583.9076,0.125,2.4646,4.0088,1.9322,3.2147,5.9293,0.0,0.0,0.0,0.0,0.0,-3.0,9.189596,0
38785,series3_parallel2,195.8318,0.125,3.9922,3.5628,1.4953,5.5027,3.9666,0.0,0.0,0.0,0.0,0.0,-3.0,7.613471,3
26976,series3,494.0307,0.2,4.8029,4.186,4.2076,2.0674,3.6812,0.0,0.0,0.0,0.0,0.0,-2.321928,8.948457,2
30847,series2x2_parallel1,125.3848,1.0,1.8737,4.1507,5.2245,1.8864,4.392,0.0,0.0,0.0,0.0,0.0,0.0,6.9702187,1
3776,series3,204.217,4.0,1.4976,0.3786,1.7181,3.2079,0.5906,0.0,0.0,0.0,0.0,0.0,2.0,7.6739593,2
41928,series2x2_parallel1,298.7933,0.1667,2.3044,1.3366,5.608,1.023,5.9692,0.0,0.0,0.0,0.0,0.0,-2.584674,8.223004,1
18997,series3,497.4745,2.0,3.0527,4.0445,0.5281,1.3205,0.4645,0.0,0.0,0.0,0.0,0.0,1.0,8.958479,2
44671,series3,459.6815,0.25,0.3397,2.0266,0.2998,1.07,3.1347,0.0,0.0,0.0,0.0,0.0,-2.0,8.844491,2
21211,series3,78.7762,0.3333,1.9307,0.1994,3.7094,0.4115,4.3948,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.299688,2
5740,series3,285.6278,0.1667,1.8739,3.2045,2.0621,3.1449,0.4836,0.0,0.0,0.0,0.0,0.0,-2.584674,8.157992,2
9657,series2x2_parallel1,93.9997,0.5,1.1512,4.5194,0.7772,1.4839,1.6516,0.0,0.0,0.0,0.0,0.0,-1.0,6.5545845,1
38662,series3,123.3513,0.125,1.1505,2.3583,1.2142,4.0543,0.29,0.0,0.0,0.0,0.0,0.0,-3.0,6.946629,2
32541,series2x2_parallel1,209.1878,0.5,1.461,4.1164,3.5915,1.1443,3.8155,0.0,0.0,0.0,0.0,0.0,-1.0,7.708655,1
23226,series3_parallel2,85.9679,1.5,1.1598,3.4415,1.7274,3.9152,2.9996,0.0,0.0,0.0,0.0,0.0,0.5849625,6.4257264,3
32728,series3_parallel2,544.8335,0.5,2.374,3.3394,3.0429,2.9584,0.6734,0.0,0.0,0.0,0.0,0.0,-1.0,9.089671,3
28908,series3_parallel2,661.1158,0.1667,4.0979,3.9267,4.088,1.3623,3.3632,0.0,0.0,0.0,0.0,0.0,-2.584674,9.368759,3
35413,parallel5,103.2777,0.6667,0.3313,2.0945,1.158,4.8336,3.8249,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.690385,0
39620,series3,100.2285,0.125,3.5022,1.281,3.0155,1.6091,5.0755,0.0,0.0,0.0,0.0,0.0,-3.0,6.647149,2
11466,parallel5,111.3291,0.125,1.2672,0.9911,2.2775,2.127,1.4192,0.0,0.0,0.0,0.0,0.0,-3.0,6.798687,0
27676,series2x2_parallel1,306.4941,0.6667,0.6684,0.6211,1.3281,1.403,3.3178,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.259715,1
16649,parallel5,276.3664,0.5,3.3959,1.6245,0.8025,4.4931,2.9841,0.0,0.0,0.0,0.0,0.0,-1.0,8.110438,0
14742,parallel5,112.2117,0.125,0.4708,2.7945,2.1811,1.419,2.6807,0.0,0.0,0.0,0.0,0.0,-3.0,6.810079,0
23352,series3_parallel2,737.4117,3.0,0.5832,1.0845,0.7593,1.5542,2.4881,0.0,0.0,0.0,0.0,0.0,1.5849625,9.526326,3
29654,series3,73.5259,0.6667,1.1924,1.0565,1.7985,2.6271,3.3195,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.2001805,2
4565,series3,72.2987,0.1667,1.2155,1.6858,0.815,2.8968,4.03,0.0,0.0,0.0,0.0,0.0,-2.584674,6.1758976,2
29993,parallel5,685.732,4.0,0.4619,2.9954,0.7813,2.6788,3.2071,0.0,0.0,0.0,0.0,0.0,2.0,9.421501,0
19040,series3,254.3137,0.3333,1.2123,3.0102,2.8683,0.9268,0.7895,0.0,0.0,0.0,0.0,0.0,-1.5851068,7.9904656,2
8584,parallel5,103.7202,0.5,2.029,2.3352,1.4704,2.8293,4.9164,0.0,0.0,0.0,0.0,0.0,-1.0,6.696553,0
49773,series2x2_parallel1,113.3056,0.5,2.6921,3.0577,2.5435,0.863,1.7481,0.0,0.0,0.0,0.0,0.0,-1.0,6.824075,1
33346,parallel5,451.927,2.0,3.9156,2.6289,1.9274,0.4099,3.1034,0.0,0.0,0.0,0.0,0.0,1.0,8.819946,0
23017,series3_parallel2,201.4784,1.0,2.5057,2.7876,0.5322,0.1619,5.0027,0.0,0.0,0.0,0.0,0.0,0.0,7.6544814,3
6394,series3,579.3994,1.5,3.8392,0.1745,2.06,1.9017,2.2502,0.0,0.0,0.0,0.0,0.0,0.5849625,9.178414,2
12365,series3,69.1701,1.0,0.9492,3.6071,0.6028,0.8885,2.8736,0.0,0.0,0.0,0.0,0.0,0.0,6.1120768,2
32103,series2x2_parallel1,488.8926,0.2,5.6096,1.0886,0.2929,1.2281,3.0854,0.0,0.0,0.0,0.0,0.0,-2.321928,8.933373,1
8165,series2x2_parallel1,84.3156,0.6667,2.4944,0.9014,1.1238,1.7398,3.7207,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.3977275,1
19451,series3_parallel2,869.4628,0.1667,1.7679,2.7601,4.6572,0.7113,0.4025,0.0,0.0,0.0,0.0,0.0,-2.584674,9.763981,3
17816,series2x2_parallel1,106.952,1.0,1.0304,0.2987,2.2162,1.1051,2.9302,0.0,0.0,0.0,0.0,0.0,0.0,6.7408195,1
2274,series2x2_parallel1,283.9709,4.0,5.7747,5.4015,2.4452,0.1576,0.7444,0.0,0.0,0.0,0.0,0.0,2.0,8.149599,1
22577,series3_parallel2,725.4001,1.0,0.6447,4.0872,3.3004,0.2208,2.9552,0.0,0.0,0.0,0.0,0.0,0.0,9.502633,3
34190,series3,118.143,2.0,0.297,2.0988,0.9103,1.4474,0.8342,0.0,0.0,0.0,0.0,0.0,1.0,6.8843904,2
29489,parallel5,116.5436,1.5,2.4457,5.7313,0.4328,1.984,1.0622,0.0,0.0,0.0,0.0,0.0,0.5849625,6.864726,0
5221,parallel5,301.1955,0.5,3.6959,0.9436,3.9619,1.333,2.6359,0.0,0.0,0.0,0.0,0.0,-1.0,8.234556,0
40830,parallel5,118.4046,0.25,0.3015,0.6764,0.7385,0.4853,1.9436,0.0,0.0,0.0,0.0,0.0,-2.0,6.8875813,0
29292,parallel5,525.8245,0.25,0.2705,2.6746,0.8664,0.1882,3.274,0.0,0.0,0.0,0.0,0.0,-2.0,9.038438,0
16127,series3,98.9806,0.2,4.752,2.0772,4.0778,1.4317,0.7459,0.0,0.0,0.0,0.0,0.0,-2.321928,6.6290736,2
5899,series3_parallel2,647.5083,0.5,5.3353,2.1672,1.3596,3.6544,3.152,0.0,0.0,0.0,0.0,0.0,-1.0,9.338755,3
31711,series2x2_parallel1,579.4097,0.6667,1.0056,4.6476,3.399,3.9455,2.7251,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.17844,1
8569,parallel5,116.2922,4.0,3.8184,3.2032,2.6638,0.6309,1.0267,0.0,0.0,0.0,0.0,0.0,2.0,6.8616104,0
40059,series3,153.3402,0.6667,1.5555,1.3209,3.4484,4.1942,3.022,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.260592,2
40808,parallel5,153.769,0.1667,5.5609,5.5503,0.7209,1.674,0.5749,0.0,0.0,0.0,0.0,0.0,-2.584674,7.264621,0
43461,series3_parallel2,130.65,0.25,0.4198,2.6653,1.0419,3.1815,0.1779,0.0,0.0,0.0,0.0,0.0,-2.0,7.0295634,3
34366,parallel5,115.0712,2.0,0.648,3.4289,3.9904,3.0901,1.0381,0.0,0.0,0.0,0.0,0.0,1.0,6.846383,0
25521,series3,625.8085,0.1667,0.3885,1.7875,0.1898,5.5879,2.1913,0.0,0.0,0.0,0.0,0.0,-2.584674,9.2895775,2
24690,series3_parallel2,81.3826,1.0,2.1426,5.3322,0.5752,3.3237,4.4695,0.0,0.0,0.0,0.0,0.0,0.0,6.3466487,3
12627,series3_parallel2,629.4846,0.5,0.361,2.7778,4.1124,1.2114,1.5606,0.0,0.0,0.0,0.0,0.0,-1.0,9.298027,3
22488,series3_parallel2,161.5425,1.0,1.4117,2.2984,0.5081,0.494,4.2914,0.0,0.0,0.0,0.0,0.0,0.0,7.33577,3
24421,parallel5,690.7741,0.125,2.949,2.6669,0.9141,3.953,2.1978,0.0,0.0,0.0,0.0,0.0,-3.0,9.43207,0
19949,parallel5,438.1648,0.6667,4.0179,0.1901,3.9688,3.642,0.9089,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.77533,0
29761,series3,607.1833,0.5,1.2142,1.7281,2.1738,0.6525,3.6711,0.0,0.0,0.0,0.0,0.0,-1.0,9.245988,2
39116,parallel5,761.163,4.0,3.9007,1.9698,3.3612,2.747,0.7516,0.0,0.0,0.0,0.0,0.0,2.0,9.572062,0
47385,series2x2_parallel1,664.7075,3.0,1.7246,2.0731,2.7951,5.6721,0.4705,0.0,0.0,0.0,0.0,0.0,1.5849625,9.376575,1
41528,series2x2_parallel1,636.5933,0.3333,0.8936,0.4032,1.541,2.2367,2.6232,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.314228,1
41410,parallel5,195.3667,0.1667,5.4427,0.2524,1.6894,2.9549,0.9896,0.0,0.0,0.0,0.0,0.0,-2.584674,7.6100407,0
39524,parallel5,106.4329,0.5,3.0794,3.7762,3.4032,0.803,0.9447,0.0,0.0,0.0,0.0,0.0,-1.0,6.7338004,0
43518,series3_parallel2,599.0836,1.5,2.7749,0.8259,1.0084,0.373,3.6664,0.0,0.0,0.0,0.0,0.0,0.5849625,9.226614,3
5308,parallel5,538.3188,0.2,1.3402,0.9211,0.1921,0.2886,2.224,0.0,0.0,0.0,0.0,0.0,-2.321928,9.072317,0
46976,series3_parallel2,500.4197,1.0,4.7191,2.5288,0.9151,2.2771,2.1801,0.0,0.0,0.0,0.0,0.0,0.0,8.966995,3
29082,parallel5,424.2136,2.0,3.7616,4.5246,1.7744,0.9851,2.6597,0.0,0.0,0.0,0.0,0.0,1.0,8.728647,0
27264,series2x2_parallel1,184.2867,0.6667,3.1522,3.8092,3.8809,1.7689,1.6221,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.5258083,1
5301,series3_parallel2,698.1364,0.3333,0.6362,4.0913,2.6588,0.9062,1.4072,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.447365,3
17084,parallel5,820.2145,3.0,1.4004,3.0306,1.726,1.327,5.0339,0.0,0.0,0.0,0.0,0.0,1.5849625,9.679857,0
19413,parallel5,454.3311,0.25,1.8368,3.9608,0.6642,4.0639,0.1698,0.0,0.0,0.0,0.0,0.0,-2.0,8.8276005,0
7015,series3,106.4691,1.0,2.8596,2.6315,1.4473,5.1057,1.5002,0.0,0.0,0.0,0.0,0.0,0.0,6.734291,2
28225,series3,411.7647,3.0,0.3618,3.0918,1.0866,2.8536,0.4509,0.0,0.0,0.0,0.0,0.0,1.5849625,8.685677,2
43313,series3,73.2931,0.2,0.7932,3.1453,1.0894,3.4415,3.3436,0.0,0.0,0.0,0.0,0.0,-2.321928,6.1956053,2
5637,series2x2_parallel1,227.4666,0.125,2.4385,5.9544,2.3361,5.8148,3.094,0.0,0.0,0.0,0.0,0.0,-3.0,7.8295107,1
8773,series2x2_parallel1,75.5063,0.2,2.2392,2.2799,3.8106,1.8748,3.013,0.0,0.0,0.0,0.0,0.0,-2.321928,6.2385254,1
39703,series3_parallel2,266.7329,0.125,0.6134,2.4923,3.3023,0.1704,1.8068,0.0,0.0,0.0,0.0,0.0,-3.0,8.059252,3
49552,series2x2_parallel1,215.936,0.2,2.7444,1.1325,1.9472,0.7415,1.0903,0.0,0.0,0.0,0.0,0.0,-2.321928,7.75446,1
17552,parallel5,726.3958,0.3333,1.0288,3.0082,4.0164,3.2441,1.2251,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.504612,0
26580,series2x2_parallel1,529.7164,0.2,4.4773,0.7692,4.0347,4.7501,5.145,0.0,0.0,0.0,0.0,0.0,-2.321928,9.049076,1
6947,series2x2_parallel1,141.3888,1.5,5.5964,2.9851,2.8557,5.8346,3.8369,0.0,0.0,0.0,0.0,0.0,0.5849625,7.143524,1
21806,series3,88.4383,0.1667,3.0701,1.5949,2.3194,1.5187,2.0972,0.0,0.0,0.0,0.0,0.0,-2.584674,6.4665995,2
19673,series3,118.5161,4.0,3.9119,1.5664,5.5252,3.3896,2.497,0.0,0.0,0.0,0.0,0.0,2.0,6.8889394,2
48811,parallel5,439.5178,1.0,2.6718,3.1592,3.4095,2.7506,1.3531,0.0,0.0,0.0,0.0,0.0,0.0,8.779778,0
5846,parallel5,501.8685,0.5,0.2927,2.8613,0.2182,4.1516,3.0434,0.0,0.0,0.0,0.0,0.0,-1.0,8.971166,0
36405,series3,220.5455,2.0,3.0389,2.4451,3.1481,1.0969,5.5639,0.0,0.0,0.0,0.0,0.0,1.0,7.7849326,2
6154,series3_parallel2,226.9107,0.5,0.2267,3.6895,5.4573,1.0208,2.9327,0.0,0.0,0.0,0.0,0.0,-1.0,7.8259807,3
10987,series3,121.3031,0.25,2.3741,2.2071,1.4134,0.5657,1.2162,0.0,0.0,0.0,0.0,0.0,-2.0,6.9224725,2
30450,parallel5,154.1182,0.125,1.1618,1.6103,4.0499,2.3647,0.4971,0.0,0.0,0.0,0.0,0.0,-3.0,7.2678933,0
25594,series3_parallel2,67.0896,0.5,1.6044,3.2832,2.9185,0.604,3.1558,0.0,0.0,0.0,0.0,0.0,-1.0,6.068017,3
6598,series2x2_parallel1,359.8347,0.25,5.6349,2.5141,0.8955,3.168,3.3765,0.0,0.0,0.0,0.0,0.0,-2.0,8.491191,1
47192,series3,822.9906,0.5,0.3466,3.7859,0.646,3.1275,1.504,0.0,0.0,0.0,0.0,0.0,-1.0,9.684732,2
49291,series3,570.7002,0.25,2.1607,3.3497,2.4578,4.6818,1.2505,0.0,0.0,0.0,0.0,0.0,-2.0,9.1565895,2
