id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,ratio_log2,ratio_idx,algorithm_idx
3040,series3,81.2683,0.3333,3.4642,2.728,3.5969,2.6363,5.4396,-8.7773,0.1985,0.0,0.0,0.0876,6.3446207,-1.5851068,4,2
1550,series3_parallel2,744.1283,0.6667,1.0669,1.6649,4.5264,1.761,0.2042,-2.7514,0.1608,0.0,0.0,-0.0503,9.539408,-0.58489037,6,3
2661,series3_parallel2,528.3232,0.6667,4.0277,0.7217,3.4631,0.8568,0.8423,4.6521,0.1075,0.0,0.0,-0.0417,9.045277,-0.58489037,6,3
245,series3,214.2398,0.1667,2.1553,2.3098,4.2074,2.2334,4.6431,-3.6095,0.0341,3.1248,6.5806,0.0316,7.743083,-2.584674,1,2
1229,series3_parallel2,105.2043,1.0,0.6965,2.2875,0.8692,2.3401,3.9278,2.1713,0.2206,0.0,0.0,-0.2075,6.71705,0.0,7,3
1923,series3,132.3654,0.1667,3.9999,0.9757,3.6783,2.3233,0.4754,-9.8375,0.1123,0.0,0.0,-0.1349,7.0483823,-2.584674,1,2
411,series2x2_parallel1,316.4339,0.6667,0.2323,1.6063,2.7709,0.5128,3.46,-6.0253,0.0138,2.5133,1.9101,0.0161,8.30576,-0.58489037,6,1
1440,parallel5,81.5376,4.0,1.5052,3.7413,0.8933,1.2885,1.7482,7.2279,0.019,0.0,0.0,0.0972,6.3493934,2.0,11,0
1591,series3_parallel2,185.7112,0.2,2.0901,1.4383,2.9006,1.4748,0.7304,-2.23,0.1171,0.0,0.0,0.0983,7.536917,-2.321928,2,3
339,parallel5,548.8751,1.0,2.2979,1.0989,2.0108,1.3926,0.3558,3.806,0.1034,0.5186,3.5779,-0.0929,9.100334,0.0,7,0
1270,series2x2_parallel1,384.7661,0.2,1.3144,1.3972,2.4901,1.3853,3.8836,-0.2279,0.2409,1.553,7.9417,-0.2143,8.587838,-2.321928,2,1
2835,series3_parallel2,481.2694,1.0,3.1891,1.1603,2.7767,2.4154,3.2079,9.9195,0.2073,0.0,0.0,-0.0162,8.910701,0.0,7,3
2879,series3,526.3243,2.0,1.1068,2.6965,2.5276,0.4554,2.7364,-2.1869,0.0875,3.57,3.2334,-0.1041,9.039808,1.0,9,2
912,series3,324.6977,0.5,4.7481,2.8975,2.9953,3.4454,2.4821,6.3473,0.0476,0.0,0.0,-0.2481,8.342954,-1.0,5,2
2726,series3_parallel2,434.0058,4.0,3.4177,1.0394,1.5358,1.245,1.6492,4.2017,0.0761,1.8189,3.6476,0.2026,8.761571,2.0,11,3
2504,parallel5,366.0739,2.0,5.7009,2.5888,4.5071,0.5655,2.8054,-5.679,0.0398,0.0,0.0,-0.0774,8.515991,1.0,9,0
26,series3,487.5158,3.0,2.0768,1.6684,1.7346,1.4751,3.3737,5.7787,0.103,0.0,0.0,-0.227,8.929305,1.5849625,10,2
201,series2x2_parallel1,96.2083,0.2,4.2408,1.8516,0.1864,3.8039,2.6061,-2.0031,0.2691,0.0,0.0,-0.0399,6.5880895,-2.321928,2,1
622,series3_parallel2,122.5031,3.0,0.1898,5.3813,2.078,0.484,1.382,-9.9269,0.0236,2.4107,4.4589,-0.0111,6.9366746,1.5849625,10,3
92,series3_parallel2,302.056,3.0,0.9769,5.4315,2.1369,1.0845,3.8933,-9.8267,0.0013,0.0,0.0,0.232,8.238672,1.5849625,10,3
1571,parallel5,322.9441,0.125,0.2254,1.3239,3.7529,3.3046,3.0564,-7.0555,0.0272,0.0,0.0,0.0498,8.33514,-3.0,0,0
3,series3,375.3481,0.1667,0.5669,3.0825,5.7653,0.2107,5.4629,-8.3006,0.0452,0.0,0.0,0.049,8.552086,-2.584674,1,2
2080,series2x2_parallel1,72.7368,0.6667,1.4653,1.014,4.4495,0.9866,3.7106,1.9389,0.0557,0.0,0.0,0.0937,6.1846137,-0.58489037,6,1
1793,series3,131.2448,0.25,0.9349,2.6495,1.0061,4.7797,3.8811,8.2125,0.0847,0.0,0.0,-0.0384,7.0361166,-2.0,3,2
2910,series2x2_parallel1,227.6353,0.2,0.3662,1.2715,3.8319,3.3445,5.3695,9.4561,0.0356,0.0,0.0,-0.1661,7.8305807,-2.321928,2,1
391,series3_parallel2,241.2692,2.0,3.8441,4.8311,2.9135,5.3607,2.7499,-6.9151,0.2083,0.0,0.0,0.1782,7.9144998,1.0,9,3
1822,parallel5,102.3143,0.5,4.1687,3.4572,1.7428,3.0961,2.8302,-7.0316,0.1404,3.2547,6.7124,-0.2096,6.676864,-1.0,5,0
2427,parallel5,400.2653,0.25,2.7768,4.987,4.1165,1.3997,0.4722,-1.8976,0.0597,0.0,0.0,0.1562,8.644813,-2.0,3,0
906,series3,117.4725,2.0,4.5723,4.3499,0.3382,3.1016,3.7852,8.9299,0.0462,3.8591,1.7159,-0.0082,6.876179,1.0,9,2
242,parallel5,525.6699,1.5,1.8129,0.4303,2.614,2.0152,2.839,0.109,0.1173,0.9628,7.1378,-0.2294,9.038013,0.5849625,8,0
1744,series2x2_parallel1,102.2545,1.5,2.3797,0.257,0.739,4.8076,1.6791,10.2868,0.1982,1.2721,3.4893,-0.0784,6.6760206,0.5849625,8,1
2357,parallel5,278.7705,1.5,4.1449,3.4728,3.0499,1.3062,1.5032,0.3086,0.1261,3.4922,0.0491,0.2362,8.122934,0.5849625,8,0
608,series3,224.9633,0.125,0.5374,3.5554,0.2575,1.8718,3.7931,8.875,0.0669,0.0,0.0,0.1014,7.8135457,-3.0,0,2
1122,parallel5,65.4214,0.2,2.6239,2.7584,1.0302,3.1744,1.3958,5.4866,0.2531,1.4488,2.3084,0.0917,6.0316906,-2.321928,2,0
621,series2x2_parallel1,236.7754,2.0,1.3189,1.3084,0.294,3.3953,3.0171,9.5445,0.0652,0.0,0.0,-0.2332,7.8873754,1.0,9,1
280,parallel5,665.1516,2.0,0.3536,4.1611,0.7613,0.1654,3.6202,11.3289,0.0722,0.0,0.0,0.1696,9.37754,1.0,9,0
1785,series2x2_parallel1,85.5095,0.3333,4.677,3.0755,1.5629,2.7086,3.9582,11.799,0.077,0.0,0.0,0.1565,6.4180126,-1.5851068,4,1
948,series2x2_parallel1,782.1334,3.0,0.6071,0.572,4.9324,0.7658,5.7156,10.8508,0.0876,0.0,0.0,-0.1745,9.611271,1.5849625,10,1
2302,parallel5,133.295,0.5,0.9148,1.6952,0.92,1.8718,3.5629,-1.5632,0.2269,0.0,0.0,-0.1683,7.058479,-1.0,5,0
1132,series3,572.2579,0.125,4.1935,3.9533,4.8655,1.2053,1.6616,11.5641,0.0977,0.0,0.0,-0.2168,9.1605215,-3.0,0,2
2958,series2x2_parallel1,585.6096,0.2,4.7006,0.9549,4.1595,3.4551,0.626,3.7846,0.0494,2.5353,6.0289,-0.1749,9.193795,-2.321928,2,1
2461,series3_parallel2,348.9626,0.6667,0.1678,2.4212,5.4752,0.331,5.0448,5.0794,0.0092,0.0,0.0,0.2114,8.446929,-0.58489037,6,3
917,series2x2_parallel1,179.7432,1.5,1.6162,1.0828,4.149,3.9533,0.8906,6.6853,0.0244,3.8261,3.0992,-0.2015,7.4897933,0.5849625,8,1
2314,series2x2_parallel1,116.2388,0.3333,3.867,0.4475,0.8632,1.3223,1.8388,-6.7444,0.1355,0.0,0.0,0.0382,6.860948,-1.5851068,4,1
1262,parallel5,106.0341,0.5,0.6448,1.7292,2.8468,3.556,3.6625,0.4174,0.1143,0.0,0.0,-0.0137,6.7283845,-1.0,5,0
2939,parallel5,774.593,1.0,1.3861,0.5463,4.6288,1.4937,3.8922,7.2916,0.0076,0.0,0.0,0.1762,9.597295,0.0,7,0
2577,parallel5,847.6128,0.25,2.2549,2.2778,4.6292,0.866,1.6551,7.2407,0.0448,0.0,0.0,-0.0264,9.727262,-2.0,3,0
1250,series2x2_parallel1,716.1464,2.0,0.9258,1.2597,3.5994,1.4313,2.6202,8.6636,0.0694,0.6589,5.514,0.1674,9.484111,1.0,9,1
868,parallel5,131.9074,1.0,3.183,1.9445,3.7469,0.4284,5.4,-2.9766,0.2145,0.0,0.0,-0.0017,7.0433817,0.0,7,0
1328,series2x2_parallel1,536.4115,3.0,1.4011,2.2341,2.5609,0.2761,3.7135,-4.3566,0.2207,0.0,0.0,0.2074,9.067196,1.5849625,10,1
3033,parallel5,99.5736,2.0,1.7683,1.8588,2.7143,1.0965,2.266,8.0817,0.1036,0.9878,1.9009,-0.2395,6.6376915,1.0,9,0
2366,series3_parallel2,247.9999,0.2,4.1053,0.7576,3.1319,3.4507,2.2926,-10.9179,0.0257,0.0,0.0,0.1258,7.9541955,-2.321928,2,3
1376,series2x2_parallel1,751.7558,0.25,0.2403,2.9054,0.4632,1.7412,1.6899,2.5707,0.2002,0.0,0.0,0.0761,9.55412,-2.0,3,1
694,series2x2_parallel1,233.7068,3.0,0.4399,2.9216,0.2306,3.9259,1.2005,6.3175,0.0946,0.0,0.0,-0.0156,7.868556,1.5849625,10,1
2484,parallel5,612.5309,0.2,4.166,2.4468,5.1053,2.3445,0.441,11.8495,0.0324,3.9004,6.5363,-0.2045,9.258638,-2.321928,2,0
2559,parallel5,858.3081,0.25,1.304,1.7199,2.538,3.3809,2.7951,-11.7449,0.0596,0.64,7.9009,0.2335,9.745352,-2.0,3,0
2306,series3,484.2717,0.5,3.354,0.3671,1.9242,0.7156,0.7907,-5.5854,0.0274,1.6625,0.1682,-0.0744,8.919673,-1.0,5,2
1656,series2x2_parallel1,79.5577,0.125,1.8902,5.4368,0.6481,5.8355,1.7821,-7.4723,0.0475,3.5473,6.6969,-0.1069,6.3139296,-3.0,0,1
2913,series2x2_parallel1,443.8554,0.3333,3.2371,1.5562,3.002,3.0065,4.0752,11.3416,0.0805,1.8557,1.1977,0.0766,8.793946,-1.5851068,4,1
976,parallel5,144.5412,0.3333,2.49,2.8075,0.8185,1.4273,0.3123,8.9864,0.0215,0.0,0.0,0.0084,7.175337,-1.5851068,4,0
1107,series3,116.4866,3.0,4.0313,0.9932,1.0056,2.3407,4.809,-1.5202,0.1083,1.3491,2.5295,-0.0396,6.8640203,1.5849625,10,2
2295,series3,432.5392,3.0,1.3309,0.5498,1.2044,1.0763,0.7202,-1.2773,0.0699,0.7789,7.2452,0.2131,8.756687,1.5849625,10,2
2716,series3,534.8466,0.125,2.3357,5.1029,4.1724,1.282,0.9335,-7.2432,0.0135,0.0,0.0,0.1824,9.062982,-3.0,0,2
2106,series3_parallel2,170.9055,1.0,0.8136,3.8965,2.2852,0.8975,1.4188,-8.8765,0.1497,0.0,0.0,0.2158,7.417055,0.0,7,3
1054,parallel5,228.3037,1.0,2.0326,4.3118,1.4,2.2304,1.2968,-10.7561,0.0236,0.0,0.0,-0.0018,7.8348103,0.0,7,0
394,parallel5,292.2496,0.3333,4.0,1.4206,1.1699,4.1338,1.8607,8.0961,0.0387,0.0,0.0,-0.2372,8.191057,-1.5851068,4,0
916,series2x2_parallel1,273.2007,1.0,2.4286,1.677,0.7614,0.151,0.7191,8.5107,0.2085,0.0,0.0,0.1827,8.093818,0.0,7,1
2647,parallel5,135.8322,2.0,0.3097,4.6747,5.6331,1.2624,4.1495,8.1718,0.067,0.5209,5.6493,-0.1095,7.085682,1.0,9,0
876,series2x2_parallel1,475.1281,1.0,0.6148,1.3199,3.7001,0.3502,3.2484,3.779,0.1167,3.5613,7.5368,-0.1039,8.892173,0.0,7,1
2654,series3,206.4937,0.125,4.2227,1.8735,4.4963,0.3377,0.6418,7.6333,0.1609,0.0,0.0,-0.2492,7.689954,-3.0,0,2
2687,parallel5,174.6702,0.2,1.4968,1.9437,0.6087,1.8765,3.0806,-8.1814,0.2347,0.0,0.0,0.0763,7.4484897,-2.321928,2,0
2970,parallel5,220.6874,0.125,3.846,4.5135,0.2632,0.2162,1.2073,10.0785,0.2362,0.0,0.0,-0.049,7.7858605,-3.0,0,0
2677,series2x2_parallel1,97.2817,3.0,1.8522,0.1982,3.341,3.4858,1.7054,-9.2733,0.0682,2.4648,4.5156,-0.2391,6.6040964,1.5849625,10,1
325,series3,147.7784,0.2,0.8075,4.0201,0.3528,4.0825,2.3965,2.6594,0.2597,0.5108,6.9643,-0.0491,7.2072916,-2.321928,2,2
2773,parallel5,786.4036,0.3333,4.7413,3.7802,3.6624,2.321,3.9236,8.5442,0.0779,1.0064,0.8762,-0.0753,9.619126,-1.5851068,4,0
2982,series3_parallel2,502.9274,0.2,4.2058,3.5492,3.265,0.6463,3.7739,-11.2673,0.161,1.178,5.2236,0.2005,8.974206,-2.321928,2,3
2518,parallel5,570.6046,1.5,1.9518,0.6626,1.0283,2.423,3.2015,-0.0667,0.1415,0.0,0.0,0.0475,9.156347,0.5849625,8,0
1452,series2x2_parallel1,192.4403,0.6667,3.8821,4.4757,0.8082,1.1379,4.1734,11.8562,0.1086,0.0,0.0,0.0533,7.5882673,-0.58489037,6,1
710,series2x2_parallel1,458.3628,0.125,1.629,3.4011,3.9449,0.2261,0.7676,-11.881,0.0537,0.0,0.0,-0.1008,8.840346,-3.0,0,1
589,parallel5,235.4082,3.0,1.3968,2.5642,3.9947,3.2532,5.2246,-1.6777,0.2638,0.0,0.0,0.2386,7.8790207,1.5849625,10,0
929,series3,71.5655,0.125,2.6167,1.1308,2.4972,1.2234,1.3646,-6.531,0.1087,2.8932,2.723,-0.2024,6.1611924,-3.0,0,2
1475,series3_parallel2,418.5082,1.0,1.0358,1.2553,2.2021,3.1332,4.3641,9.3735,0.2545,2.0715,0.288,-0.1729,8.709112,0.0,7,3
86,parallel5,240.9396,0.25,3.2558,3.7122,2.5079,2.5153,5.9377,-5.2436,0.181,0.6079,1.2506,-0.1401,7.9125276,-2.0,3,0
2492,series3,240.8256,4.0,0.5804,0.7266,0.4173,4.1604,3.8355,-5.6901,0.0448,2.5106,6.1756,0.1057,7.911845,2.0,11,2
1336,series2x2_parallel1,517.0332,0.1667,1.0928,2.1398,3.2484,1.7895,3.6144,10.3013,0.0849,0.0,0.0,0.1463,9.014113,-2.584674,1,1
2454,series3_parallel2,154.1788,3.0,1.155,0.7245,3.3546,2.1436,2.9364,8.0636,0.2549,0.0,0.0,0.0452,7.2684608,1.5849625,10,3
352,parallel5,136.5517,0.1667,0.6965,3.4362,1.3893,2.7597,3.5805,-11.2414,0.2717,3.9403,0.9503,-0.0055,7.093303,-2.584674,1,0
570,series2x2_parallel1,202.4042,0.3333,2.8609,0.402,2.4019,0.9124,4.3016,6.459,0.2006,3.1899,5.7993,-0.2281,7.6610956,-1.5851068,4,1
354,series2x2_parallel1,105.7691,0.25,0.5848,1.3553,2.2528,3.3094,0.3488,4.8229,0.1887,0.0,0.0,0.1414,6.7247744,-2.0,3,1
866,series3_parallel2,118.0791,1.0,0.3513,1.2408,2.4884,1.092,3.3764,1.4804,0.1066,0.0,0.0,0.1374,6.88361,0.0,7,3
2760,parallel5,448.9645,1.5,4.6179,2.9285,0.1682,1.1917,1.0296,-7.4722,0.0267,0.0,0.0,-0.1757,8.810457,0.5849625,8,0
2219,parallel5,112.5486,1.0,4.2861,0.5981,3.3179,5.5428,0.7908,-0.6678,0.0018,2.8959,4.6546,0.1746,6.8144045,0.0,7,0
1031,parallel5,69.2071,2.0,3.3304,0.9014,1.5631,1.3053,1.5761,8.3559,0.2219,0.0,0.0,-0.1805,6.1128483,1.0,9,0
356,series3,167.6197,4.0,2.3927,2.8342,0.9606,0.334,3.4391,9.4825,0.0001,1.6257,2.2825,-0.1099,7.389048,2.0,11,2
1666,series3,125.268,0.2,1.5255,4.4861,2.8584,0.8895,0.663,3.1136,0.1453,1.596,7.4983,0.2338,6.968874,-2.321928,2,2
311,parallel5,67.0612,0.2,1.2356,5.4826,4.0133,2.4047,0.6852,-5.317,0.0053,1.9388,6.1404,-0.0002,6.0674067,-2.321928,2,0
1961,series2x2_parallel1,68.0888,3.0,2.7113,1.6803,0.4032,0.3343,2.3257,-9.394,0.0115,0.0,0.0,-0.0595,6.0893455,1.5849625,10,1
1171,series3_parallel2,97.5668,0.25,2.7379,2.2908,0.3994,2.0955,0.4063,3.0255,0.1907,0.0,0.0,0.163,6.6083183,-2.0,3,3
59,parallel5,171.1976,1.0,2.0827,3.0716,1.5869,1.7874,1.7789,-10.7118,0.0696,2.1528,1.5564,-0.1901,7.4195185,0.0,7,0
808,parallel5,449.5292,0.3333,2.5954,4.9074,1.5814,3.4898,5.8967,9.6705,0.0519,1.8648,2.1494,-0.2131,8.812271,-1.5851068,4,0
1521,series2x2_parallel1,452.8552,0.125,3.2249,3.0291,4.0057,2.8431,3.1921,11.6125,0.0973,0.0,0.0,0.1384,8.822906,-3.0,0,1
770,parallel5,577.4876,3.0,0.3957,0.245,0.8344,1.7424,1.8598,-3.5224,0.0289,0.0,0.0,0.1769,9.173646,1.5849625,10,0
2642,series3_parallel2,568.6296,1.5,3.4662,1.4525,1.3644,0.5201,3.4218,-8.6569,0.1178,0.0,0.0,-0.1738,9.151345,0.5849625,8,3
2979,series3_parallel2,292.6843,0.25,1.2373,2.9338,0.6504,0.3087,1.2383,7.5193,0.0717,2.4151,4.416,-0.1857,8.193201,-2.0,3,3
2206,series2x2_parallel1,102.1087,0.25,5.0133,1.4091,2.9577,2.2351,0.8754,2.687,0.2788,1.5657,5.412,-0.0528,6.673962,-2.0,3,1
1105,series2x2_parallel1,183.898,0.1667,1.1921,5.3647,3.3446,3.6819,1.4156,4.0296,0.102,2.4151,6.4582,-0.2001,7.522762,-2.584674,1,1
217,series3,430.2258,3.0,5.7323,0.9985,1.4063,0.9187,2.99,-0.6068,0.1496,0.8756,6.6779,0.2407,8.74895,1.5849625,10,2
2030,series2x2_parallel1,124.1093,3.0,1.0788,2.8202,5.5564,1.9959,0.463,8.5201,0.0508,2.5008,2.4529,-0.0324,6.955467,1.5849625,10,1
1078,series3_parallel2,388.3129,0.125,1.2864,5.0904,1.1251,1.1534,2.9599,-11.9968,0.0227,1.1132,2.2312,-0.1808,8.601076,-3.0,0,3
1047,series2x2_parallel1,660.171,1.0,3.2112,2.9459,5.2008,2.989,2.6932,5.6937,0.2374,0.0,0.0,-0.0897,9.366696,0.0,7,1
907,series3_parallel2,185.5065,0.5,0.8662,2.1764,5.4904,1.2605,3.5546,-4.6871,0.1201,0.0,0.0,-0.1725,7.535326,-1.0,5,3
2900,series3_parallel2,90.0884,0.25,2.3757,4.0086,3.2538,3.4674,1.2947,-7.2416,0.0679,1.1605,6.9714,0.0039,6.4932694,-2.0,3,3
1124,series3,113.4175,0.1667,2.4948,2.6975,0.3148,2.953,0.6648,1.9959,0.0529,1.9872,4.1107,-0.2241,6.8254995,-2.584674,1,2
2026,series3_parallel2,214.6907,0.6667,0.657,0.753,5.1091,4.524,2.0016,-2.9819,0.0305,0.0,0.0,-0.0601,7.746116,-0.58489037,6,3
1413,series3_parallel2,690.6275,0.5,0.6471,0.3364,4.4091,1.7523,0.853,0.4857,0.1597,2.7043,6.134,0.1148,9.431764,-1.0,5,3
2347,parallel5,347.1907,0.5,2.7439,2.2352,0.818,5.8711,0.22,10.4571,0.0166,0.0,0.0,0.0347,8.439585,-1.0,5,0
63,series3_parallel2,68.8192,0.6667,1.3233,1.5296,0.3411,0.3539,1.3081,7.0111,0.0768,2.681,4.7514,-0.226,6.104739,-0.58489037,6,3
1901,series3,548.0446,0.25,3.144,0.1574,1.8012,1.3446,0.864,8.1407,0.0828,0.0,0.0,-0.2126,9.098149,-2.0,3,2
972,series2x2_parallel1,559.302,1.5,0.8976,5.7407,0.2764,5.7828,4.9358,-11.909,0.0502,3.7723,7.4551,0.1416,9.127483,0.5849625,8,1
1146,parallel5,217.7122,3.0,1.6892,3.3168,1.6493,4.3351,4.5836,1.3355,0.1663,0.0,0.0,0.1702,7.7662783,1.5849625,10,0
764,series2x2_parallel1,197.3272,1.0,0.3645,4.4855,3.3162,1.307,1.8777,8.6403,0.1134,0.0,0.0,-0.0903,7.624446,0.0,7,1
538,parallel5,485.8405,0.5,1.5628,2.027,5.6941,1.3259,0.7236,6.3185,0.0938,0.0,0.0,-0.2373,8.924339,-1.0,5,0
1022,series2x2_parallel1,823.8139,2.0,3.7412,1.5463,3.1551,1.3006,0.4284,-0.6388,0.136,0.0,0.0,-0.2401,9.686174,1.0,9,1
940,series3_parallel2,124.4794,0.2,1.4819,3.4718,4.782,4.8026,3.3236,-5.8458,0.2293,0.0,0.0,0.1967,6.959763,-2.321928,2,3
1027,series2x2_parallel1,186.3017,3.0,5.6079,3.171,4.4685,3.4699,2.064,-3.1742,0.0833,0.0,0.0,0.1582,7.541497,1.5849625,10,1
1523,series2x2_parallel1,323.3033,0.3333,3.7163,2.6651,1.4261,3.0051,1.1169,4.1567,0.0408,0.0,0.0,-0.1834,8.336744,-1.5851068,4,1
1148,series3_parallel2,101.0438,1.0,0.6185,1.2447,4.534,1.054,2.6091,-10.8508,0.1332,0.0,0.0,-0.0843,6.658837,0.0,7,3
905,series2x2_parallel1,654.3628,3.0,1.8046,1.9431,1.3009,0.9047,0.5527,-3.4733,0.268,2.6558,5.2799,0.0323,9.353947,1.5849625,10,1
1608,series3,411.862,0.25,3.2045,2.4915,1.8986,4.2482,4.9434,-9.2369,0.1721,0.0,0.0,0.0361,8.686017,-2.0,3,2
1852,series2x2_parallel1,97.3477,1.5,4.3625,5.9979,0.7251,2.4017,3.9874,7.0605,0.2693,0.9882,6.0293,-0.2495,6.605075,0.5849625,8,1
1783,series2x2_parallel1,669.2926,4.0,1.9357,1.288,1.2869,1.7543,0.8119,-9.4953,0.0295,0.9084,5.5293,-0.1834,9.386494,2.0,11,1
1990,series3_parallel2,404.5357,0.6667,5.7963,5.7926,1.0961,5.4283,0.6799,11.1877,0.0089,1.2136,0.5948,0.1205,8.660123,-0.58489037,6,3
115,series3_parallel2,413.8263,1.0,1.6147,1.5594,0.5371,1.3774,2.3054,6.7434,0.2397,0.0,0.0,-0.0249,8.692882,0.0,7,3
2662,series3,83.2831,0.5,2.0691,1.8425,1.0187,3.6365,2.9773,-10.0046,0.0047,0.0,0.0,-0.1977,6.379952,-1.0,5,2
2196,parallel5,878.9007,0.5,0.5385,3.1122,4.0496,2.0768,2.5685,0.5974,0.0756,2.5609,3.4819,-0.0499,9.779556,-1.0,5,0
2042,series2x2_parallel1,457.9847,0.125,1.7209,4.7221,1.2648,2.6574,3.59,11.6127,0.2234,0.0,0.0,-0.1416,8.839155,-3.0,0,1
1036,series2x2_parallel1,123.1835,0.125,1.5881,4.0258,0.7719,3.392,2.625,4.2791,0.1945,0.0,0.0,-0.0429,6.9446654,-3.0,0,1
2198,parallel5,358.1294,3.0,0.1863,5.4834,0.8752,1.8733,0.4561,3.5175,0.0259,2.9028,0.6781,-0.1514,8.484337,1.5849625,10,0
469,parallel5,254.2045,2.0,1.9414,2.4435,1.078,2.9996,4.6243,-0.158,0.0889,0.6278,5.512,0.0494,7.9898458,1.0,9,0
161,series2x2_parallel1,154.9009,3.0,1.4142,3.6547,2.4544,0.3389,5.2073,5.8933,0.091,1.2345,1.6044,-0.1067,7.275202,1.5849625,10,1
2070,series3,480.7204,0.25,1.9198,5.1143,0.6165,1.8585,0.4216,8.5022,0.2073,3.7044,2.6272,-0.0089,8.909054,-2.0,3,2
113,series3_parallel2,578.4529,0.125,2.4234,1.2713,3.1844,3.0923,4.7123,-3.3526,0.0972,0.0,0.0,-0.0441,9.176056,-3.0,0,3
1798,series3,345.2607,0.6667,3.5518,1.6285,3.8633,3.5988,3.5458,2.177,0.0537,3.724,7.4123,0.1367,8.431542,-0.58489037,6,2
42,parallel5,155.8968,0.125,1.2937,0.4245,1.6049,0.7693,3.693,-3.5885,0.2353,0.0,0.0,-0.0309,7.2844477,-3.0,0,0
998,series3_parallel2,195.6559,0.125,1.1677,0.7684,5.704,4.2142,3.7355,1.0367,0.0322,0.0,0.0,0.0386,7.612175,-3.0,0,3
2865,parallel5,235.5668,0.6667,0.1558,3.1774,0.4822,0.6907,3.9402,8.7266,0.0354,1.7406,6.0639,-0.1729,7.8799925,-0.58489037,6,0
700,series3,434.6164,1.5,2.5386,0.3298,1.3007,3.793,1.3471,7.0103,0.2021,2.3562,7.3302,-0.2388,8.763598,0.5849625,8,2
3058,series3_parallel2,731.7397,0.3333,1.1385,1.1363,0.7621,1.5414,0.7985,11.8838,0.0022,0.0,0.0,-0.1168,9.515186,-1.5851068,4,3
1863,series3_parallel2,116.0236,0.2,1.4105,1.6665,3.468,1.4014,0.1595,-5.8866,0.038,0.0,0.0,0.1552,6.8582745,-2.321928,2,3
2810,series2x2_parallel1,734.1188,0.25,3.2313,1.601,5.0826,2.4676,0.5493,-4.6856,0.2247,1.1509,7.6364,0.0006,9.51987,-2.0,3,1
368,series2x2_parallel1,681.009,0.6667,4.6041,4.3526,0.3993,0.7025,0.8517,10.9552,0.0092,0.0,0.0,-0.0698,9.4115305,-0.58489037,6,1
2142,series3,706.7022,0.5,3.3653,0.3825,1.7577,3.5535,1.2951,2.5251,0.0089,2.8031,4.2342,0.0093,9.464958,-1.0,5,2
1955,series3_parallel2,513.1153,0.125,0.9204,2.0853,3.7731,1.1981,4.1261,10.7995,0.2128,0.0,0.0,-0.0605,9.0031395,-3.0,0,3
598,series2x2_parallel1,194.887,0.3333,4.1832,5.0207,1.1508,1.1177,0.178,-1.2796,0.0188,0.0,0.0,-0.093,7.606494,-1.5851068,4,1
414,series3_parallel2,382.3251,0.25,0.9802,3.3922,0.9069,2.5227,1.0044,6.1198,0.136,1.6749,3.9253,-0.0746,8.578656,-2.0,3,3
1438,series3,174.228,1.0,4.5925,3.8165,2.731,5.4349,2.5591,-4.642,0.1009,0.6988,3.5429,0.085,7.444833,0.0,7,2
2768,series3_parallel2,392.9621,1.5,0.4605,1.0818,1.6658,4.3908,1.7844,0.6055,0.2369,0.0,0.0,0.1084,8.618246,0.5849625,8,3
1647,series3,233.0533,0.6667,4.0653,1.0576,0.5381,1.1048,2.0981,-5.2283,0.0287,2.6498,4.9836,0.089,7.8645163,-0.58489037,6,2
2744,parallel5,83.2309,0.1667,5.7609,0.4903,4.645,1.3246,2.905,-6.3085,0.2325,0.0,0.0,-0.1255,6.3790474,-2.584674,1,0
87,parallel5,622.5027,1.0,4.2201,2.0043,1.3734,2.3082,5.7326,8.9944,0.005,0.0,0.0,-0.053,9.281937,0.0,7,0
1804,series3_parallel2,847.1875,1.5,1.9468,0.4482,1.1481,0.5172,5.1725,7.5648,0.0104,1.3743,5.2215,0.1825,9.726538,0.5849625,8,3
1074,series3,215.626,1.0,3.6203,1.3355,2.8312,0.353,1.6038,10.3777,0.0638,0.0,0.0,0.1218,7.7523875,0.0,7,2
1095,parallel5,276.1877,0.1667,1.1555,3.6043,4.1709,4.2255,1.2064,0.639,0.1097,0.0,0.0,-0.073,8.109506,-2.584674,1,0
2757,parallel5,292.9463,3.0,0.8794,2.972,3.4725,3.7242,3.6116,-3.0413,0.0075,0.0,0.0,0.1664,8.194492,1.5849625,10,0
494,series2x2_parallel1,86.9517,0.2,1.4034,3.8933,0.9169,1.582,1.9202,8.8875,0.0008,2.9765,2.0627,0.0074,6.4421425,-2.321928,2,1
1092,parallel5,85.7903,0.2,0.6492,0.8208,2.8219,2.3601,0.9254,-10.3509,0.0734,0.5173,6.4134,0.1666,6.4227424,-2.321928,2,0
732,series2x2_parallel1,460.171,0.125,2.02,4.1331,1.6909,2.7131,1.1631,10.1676,0.0653,0.0,0.0,-0.0112,8.846026,-3.0,0,1
2223,series2x2_parallel1,513.7824,1.5,0.894,1.8085,0.4083,1.0316,2.8734,-4.984,0.1452,0.0,0.0,0.1232,9.005013,0.5849625,8,1
