id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,ratio_log2,ratio_idx,algorithm_idx
2868,parallel5,339.5945,0.5,0.7849,5.3523,2.5061,4.1415,1.1517,0.0,0.0,0.0,0.0,0.0,8.407669,-1.0,5,0
2860,parallel5,87.5956,3.0,1.355,1.9069,2.9643,0.1845,1.0535,0.0,0.0,0.0,0.0,0.0,6.4527864,1.5849625,10,0
2405,series3_parallel2,224.9906,1.0,0.7461,2.5658,2.7837,3.7897,3.6969,0.0,0.0,0.0,0.0,0.0,7.8137207,0.0,7,3
3691,series3,313.7109,0.25,3.1333,2.8945,0.7652,0.1511,1.0236,0.0,0.0,0.0,0.0,0.0,8.293292,-2.0,3,2
3849,parallel5,581.3284,0.3333,2.7402,2.9696,3.1773,2.8957,0.3833,0.0,0.0,0.0,0.0,0.0,9.183209,-1.5851068,4,0
517,parallel5,503.6318,0.2,3.2643,1.7286,5.3763,3.6714,1.6892,0.0,0.0,0.0,0.0,0.0,8.976226,-2.321928,2,0
2982,parallel5,141.9025,0.6667,1.7789,3.5187,2.4689,1.0611,0.7759,0.0,0.0,0.0,0.0,0.0,7.148756,-0.58489037,6,0
2323,series3,118.2395,0.6667,2.3552,2.6894,3.5618,4.124,2.8046,0.0,0.0,0.0,0.0,0.0,6.885568,-0.58489037,6,2
1532,series3,844.8821,1.5,1.5316,4.3794,4.8879,1.4489,1.3081,0.0,0.0,0.0,0.0,0.0,9.722606,0.5849625,8,2
1352,series3,486.6097,3.0,0.2992,4.0129,3.7737,0.583,0.6317,0.0,0.0,0.0,0.0,0.0,8.926621,1.5849625,10,2
2259,series3_parallel2,129.1751,3.0,0.6804,2.6909,2.9353,3.852,1.4841,0.0,0.0,0.0,0.0,0.0,7.013184,1.5849625,10,3
1131,parallel5,289.0469,0.5,4.4716,0.2677,5.9191,2.3241,0.6743,0.0,0.0,0.0,0.0,0.0,8.175159,-1.0,5,0
841,series3_parallel2,183.6693,0.5,1.1196,3.8394,1.6333,3.7981,1.3913,0.0,0.0,0.0,0.0,0.0,7.5209665,-1.0,5,3
2663,series3,203.3371,0.1667,1.5397,3.223,5.608,3.1408,3.6318,0.0,0.0,0.0,0.0,0.0,7.66773,-2.584674,1,2
1960,series3,641.6839,0.1667,0.502,1.3499,0.6243,1.9515,4.1394,0.0,0.0,0.0,0.0,0.0,9.325719,-2.584674,1,2
1796,series3_parallel2,274.9743,0.125,1.5596,2.8527,1.461,2.7606,2.0504,0.0,0.0,0.0,0.0,0.0,8.103153,-3.0,0,3
3115,series3,733.4494,0.1667,0.2303,3.2781,3.8712,1.5737,1.8442,0.0,0.0,0.0,0.0,0.0,9.518554,-2.584674,1,2
2771,series3,727.0405,0.3333,1.5896,1.0597,2.3926,3.1387,1.4574,0.0,0.0,0.0,0.0,0.0,9.505892,-1.5851068,4,2
3479,series3,649.1691,3.0,1.3719,1.6885,2.3629,2.9886,0.1831,0.0,0.0,0.0,0.0,0.0,9.34245,1.5849625,10,2
3110,parallel5,500.5054,3.0,4.9672,2.0815,3.3275,3.8109,4.0819,0.0,0.0,0.0,0.0,0.0,8.967242,1.5849625,10,0
3006,series2x2_parallel1,234.2478,0.1667,3.9115,2.1825,2.0625,1.0769,2.0331,0.0,0.0,0.0,0.0,0.0,7.8718915,-2.584674,1,1
1545,series2x2_parallel1,528.3592,0.125,0.3737,0.9283,0.9775,0.7294,2.1872,0.0,0.0,0.0,0.0,0.0,9.045375,-3.0,0,1
2751,series3_parallel2,92.5838,0.3333,0.3314,3.2435,0.1734,2.5767,3.2226,0.0,0.0,0.0,0.0,0.0,6.532688,-1.5851068,4,3
2646,series3,726.4699,0.6667,3.1214,4.0644,1.4013,2.8246,2.8287,0.0,0.0,0.0,0.0,0.0,9.504759,-0.58489037,6,2
1143,series3,456.3756,1.5,2.2641,1.5904,1.1925,0.4461,1.0236,0.0,0.0,0.0,0.0,0.0,8.834078,0.5849625,8,2
2602,series3,500.1159,0.3333,3.8479,1.7243,0.7392,1.1688,0.5628,0.0,0.0,0.0,0.0,0.0,8.966119,-1.5851068,4,2
702,series3,271.3742,0.5,1.4434,5.4361,1.6207,1.8237,1.1802,0.0,0.0,0.0,0.0,0.0,8.08414,-1.0,5,2
1231,series3,152.0005,0.125,1.0415,2.449,4.2703,0.5196,4.9384,0.0,0.0,0.0,0.0,0.0,7.2479324,-3.0,0,2
1212,series3_parallel2,164.3859,4.0,1.8176,1.9591,1.2887,3.8133,1.0823,0.0,0.0,0.0,0.0,0.0,7.360943,2.0,11,3
593,series2x2_parallel1,446.1018,0.125,1.9133,0.4606,4.2944,3.8969,3.0576,0.0,0.0,0.0,0.0,0.0,8.8012295,-3.0,0,1
524,series3_parallel2,128.2139,0.2,2.4994,1.424,1.4467,2.5535,3.9722,0.0,0.0,0.0,0.0,0.0,7.002409,-2.321928,2,3
1696,parallel5,852.5663,0.3333,1.3673,3.0829,1.7018,4.9788,3.3164,0.0,0.0,0.0,0.0,0.0,9.735668,-1.5851068,4,0
3112,parallel5,233.4644,0.6667,3.3239,2.1574,1.692,2.7068,0.2427,0.0,0.0,0.0,0.0,0.0,7.8670588,-0.58489037,6,0
220,series2x2_parallel1,430.908,0.25,3.428,4.4657,4.9688,4.0224,1.7574,0.0,0.0,0.0,0.0,0.0,8.751236,-2.0,3,1
3946,parallel5,556.1328,2.0,3.6294,3.5089,2.7752,5.0209,4.1965,0.0,0.0,0.0,0.0,0.0,9.119286,1.0,9,0
579,series2x2_parallel1,758.0507,1.5,4.5874,3.0921,2.5933,3.9023,4.4596,0.0,0.0,0.0,0.0,0.0,9.566151,0.5849625,8,1
2256,series2x2_parallel1,606.4496,1.5,0.9514,3.1689,2.0675,3.6781,3.619,0.0,0.0,0.0,0.0,0.0,9.244244,0.5849625,8,1
352,parallel5,676.7756,0.6667,1.7312,2.4367,3.9312,0.8385,4.7568,0.0,0.0,0.0,0.0,0.0,9.402534,-0.58489037,6,0
2471,parallel5,201.2128,0.25,4.6805,5.2837,3.8778,3.7593,0.9723,0.0,0.0,0.0,0.0,0.0,7.6525784,-2.0,3,0
924,series3_parallel2,203.2107,0.125,1.5083,1.1155,3.7937,2.94,1.7667,0.0,0.0,0.0,0.0,0.0,7.6668324,-3.0,0,3
294,series2x2_parallel1,94.2542,1.0,3.1131,5.6066,0.3053,1.6912,0.6122,0.0,0.0,0.0,0.0,0.0,6.558485,0.0,7,1
2695,series2x2_parallel1,206.9681,0.5,0.7107,5.3827,2.9991,0.9009,2.6564,0.0,0.0,0.0,0.0,0.0,7.6932645,-1.0,5,1
2392,parallel5,412.6813,1.0,5.6869,1.1949,2.1358,0.2542,3.0632,0.0,0.0,0.0,0.0,0.0,8.688885,0.0,7,0
753,series2x2_parallel1,119.8515,3.0,5.2094,1.0494,1.2804,1.2173,4.2372,0.0,0.0,0.0,0.0,0.0,6.905104,1.5849625,10,1
1343,series3_parallel2,66.9061,1.5,2.6029,3.3595,2.7241,0.5397,1.6058,0.0,0.0,0.0,0.0,0.0,6.064066,0.5849625,8,3
3519,series3,95.0004,4.0,0.9688,0.3326,4.7542,4.4836,1.8907,0.0,0.0,0.0,0.0,0.0,6.5698614,2.0,11,2
908,parallel5,288.4294,0.125,0.7066,3.3848,3.9045,3.664,1.4112,0.0,0.0,0.0,0.0,0.0,8.172074,-3.0,0,0
2281,parallel5,154.5567,0.25,1.5536,2.6667,3.2432,4.042,0.6989,0.0,0.0,0.0,0.0,0.0,7.271992,-2.0,3,0
3995,series3,247.5756,4.0,0.2278,1.9574,1.404,3.0397,5.5533,0.0,0.0,0.0,0.0,0.0,7.9517255,2.0,11,2
3057,series2x2_parallel1,773.4297,3.0,1.1924,1.3288,0.4257,5.7133,2.7305,0.0,0.0,0.0,0.0,0.0,9.595126,1.5849625,10,1
486,series3,115.7062,0.25,0.6856,0.6249,3.7847,3.3235,0.7919,0.0,0.0,0.0,0.0,0.0,6.8543224,-2.0,3,2
1051,series3_parallel2,96.4109,1.0,3.8404,4.0919,2.9832,5.9107,3.5758,0.0,0.0,0.0,0.0,0.0,6.5911245,0.0,7,3
738,series2x2_parallel1,322.187,0.25,2.2614,0.7949,4.3936,3.277,3.7963,0.0,0.0,0.0,0.0,0.0,8.331755,-2.0,3,1
2622,series2x2_parallel1,345.5571,3.0,1.0864,3.9408,3.6235,3.1914,3.0614,0.0,0.0,0.0,0.0,0.0,8.43278,1.5849625,10,1
546,series3_parallel2,71.0627,4.0,4.8931,0.4765,0.3859,1.4614,0.6822,0.0,0.0,0.0,0.0,0.0,6.1510205,2.0,11,3
179,series3,152.4392,3.0,2.2549,1.0438,4.4174,0.7384,0.8135,0.0,0.0,0.0,0.0,0.0,7.25209,1.5849625,10,2
3907,series3,154.8362,0.6667,1.0345,0.8229,0.8992,1.3631,0.3606,0.0,0.0,0.0,0.0,0.0,7.274599,-0.58489037,6,2
2568,parallel5,138.5554,0.125,0.2779,2.4363,2.5033,2.9473,1.4128,0.0,0.0,0.0,0.0,0.0,7.1143193,-3.0,0,0
433,parallel5,512.6463,3.0,1.1494,0.6841,1.8562,0.4844,1.2325,0.0,0.0,0.0,0.0,0.0,9.00182,1.5849625,10,0
716,parallel5,75.3777,0.25,0.2298,0.3683,3.8023,2.4703,0.439,0.0,0.0,0.0,0.0,0.0,6.236066,-2.0,3,0
3289,series3_parallel2,578.6799,3.0,1.9667,3.9031,2.4427,5.1897,0.6397,0.0,0.0,0.0,0.0,0.0,9.176621,1.5849625,10,3
2768,parallel5,623.1647,3.0,1.3857,3.1713,0.5183,0.5024,1.6024,0.0,0.0,0.0,0.0,0.0,9.283469,1.5849625,10,0
1350,series2x2_parallel1,76.2354,0.3333,1.409,4.1092,4.2267,1.4858,3.6402,0.0,0.0,0.0,0.0,0.0,6.252389,-1.5851068,4,1
1032,series3,93.9704,0.125,1.0091,0.9122,1.8592,1.8026,0.2999,0.0,0.0,0.0,0.0,0.0,6.5541344,-3.0,0,2
193,series3_parallel2,177.162,0.25,2.2661,0.5712,5.5,2.9727,3.4715,0.0,0.0,0.0,0.0,0.0,7.4689255,-2.0,3,3
1371,series3,490.2339,2.0,4.934,2.1104,3.1607,3.9873,5.8291,0.0,0.0,0.0,0.0,0.0,8.937326,1.0,9,2
2420,series2x2_parallel1,742.6978,1.0,0.3039,1.763,0.5583,4.0136,3.7574,0.0,0.0,0.0,0.0,0.0,9.536632,0.0,7,1
3396,series3,694.019,4.0,3.2727,1.2105,2.071,5.7463,3.7499,0.0,0.0,0.0,0.0,0.0,9.438831,2.0,11,2
3620,series2x2_parallel1,431.3938,0.5,1.325,0.2323,0.4,0.3868,1.3992,0.0,0.0,0.0,0.0,0.0,8.752862,-1.0,5,1
308,series3_parallel2,402.0122,3.0,2.8944,0.7311,3.0556,2.0721,0.8568,0.0,0.0,0.0,0.0,0.0,8.651095,1.5849625,10,3
2909,series3,74.979,4.0,4.0783,2.6345,2.6111,0.6105,2.7382,0.0,0.0,0.0,0.0,0.0,6.2284145,2.0,11,2
1075,series3_parallel2,84.2981,0.3333,4.0852,4.6001,5.42,2.2389,1.5674,0.0,0.0,0.0,0.0,0.0,6.3974285,-1.5851068,4,3
2224,series2x2_parallel1,628.7044,0.3333,1.0686,4.9901,0.4911,0.6651,5.528,0.0,0.0,0.0,0.0,0.0,9.296238,-1.5851068,4,1
3227,parallel5,65.5729,0.5,1.3393,0.417,0.5176,4.1828,1.8743,0.0,0.0,0.0,0.0,0.0,6.035028,-1.0,5,0
3694,series3_parallel2,82.8938,3.0,0.3145,5.3166,0.3482,3.5059,0.3726,0.0,0.0,0.0,0.0,0.0,6.3731923,1.5849625,10,3
1190,series3_parallel2,593.6447,1.5,0.2852,1.777,3.093,1.6621,3.93,0.0,0.0,0.0,0.0,0.0,9.213456,0.5849625,8,3
534,parallel5,446.8646,1.0,0.8872,0.4893,1.4939,0.4389,5.5041,0.0,0.0,0.0,0.0,0.0,8.803694,0.0,7,0
378,series3_parallel2,173.1878,0.25,0.2789,2.5157,0.5304,2.5942,1.702,0.0,0.0,0.0,0.0,0.0,7.4361935,-2.0,3,3
3573,series3_parallel2,615.5525,0.2,5.7132,5.1368,2.3653,0.9744,2.3638,0.0,0.0,0.0,0.0,0.0,9.2657385,-2.321928,2,3
1797,series3_parallel2,160.0835,0.25,0.8378,0.5543,0.7984,2.8498,4.0353,0.0,0.0,0.0,0.0,0.0,7.322681,-2.0,3,3
2257,parallel5,136.1174,1.0,1.9281,0.4454,1.9078,2.0644,2.587,0.0,0.0,0.0,0.0,0.0,7.088708,0.0,7,0
1178,series2x2_parallel1,348.3329,1.0,5.9647,0.2118,3.0839,1.6575,1.4608,0.0,0.0,0.0,0.0,0.0,8.444323,0.0,7,1
189,series2x2_parallel1,131.9905,4.0,1.992,4.9168,0.8783,3.5638,3.767,0.0,0.0,0.0,0.0,0.0,7.04429,2.0,11,1
3035,series3,557.5049,0.2,3.3167,0.6035,4.3219,1.1461,2.319,0.0,0.0,0.0,0.0,0.0,9.122841,-2.321928,2,2
3885,series3_parallel2,645.6089,0.2,1.0514,3.0544,5.6651,2.0883,3.6031,0.0,0.0,0.0,0.0,0.0,9.334517,-2.321928,2,3
2263,series3,694.6505,0.3333,0.8285,1.8216,5.109,5.0807,0.224,0.0,0.0,0.0,0.0,0.0,9.440144,-1.5851068,4,2
1894,series3_parallel2,601.0381,0.2,3.4125,3.6988,2.2188,3.4654,0.4769,0.0,0.0,0.0,0.0,0.0,9.231313,-2.321928,2,3
3303,parallel5,596.921,0.3333,4.1982,5.9535,4.4317,1.688,3.7875,0.0,0.0,0.0,0.0,0.0,9.221396,-1.5851068,4,0
1202,series3,339.6362,2.0,1.0334,4.0057,0.5882,5.934,1.2543,0.0,0.0,0.0,0.0,0.0,8.407846,1.0,9,2
2616,series2x2_parallel1,190.9574,0.2,0.6418,3.2098,1.2806,1.6107,0.684,0.0,0.0,0.0,0.0,0.0,7.577107,-2.321928,2,1
2003,parallel5,124.5156,3.0,4.007,1.1585,1.184,3.1625,1.4904,0.0,0.0,0.0,0.0,0.0,6.9601827,1.5849625,10,0
2755,parallel5,92.9069,0.3333,2.1858,4.7231,0.8892,0.5762,2.1577,0.0,0.0,0.0,0.0,0.0,6.537714,-1.5851068,4,0
2172,series3,120.3385,0.2,0.5551,0.2216,3.0195,3.0081,1.3824,0.0,0.0,0.0,0.0,0.0,6.9109545,-2.321928,2,2
3270,series3_parallel2,626.2512,1.0,0.7676,3.9233,0.5797,3.4119,0.5946,0.0,0.0,0.0,0.0,0.0,9.290598,0.0,7,3
36,series2x2_parallel1,610.5091,0.3333,4.0862,0.8602,4.8905,0.771,1.8789,0.0,0.0,0.0,0.0,0.0,9.253869,-1.5851068,4,1
2814,series3_parallel2,188.3967,1.0,1.7219,3.8655,1.5778,4.0077,0.3388,0.0,0.0,0.0,0.0,0.0,7.55763,0.0,7,3
1215,series2x2_parallel1,103.2089,0.2,0.9684,0.3879,0.5873,5.3622,0.8417,0.0,0.0,0.0,0.0,0.0,6.6894236,-2.321928,2,1
2141,series3_parallel2,97.2295,0.25,2.8445,3.098,4.0413,0.8262,0.9334,0.0,0.0,0.0,0.0,0.0,6.603322,-2.0,3,3
3471,series2x2_parallel1,810.9704,3.0,4.1289,0.8908,2.5902,0.6424,4.5262,0.0,0.0,0.0,0.0,0.0,9.663506,1.5849625,10,1
1860,series3,709.1038,0.6667,0.7173,0.7127,2.7403,3.2371,0.9846,0.0,0.0,0.0,0.0,0.0,9.469853,-0.58489037,6,2
2729,parallel5,369.3789,1.5,5.8385,2.5743,5.5407,1.2185,3.7106,0.0,0.0,0.0,0.0,0.0,8.528957,0.5849625,8,0
533,parallel5,131.7216,0.6667,4.591,0.3766,4.9914,2.7003,1.3775,0.0,0.0,0.0,0.0,0.0,7.041348,-0.58489037,6,0
3502,series3_parallel2,119.8859,3.0,0.9587,1.7245,1.8434,2.6847,3.1009,0.0,0.0,0.0,0.0,0.0,6.905518,1.5849625,10,3
1389,series3,150.1572,2.0,3.2599,3.3117,5.4385,4.14,1.2969,0.0,0.0,0.0,0.0,0.0,7.23033,1.0,9,2
3644,series2x2_parallel1,661.6658,2.0,0.4422,2.6821,0.7283,1.1071,1.6928,0.0,0.0,0.0,0.0,0.0,9.369959,1.0,9,1
3891,parallel5,202.1045,1.5,2.711,5.9887,0.9322,0.852,4.6862,0.0,0.0,0.0,0.0,0.0,7.6589575,0.5849625,8,0
2934,parallel5,249.2583,0.125,3.7433,0.2616,0.5326,5.7164,1.3287,0.0,0.0,0.0,0.0,0.0,7.961498,-3.0,0,0
3047,series3,336.3765,0.25,2.0383,2.7508,1.0797,3.903,3.963,0.0,0.0,0.0,0.0,0.0,8.393933,-2.0,3,2
711,parallel5,600.9994,0.125,3.2379,3.8302,4.8562,2.0159,4.3663,0.0,0.0,0.0,0.0,0.0,9.231219,-3.0,0,0
2264,series2x2_parallel1,526.2127,0.2,1.2079,0.1994,0.2174,0.9009,1.0374,0.0,0.0,0.0,0.0,0.0,9.039502,-2.321928,2,1
3648,series3_parallel2,74.481,0.125,3.5513,4.0161,1.9599,1.2079,0.3766,0.0,0.0,0.0,0.0,0.0,6.2188005,-3.0,0,3
714,series2x2_parallel1,669.2365,4.0,1.4828,1.3257,0.3175,2.229,0.9132,0.0,0.0,0.0,0.0,0.0,9.386373,2.0,11,1
280,series3,278.4536,0.2,5.8576,0.7264,3.8803,2.5073,1.558,0.0,0.0,0.0,0.0,0.0,8.121293,-2.321928,2,2
745,series3,284.4626,0.125,1.8179,4.0903,0.9534,4.4667,4.632,0.0,0.0,0.0,0.0,0.0,8.152095,-3.0,0,2
872,parallel5,316.8377,4.0,2.0453,4.055,1.3225,0.1923,3.0454,0.0,0.0,0.0,0.0,0.0,8.3076,2.0,11,0
2475,series3_parallel2,126.3065,0.125,0.9776,1.0138,1.0397,1.961,0.9847,0.0,0.0,0.0,0.0,0.0,6.980785,-3.0,0,3
2683,series3,331.3333,3.0,0.7879,3.0572,3.0918,1.1014,3.1065,0.0,0.0,0.0,0.0,0.0,8.37214,1.5849625,10,2
2528,series2x2_parallel1,415.0908,0.1667,1.9316,2.9221,1.2588,1.2028,4.1475,0.0,0.0,0.0,0.0,0.0,8.697283,-2.584674,1,1
976,series3_parallel2,114.542,0.1667,3.1259,1.2823,3.7211,2.3782,2.153,0.0,0.0,0.0,0.0,0.0,6.8397326,-2.584674,1,3
1951,series3_parallel2,90.0936,2.0,4.4186,0.1904,3.2099,4.0427,0.5839,0.0,0.0,0.0,0.0,0.0,6.493353,1.0,9,3
2332,parallel5,80.8951,0.2,1.419,1.3338,1.1216,4.8764,1.867,0.0,0.0,0.0,0.0,0.0,6.3379803,-2.321928,2,0
1536,series3_parallel2,314.5828,0.125,1.4512,1.6647,3.2752,1.7767,1.103,0.0,0.0,0.0,0.0,0.0,8.297296,-3.0,0,3
66,series3_parallel2,170.288,0.2,2.8996,0.3698,1.2935,3.512,3.5666,0.0,0.0,0.0,0.0,0.0,7.411833,-2.321928,2,3
226,parallel5,89.8109,0.125,4.1176,4.5252,2.2319,3.7212,0.3625,0.0,0.0,0.0,0.0,0.0,6.4888186,-3.0,0,0
3219,parallel5,845.2272,3.0,1.8892,3.6175,1.055,0.694,1.4969,0.0,0.0,0.0,0.0,0.0,9.723195,1.5849625,10,0
3985,parallel5,517.0642,0.1667,5.876,2.1035,1.0134,1.9701,0.7922,0.0,0.0,0.0,0.0,0.0,9.014199,-2.584674,1,0
1083,series2x2_parallel1,149.0144,0.2,3.7183,5.3874,0.8564,1.9729,4.0039,0.0,0.0,0.0,0.0,0.0,7.219308,-2.321928,2,1
3624,series3_parallel2,339.5857,0.3333,2.5381,2.7945,1.6662,0.6301,0.2376,0.0,0.0,0.0,0.0,0.0,8.407632,-1.5851068,4,3
2503,parallel5,116.8935,0.5,1.0697,0.9225,1.6501,0.3245,4.6447,0.0,0.0,0.0,0.0,0.0,6.869051,-1.0,5,0
2614,series3_parallel2,457.1069,0.3333,3.6082,0.3864,2.6249,0.3615,1.8669,0.0,0.0,0.0,0.0,0.0,8.836388,-1.5851068,4,3
3016,series2x2_parallel1,274.7487,2.0,1.1172,0.4887,5.2654,0.7479,2.2241,0.0,0.0,0.0,0.0,0.0,8.101969,1.0,9,1
3298,parallel5,412.1784,4.0,3.7319,2.0145,1.0229,0.3218,2.1386,0.0,0.0,0.0,0.0,0.0,8.687125,2.0,11,0
3778,series3_parallel2,109.2449,0.1667,5.7057,2.3771,4.0914,1.2558,3.4359,0.0,0.0,0.0,0.0,0.0,6.7714224,-2.584674,1,3
1484,series2x2_parallel1,196.5554,0.125,0.7055,5.8156,1.2463,1.0605,4.0627,0.0,0.0,0.0,0.0,0.0,7.618792,-3.0,0,1
355,series2x2_parallel1,135.8836,0.6667,1.9277,0.86,1.8015,0.7279,1.5674,0.0,0.0,0.0,0.0,0.0,7.0862274,-0.58489037,6,1
3534,series2x2_parallel1,398.3774,1.5,1.2586,1.4366,0.4993,0.8889,0.6284,0.0,0.0,0.0,0.0,0.0,8.637992,0.5849625,8,1
1808,series2x2_parallel1,219.2439,0.3333,5.3952,1.7171,2.9096,3.6396,2.4308,0.0,0.0,0.0,0.0,0.0,7.776393,-1.5851068,4,1
3952,series3,727.5698,0.25,0.9978,1.8114,3.4582,0.3688,3.1463,0.0,0.0,0.0,0.0,0.0,9.506942,-2.0,3,2
2543,series3,310.5978,2.0,2.2271,3.1113,1.3644,1.3238,0.7456,0.0,0.0,0.0,0.0,0.0,8.278904,1.0,9,2
1463,series2x2_parallel1,631.952,4.0,3.3064,1.2573,3.7438,5.2457,1.9694,0.0,0.0,0.0,0.0,0.0,9.303671,2.0,11,1
2046,parallel5,75.3588,0.3333,2.6927,1.97,2.7849,0.9943,4.1891,0.0,0.0,0.0,0.0,0.0,6.235704,-1.5851068,4,0
2898,series3_parallel2,590.742,4.0,3.7017,2.1917,4.7686,3.9904,3.9843,0.0,0.0,0.0,0.0,0.0,9.206385,2.0,11,3
2417,series3,139.7399,0.125,1.87,0.6581,0.8482,4.1805,3.3774,0.0,0.0,0.0,0.0,0.0,7.1266003,-3.0,0,2
1504,series3,152.1612,0.2,2.2037,2.03,1.8655,0.2105,0.5726,0.0,0.0,0.0,0.0,0.0,7.249457,-2.321928,2,2
1933,series3_parallel2,300.2087,0.125,0.6645,0.7459,1.379,3.736,5.0158,0.0,0.0,0.0,0.0,0.0,8.229822,-3.0,0,3
2337,series3_parallel2,315.5413,3.0,4.5965,3.2103,0.6093,3.755,0.9211,0.0,0.0,0.0,0.0,0.0,8.301685,1.5849625,10,3
2214,series3_parallel2,69.4187,3.0,0.5617,0.5302,2.2481,4.4859,4.9945,0.0,0.0,0.0,0.0,0.0,6.1172523,1.5849625,10,3
3029,series3,275.6213,1.0,0.5836,0.9561,1.8566,2.8211,1.7963,0.0,0.0,0.0,0.0,0.0,8.106544,0.0,7,2
3237,series3_parallel2,301.1012,0.2,0.2328,3.8519,3.4452,3.6187,1.8869,0.0,0.0,0.0,0.0,0.0,8.234104,-2.321928,2,3
3337,parallel5,131.1232,0.6667,1.1549,0.3823,2.3513,0.7494,2.6363,0.0,0.0,0.0,0.0,0.0,7.034779,-0.58489037,6,0
1878,series2x2_parallel1,68.3695,4.0,2.6022,4.7449,4.1878,5.8465,1.4877,0.0,0.0,0.0,0.0,0.0,6.095281,2.0,11,1
1194,series3,298.0628,0.1667,1.7316,3.8468,4.7533,2.5564,1.3438,0.0,0.0,0.0,0.0,0.0,8.219473,-2.584674,1,2
3525,series3_parallel2,255.0689,4.0,1.0466,0.6967,0.4456,0.9782,0.623,0.0,0.0,0.0,0.0,0.0,7.9947433,2.0,11,3
2123,parallel5,583.9008,0.2,2.6489,0.9332,0.1628,0.8346,5.8002,0.0,0.0,0.0,0.0,0.0,9.18958,-2.321928,2,0
1845,series3_parallel2,666.3303,0.125,0.3638,5.4576,0.3038,1.0424,1.1971,0.0,0.0,0.0,0.0,0.0,9.380094,-3.0,0,3
1572,parallel5,108.2649,0.125,3.9899,5.4061,4.9702,0.8562,0.4417,0.0,0.0,0.0,0.0,0.0,6.758422,-3.0,0,0
1895,series3_parallel2,561.032,4.0,2.0367,0.1825,2.4654,1.6319,1.9211,0.0,0.0,0.0,0.0,0.0,9.131939,2.0,11,3
2245,parallel5,623.0622,0.125,2.8082,1.681,3.4165,4.0602,4.1671,0.0,0.0,0.0,0.0,0.0,9.283233,-3.0,0,0
685,series2x2_parallel1,134.4344,3.0,2.8134,0.5836,4.8438,1.6668,5.776,0.0,0.0,0.0,0.0,0.0,7.0707583,1.5849625,10,1
3222,series3_parallel2,78.9155,0.6667,1.0555,4.0993,1.687,0.5569,3.7987,0.0,0.0,0.0,0.0,0.0,6.3022366,-0.58489037,6,3
3294,series3,304.3988,1.0,5.65,1.1869,2.5685,3.547,0.9572,0.0,0.0,0.0,0.0,0.0,8.249819,0.0,7,2
3487,parallel5,560.2611,2.0,0.3104,3.9642,0.5523,0.8104,0.7255,0.0,0.0,0.0,0.0,0.0,9.129955,1.0,9,0
1003,series2x2_parallel1,86.3951,0.6667,2.0068,0.2834,5.539,1.498,1.9278,0.0,0.0,0.0,0.0,0.0,6.4328775,-0.58489037,6,1
165,series3,86.2671,4.0,2.8837,4.3678,1.0623,1.2869,2.2481,0.0,0.0,0.0,0.0,0.0,6.4307384,2.0,11,2
934,parallel5,496.1146,1.0,0.3919,1.7604,5.5157,3.3023,5.87,0.0,0.0,0.0,0.0,0.0,8.95453,0.0,7,0
1340,parallel5,785.0603,0.2,2.4619,2.7508,1.0447,3.3644,3.9083,0.0,0.0,0.0,0.0,0.0,9.61666,-2.321928,2,0
2425,series3,129.5772,1.5,2.8172,5.3772,5.5469,0.4803,0.3745,0.0,0.0,0.0,0.0,0.0,7.0176682,0.5849625,8,2
3696,series3_parallel2,379.4911,1.0,3.6448,1.182,1.5173,3.42,0.6302,0.0,0.0,0.0,0.0,0.0,8.567923,0.0,7,3
1712,parallel5,535.5263,1.5,1.6554,0.5372,1.6379,1.0481,2.544,0.0,0.0,0.0,0.0,0.0,9.064814,0.5849625,8,0
609,series2x2_parallel1,414.0985,4.0,2.3448,1.5362,1.7041,0.8392,2.8653,0.0,0.0,0.0,0.0,0.0,8.6938305,2.0,11,1
1675,series2x2_parallel1,160.2084,1.0,1.1308,2.8862,0.5423,2.4533,3.5252,0.0,0.0,0.0,0.0,0.0,7.323806,0.0,7,1
1599,series3,718.4848,0.1667,2.5626,0.3315,2.8819,0.3005,4.267,0.0,0.0,0.0,0.0,0.0,9.488813,-2.584674,1,2
37,parallel5,277.2172,0.2,2.5273,2.9796,1.3309,2.0625,3.3842,0.0,0.0,0.0,0.0,0.0,8.114873,-2.321928,2,0
3483,parallel5,180.7037,0.2,1.2025,3.1699,2.1383,2.6894,1.7284,0.0,0.0,0.0,0.0,0.0,7.4974823,-2.321928,2,0
67,series3_parallel2,126.7215,2.0,0.2469,0.5375,5.9941,5.941,3.5958,0.0,0.0,0.0,0.0,0.0,6.9855175,1.0,9,3
2943,parallel5,66.442,0.3333,5.0742,2.3069,1.4877,3.9099,4.7162,0.0,0.0,0.0,0.0,0.0,6.0540237,-1.5851068,4,0
158,parallel5,347.7386,0.5,4.0239,0.2677,0.4805,0.6932,1.4957,0.0,0.0,0.0,0.0,0.0,8.441859,-1.0,5,0
1260,series3_parallel2,545.6399,1.0,4.5271,1.599,1.2332,1.4735,1.5743,0.0,0.0,0.0,0.0,0.0,9.091805,0.0,7,3
276,series3,414.7689,1.5,0.1536,4.4676,2.5686,1.3402,2.9482,0.0,0.0,0.0,0.0,0.0,8.696164,0.5849625,8,2
